Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,Vt(v),U0,U1
1989-03-12 08:50:00,4.63482,3.40394,0.227656,-0.238626,0.389059,0.398306,0.396415,0.40037,0.446308,0.225951,1.1585,8.78232,-0.626031,0.0832168,0.782618,0.873828,0.811554,0.871307,0.983351,-0.0710121,5.07349,-0.0226666,-0.0616642,0.938022,0.199924,0.409041,0.312958,0.602685,0.218583,2.03794,3.23482,-1.57,-0.17
1989-03-12 08:51:00,3.65729,1.00667,0.329089,-0.174821,0.391847,0.401915,0.399165,0.403461,0.431939,0.0295991,-1.20552,9.12689,-0.541979,0.0950853,0.88238,0.997669,0.91959,0.996529,1.26245,0.116032,4.39914,-0.00012389,-0.0388137,0.972859,0.214736,0.438496,0.337493,0.641307,0.0473056,1.04403,1.99729,-1.66,0
1989-03-12 08:52:00,1.81627,-0.699129,-0.0173064,-0.267001,0.33502,0.311918,0.330378,0.310303,0.126329,-0.078159,-1.75061,6.24155,-0.189499,0.197466,0.90129,1.00705,0.934115,1.00444,1.22939,-0.17152,1.32882,-0.0195976,-0.0495375,0.875629,0.192759,0.407895,0.303996,0.348178,-0.104822,-0.138234,0.236266,-1.33,0.25
1989-03-12 08:53:00,2.60428,-0.40002,-0.322873,-0.384636,0.242021,0.194581,0.229092,0.19126,-0.162728,-0.039786,-0.346951,9.07595,-0.331409,0.190225,0.896102,1.00062,0.92815,0.997472,1.20345,-0.00401675,4.19536,-0.0774986,-0.088936,0.705722,0.162012,0.355727,0.258003,0.0719184,-0.0409497,1.25828,1.25428,-1.43,-0.08
1989-03-12 08:54:00,2.3618,0.464142,-0.646219,-0.494942,0.201987,0.161369,0.191858,0.159342,-0.147326,0.0999097,0.938163,7.18475,-0.262138,0.161497,0.889509,0.992045,0.920599,0.988462,1.18091,-0.00264038,2.3165,-0.119035,-0.129971,0.631278,0.152552,0.335157,0.244338,0.0821716,0.100936,1.06438,1.1118,-1.17,0.08
1989-03-12 08:55:00,1.94224,-0.453898,-0.899373,-0.609307,0.28741,0.281035,0.290251,0.281909,0.16944,0.0455009,-0.300764,5.9049,-0.00900555,0.266768,0.894245,0.995895,0.925125,0.991952,1.16505,-0.172607,0.847482,-0.133669,-0.147331,0.787336,0.183605,0.385505,0.291005,0.376643,0.0204331,0.178711,0.562238,-1.12,0.26
1989-03-12 08:56:00,2.4154,-0.425783,-0.879643,-0.623165,0.302025,0.286183,0.300528,0.286126,0.16055,0.00663148,-0.265018,7.33981,-0.0171694,0.261198,0.872186,0.970536,0.901325,0.966369,1.14162,-0.115653,2.3594,-0.131488,-0.152852,0.807207,0.182078,0.384455,0.287812,0.363921,-0.0105037,0.684769,1.0554,-1.25,0.11
1989-03-12 08:57:00,3.87146,-0.128699,-0.898639,-0.633625,0.375334,0.394379,0.386388,0.396907,0.457523,0.00293951,-0.609905,11.1395,-0.0598097,0.260464,0.991438,1.15377,1.04327,1.15471,1.71491,0.100417,4.78037,-0.138129,-0.156372,0.975531,0.230315,0.464257,0.36456,0.749817,0.0179409,1.36354,2.12146,-1.72,0.03
1989-03-12 08:58:00,3.55883,-2.05565,-0.981248,-0.663107,0.346723,0.323424,0.342045,0.321808,0.14579,-0.0961696,-1.79491,13.4353,-0.0058578,0.246165,1.1257,1.30261,1.18186,1.30336,1.96848,0.25802,6.05496,-0.145481,-0.168574,0.963827,0.228851,0.478116,0.364114,0.504458,-0.0590975,1.39262,1.65883,-1.93,-0.03
1989-03-12 08:59:00,4.04051,-2.40498,-1.09809,-0.713842,0.305162,0.291617,0.303993,0.291102,0.147312,-0.154007,-1.77822,15.8728,0.293946,0.355508,1.13246,1.29938,1.18351,1.29829,1.9106,0.475844,7.92331,-0.135781,-0.164594,0.890604,0.22035,0.45953,0.351641,0.495078,-0.0853066,2.00899,2.15051,-2.09,-0.2
1989-03-12 09:00:00,3.47699,-1.41682,-1.22606,-0.7618,0.266653,0.219303,0.254053,0.215833,-0.140153,-0.0677536,-0.176892,13.89,0.62786,0.45572,1.12909,1.29322,1.17873,1.2911,1.86551,0.456741,5.59199,-0.124657,-0.161419,0.819885,0.201154,0.433329,0.322039,0.216738,-0.000673162,1.77059,1.65699,-1.86,-0.04
1989-03-12 09:01:00,3.36096,-0.256182,-1.30777,-0.813967,0.21148,0.173074,0.201997,0.17119,-0.128283,0.0671838,1.16891,12.3615,0.799099,0.571099,1.12259,1.28423,1.171,1.28136,1.8268,0.309179,3.99612,-0.121329,-0.156777,0.718063,0.188317,0.405307,0.303462,0.220657,0.114198,1.68906,1.60096,-1.68,0.08
1989-03-12 09:02:00,2.36591,-1.40334,-1.19484,-0.784702,0.247692,0.209918,0.239526,0.208049,-0.105071,0.0458605,-0.269766,9.96036,0.442353,0.448462,1.11796,1.27703,1.16527,1.27356,1.79289,0.212896,2.22994,-0.136728,-0.17018,0.782237,0.196938,0.42257,0.315843,0.23612,0.0782284,0.640885,0.575914,-1.51,0.28
1989-03-12 09:03:00,1.12768,-3.54174,-1.49928,-0.863338,0.174677,0.105762,0.155222,0.10175,-0.389317,-0.109207,-1.21801,9.58147,0.794616,0.538205,1.11461,1.27152,1.16105,1.26757,1.7629,0.0958579,1.57514,-0.150022,-0.17888,0.649053,0.169666,0.379344,0.274818,-0.0363779,-0.0964784,0.116556,-0.552321,-1.37,0.31
1989-03-12 09:04:00,1.1841,-2.06571,-2.10826,-1.08318,0.0904577,-0.00280912,0.0631915,-0.00810691,-0.657713,0.0841611,1.55655,8.54264,0.930115,0.615799,1.10668,1.26114,1.15209,1.25684,1.73394,0.0552891,0.430741,-0.227799,-0.235516,0.494222,0.14072,0.331024,0.231571,-0.2938,0.0935936,0.650081,-0.255903,-1.11,0.33
1989-03-12 09:05:00,-0.79117,-5.11729,-2.29704,-1.21446,0.0575838,-0.0262558,0.0344441,-0.0297079,-0.621772,0.0122344,-1.03232,5.4221,0.769526,0.591637,1.10826,1.26088,1.15315,1.25625,1.70973,-0.195905,-2.23143,-0.270127,-0.282484,0.435181,0.134692,0.316933,0.223352,-0.264575,-0.0167767,-1.06736,-2.19117,-0.76,0.64
1989-03-12 09:06:00,-0.903683,-4.26254,-2.05176,-1.16151,0.0749482,-0.00808827,0.0528492,-0.0109763,-0.588253,-0.0801951,-0.489549,4.0147,0.450088,0.472666,1.09344,1.24339,1.13711,1.23859,1.68225,-0.323279,-2.97955,-0.262619,-0.287544,0.46219,0.137379,0.321961,0.227086,-0.238232,-0.129495,-1.13441,-2.21368,-0.67,0.64
1989-03-12 09:07:00,-1.16885,-3.79229,-1.87027,-1.1062,0.0738924,-0.00661969,0.052852,-0.00876723,-0.561942,0.0108423,-0.376075,2.55565,0.495219,0.471438,1.10854,1.25788,1.15254,1.25281,1.66555,-0.483427,-4.3649,-0.231751,-0.269881,0.464788,0.13938,0.325974,0.23057,-0.216645,-0.0610223,-1.55027,-2.52885,-0.58,0.78
1989-03-12 09:08:00,-1.98921,-5.51175,-1.91237,-1.10577,0.0260046,-0.0864868,-0.00595105,-0.090979,-0.832235,-0.117209,-1.38675,2.41663,0.471756,0.464933,1.02518,1.13862,1.056,1.13082,1.3437,-0.53786,-3.67652,-0.24008,-0.270955,0.353202,0.105568,0.271495,0.176935,-0.53054,-0.199003,-1.65583,-3.09921,-0.47,0.64
1989-03-12 09:09:00,-1.43697,-4.46137,-2.09521,-1.19234,-0.0224457,-0.125256,-0.0507493,-0.12789,-0.801989,-0.0281606,-0.0173333,2.89413,0.388708,0.450072,1.00965,1.13192,1.04482,1.12527,1.34551,-0.500379,-3.10144,-0.274557,-0.301728,0.260855,0.0948954,0.246201,0.162041,-0.501802,-0.103105,-1.01977,-2.40697,-0.42,0.55
1989-03-12 09:10:00,-2.31094,-5.19666,-1.94292,-1.16035,0.0117005,-0.0897126,-0.0150058,-0.0920297,-0.764189,-0.0593024,-1.08485,0.0102801,0.0596895,0.333372,0.885651,0.939663,0.896917,0.927834,0.748509,-0.605381,-4.17597,-0.281648,-0.313142,0.285643,0.0824287,0.225622,0.138648,-0.577783,-0.150332,-1.72037,-3.01094,-0.13,0.57
1989-03-12 09:11:00,-2.37981,-6.81749,-2.07022,-1.20116,-0.0151994,-0.115822,-0.0422243,-0.117376,-0.745791,-0.182328,-2.32737,1.66339,0.103548,0.317102,0.801581,0.871661,0.819522,0.862819,0.765614,-0.573324,-2.30513,-0.29651,-0.329375,0.211841,0.0681211,0.191903,0.116996,-0.557314,-0.270329,-1.51515,-2.97981,-0.19,0.41
1989-03-12 09:12:00,-1.19974,-5.622,-1.88861,-1.1739,0.0695256,0.00312858,0.0553057,0.00442555,-0.423106,-0.218672,-2.0501,3.35432,0.096274,0.324531,0.83291,0.90155,0.851845,0.893143,0.787676,-0.419124,-0.914483,-0.270335,-0.319172,0.374577,0.101911,0.249045,0.168385,-0.250204,-0.284218,-0.969726,-1.96974,-0.46,0.31
1989-03-12 09:13:00,-1.07184,-5.14731,-1.81131,-1.13655,0.10151,0.0288614,0.084495,0.0293089,-0.415983,-0.204488,-1.82316,2.76662,-0.272858,0.213799,0.807976,0.876705,0.82681,0.869252,0.79189,-0.415053,-0.931899,-0.292111,-0.327741,0.425035,0.10571,0.257125,0.173267,-0.242729,-0.269226,-0.901174,-1.78184,-0.42,0.29
1989-03-12 09:14:00,-1.38218,-3.90581,-1.6689,-1.10892,0.0446377,-0.0597828,0.0162046,-0.0620958,-0.702826,-0.136469,-0.22766,1.12053,-0.497213,0.0934163,0.823525,0.89134,0.842851,0.884186,0.800706,-0.461541,-2.25674,-0.291249,-0.341252,0.326719,0.0846679,0.227167,0.141739,-0.510419,-0.207166,-0.812386,-1.95218,-0.23,0.34
1989-03-12 09:15:00,-1.91502,-3.73954,-1.47775,-1.03694,-0.00298799,-0.0986953,-0.02833,-0.0996409,-0.68411,-0.0373214,-0.273765,-0.647716,-0.417942,0.106437,0.807593,0.875087,0.826757,0.868507,0.800387,-0.667478,-3.84706,-0.255883,-0.315544,0.235743,0.0728877,0.200727,0.124716,-0.492905,-0.137289,-1.34747,-2.46502,-0.06,0.49
1989-03-12 09:16:00,-1.83282,-6.38755,-1.53852,-1.04155,0.0377721,-0.0556364,0.0143523,-0.0565542,-0.651665,-0.25108,-2.84467,2.52132,-0.37183,0.102995,0.815142,0.88154,0.834415,0.875144,0.802856,-0.529365,-0.88958,-0.260714,-0.317676,0.311787,0.0846298,0.224048,0.142131,-0.461979,-0.33351,-1.22153,-2.48282,-0.37,0.28
1989-03-12 09:17:00,-1.67893,-6.01481,-1.92569,-1.16145,-0.0525671,-0.178758,-0.0884314,-0.181851,-0.935543,-0.229312,-1.26122,3.68552,-0.0461035,0.199622,0.810242,0.877039,0.829816,0.871032,0.803225,-0.405399,-0.253954,-0.288616,-0.338439,0.146779,0.0526197,0.171487,0.0943239,-0.728463,-0.292964,-0.495656,-2.15893,-0.32,0.16
1989-03-12 09:18:00,-0.377551,-4.56358,-2.18541,-1.29042,-0.00631669,-0.0896891,-0.0260093,-0.0887484,-0.604538,-0.112453,-0.160002,4.98543,0.201052,0.297634,0.755528,0.788409,0.76346,0.779831,0.508894,-0.334563,1.22519,-0.304757,-0.361877,0.21417,0.0654713,0.185435,0.112253,-0.472618,-0.163892,0.348264,-0.797551,-0.43,-0.01
1989-03-12 09:19:00,1.07837,-3.33923,-1.99687,-1.261,0.0376374,-0.0528749,0.01526,-0.0528056,-0.587997,-0.0457893,0.605211,7.63392,-0.272711,0.197968,0.702878,0.743593,0.713865,0.736681,0.51752,-0.0556811,4.3498,-0.31951,-0.370946,0.27802,0.0698654,0.193169,0.117692,-0.455476,-0.054735,1.62029,0.698371,-0.68,-0.3
1989-03-12 09:20:00,1.22143,-1.89638,-1.70306,-1.1697,0.0230668,-0.0664951,0.000459994,-0.0662099,-0.579535,0.0527747,1.61232,6.27589,-0.773895,-0.0370075,0.729344,0.769446,0.741204,0.76272,0.533912,0.0491912,3.50098,-0.321177,-0.385234,0.259546,0.0692796,0.192879,0.11752,-0.44447,0.0608528,1.67223,0.891426,-0.56,-0.23
1989-03-12 09:21:00,0.751828,-0.916264,-1.38989,-1.06,0.0870633,0.0303966,0.0760628,0.0333049,-0.27304,0.104501,1.47534,2.94421,-0.688266,-0.0137705,0.703287,0.743182,0.714709,0.737122,0.535313,-0.168935,0.381568,-0.267214,-0.345418,0.36762,0.0911275,0.223775,0.150102,-0.156419,0.080819,0.607435,0.281828,-0.38,0.09
1989-03-12 09:22:00,1.2895,-0.0994641,-1.2268,-0.989153,0.188757,0.157761,0.186372,0.16206,0.021379,0.0836946,1.31646,2.29345,-1.32276,-0.230833,0.725963,0.76571,0.738179,0.759732,0.546113,-0.229412,0.540757,-0.300179,-0.362979,0.558491,0.126245,0.285001,0.202661,0.122047,0.050707,0.607509,0.769504,-0.44,0.08
1989-03-12 09:23:00,1.82869,1.22896,-1.09326,-0.943038,0.217867,0.179293,0.211783,0.182073,0.00582494,0.184122,2.28429,2.49504,-1.09793,-0.230847,0.695988,0.734496,0.707211,0.728996,0.541862,-0.201751,0.617012,-0.260233,-0.348067,0.60224,0.128254,0.289652,0.204437,0.106649,0.156682,0.949076,1.27869,-0.48,0.07
1989-03-12 09:24:00,1.37105,-0.130262,-0.8506,-0.859443,0.207975,0.168956,0.201001,0.171212,-0.00783563,0.132251,0.70622,3.08252,-1.05437,-0.201957,0.772814,0.843387,0.796025,0.840548,0.842085,-0.217411,0.461397,-0.220469,-0.315641,0.607273,0.137821,0.307348,0.221183,0.149881,0.101741,0.381913,0.58105,-0.61,0.18
1989-03-12 09:25:00,2.02952,0.898384,-0.574399,-0.75703,0.266436,0.259413,0.270401,0.263842,0.278456,0.0771865,0.814079,3.8502,-0.920264,-0.181425,0.844175,0.937837,0.874613,0.936687,1.11741,-0.224142,0.465314,-0.167609,-0.278688,0.734415,0.171561,0.362456,0.273906,0.47011,0.0448916,0.418481,0.969524,-0.83,0.23
1989-03-12 09:26:00,3.7794,3.12955,-0.261093,-0.63678,0.370887,0.388793,0.38313,0.39419,0.557507,0.183514,1.7494,6.28778,-0.823669,-0.155947,0.947155,1.06455,0.985646,1.06446,1.38787,-0.135747,1.95347,-0.112639,-0.235042,0.954257,0.218879,0.447651,0.346693,0.782632,0.165899,1.21107,2.3494,-1.26,0.17
1989-03-12 09:27:00,3.31203,1.97739,-0.0318513,-0.536441,0.390352,0.398943,0.39792,0.402513,0.524123,0.118195,0.313634,6.86682,-0.36862,-0.0224353,1.00149,1.14001,1.04571,1.141,1.63398,-0.0773882,1.37307,-0.0378539,-0.177692,1.00572,0.22994,0.470653,0.364105,0.79724,0.108346,0.551571,1.60203,-1.4,0.31
1989-03-12 09:28:00,3.27122,3.38442,0.347463,-0.404969,0.441329,0.482029,0.459499,0.487522,0.792866,0.0937146,0.684967,5.25631,-0.391243,0.0138068,1.1735,1.3685,1.23738,1.37266,2.18291,-0.291066,-1.41014,0.0161455,-0.12841,1.14937,0.276826,0.551246,0.439264,1.15208,0.0516846,-0.236993,1.13122,-1.49,0.65
1989-03-12 09:29:00,3.50027,4.19844,0.747728,-0.228583,0.500539,0.533292,0.515629,0.536668,0.768115,0.133091,0.691962,5.10628,-0.223681,0.0320382,1.21349,1.38838,1.26809,1.38917,2.10853,-0.390933,-1.6788,0.0903426,-0.0679594,1.2685,0.292173,0.587278,0.460797,1.11495,0.0767429,-0.322551,1.20027,-1.62,0.68
1989-03-12 09:30:00,3.11572,3.4137,0.733907,-0.189532,0.403997,0.401846,0.405248,0.401959,0.436991,0.114866,0.70442,6.33224,0.0957738,0.160772,1.25621,1.46124,1.32044,1.46343,2.34198,-0.395488,-1.3721,0.117028,-0.0313233,1.10648,0.266709,0.545721,0.424086,0.847627,0.0575803,-0.218191,0.77572,-1.68,0.66
1989-03-12 09:31:00,3.77224,4.16349,0.936559,-0.123203,0.447763,0.486257,0.464047,0.489508,0.728498,0.137119,0.596945,7.1318,0.0848781,0.176143,1.34353,1.56815,1.41363,1.57046,2.57072,-0.383448,-1.21227,0.145985,-0.00700317,1.21179,0.300299,0.599328,0.476934,1.16406,0.0819431,-0.201091,1.16224,-1.89,0.72
1989-03-12 09:32:00,3.81943,4.8504,1.22904,0.00894172,0.48662,0.515726,0.499082,0.517403,0.709387,0.120737,0.763463,7.1093,0.167233,0.191407,1.47403,1.75245,1.56163,1.75777,3.0854,-0.474272,-2.40635,0.196598,0.0385846,1.3211,0.32851,0.655303,0.522371,1.24222,0.051798,-0.537052,0.859429,-2.05,0.91
1989-03-12 09:33:00,4.13798,4.82742,1.34038,0.0811638,0.475487,0.50448,0.487311,0.505816,0.6892,0.161815,0.581764,8.77156,0.537446,0.31977,1.61126,1.90266,1.70219,1.90662,3.29504,-0.512989,-1.99044,0.246337,0.0858808,1.34192,0.342478,0.685955,0.545808,1.2624,0.0876917,-0.460501,0.897976,-2.3,0.94
1989-03-12 09:34:00,3.64396,3.71578,1.41064,0.131686,0.48003,0.507784,0.491317,0.508619,0.674572,0.0434486,-0.532316,8.54828,0.46383,0.330145,1.59782,1.87566,1.68152,1.87692,3.19232,-0.492052,-1.97788,0.250096,0.104156,1.34613,0.340295,0.682584,0.541316,1.22949,-0.0292377,-0.820877,0.423956,-2.28,0.94
1989-03-12 09:35:00,4.11825,5.51034,1.49338,0.180757,0.480694,0.508145,0.491729,0.508679,0.66201,0.136515,1.04844,8.60949,0.895611,0.44188,1.66934,1.97672,1.76326,1.97886,3.41349,-0.590415,-2.93926,0.301147,0.140864,1.36869,0.351722,0.704036,0.560367,1.25899,0.0504971,-0.618068,0.718251,-2.37,1.03
1989-03-12 09:36:00,4.0526,5.35377,1.48653,0.214412,0.475591,0.501794,0.485914,0.502064,0.648527,0.166949,0.871986,8.11851,0.677442,0.463425,1.63006,1.89134,1.70645,1.88818,3.03437,-0.60691,-2.56585,0.280516,0.155767,1.34773,0.340521,0.686364,0.540956,1.17554,0.0789066,-0.553698,0.7926,-2.31,0.95
1989-03-12 09:37:00,3.56344,5.19424,1.28876,0.167894,0.490316,0.517244,0.501188,0.517262,0.643281,0.176338,0.891954,6.20578,0.428268,0.316994,1.57076,1.83617,1.64813,1.83311,2.97084,-0.672766,-3.72571,0.228894,0.113415,1.35668,0.338287,0.678838,0.536381,1.15875,0.0786183,-0.926416,0.453445,-2.08,1.03
1989-03-12 09:38:00,2.85807,4.72319,1.37776,0.194527,0.418152,0.41083,0.416483,0.408047,0.335839,0.16974,0.991813,5.71561,0.718012,0.444588,1.59162,1.85322,1.66822,1.84911,2.9249,-0.813535,-4.52052,0.268097,0.145823,1.23226,0.312969,0.64173,0.498367,0.861494,0.0509548,-1.15363,-0.221932,-2.01,1.07
1989-03-12 09:39:00,3.22191,5.57674,1.16784,0.178682,0.395788,0.397716,0.398185,0.396088,0.346048,0.277359,2.01904,5.09669,0.330722,0.321226,1.51298,1.73888,1.57655,1.73168,2.5795,-0.802439,-3.8924,0.202259,0.117694,1.16829,0.29679,0.608757,0.471957,0.806587,0.161756,-0.612184,0.441909,-1.85,0.93
1989-03-12 09:40:00,1.81773,2.88499,0.634237,-0.00323362,0.341039,0.309099,0.331719,0.304899,0.0567484,0.21298,0.697506,3.72739,0.214636,0.293718,1.41952,1.61757,1.47392,1.60843,2.25502,-0.858431,-4.29699,0.112993,0.053725,1.04127,0.260508,0.548866,0.414714,0.474354,0.0881211,-1.17683,-0.642272,-1.54,0.92
1989-03-12 09:41:00,2.12457,4.10511,0.698402,-0.0145407,0.302352,0.279546,0.296773,0.276941,0.0732825,0.269928,1.92243,2.66618,-0.439542,0.0575089,1.33142,1.50334,1.37767,1.49277,1.94867,-0.850544,-3.75512,0.0636443,0.00602083,0.944931,0.240135,0.506386,0.382627,0.432677,0.147053,-0.598901,0.0145732,-1.34,0.77
1989-03-12 09:42:00,1.00366,2.56988,0.545351,-0.0264569,0.313512,0.28952,0.308046,0.287153,0.0877249,0.244094,0.520937,0.133482,-0.368041,0.0531352,1.18189,1.29418,1.20822,1.27977,1.35816,-0.938779,-4.93505,0.0474648,0.00135104,0.920482,0.21923,0.467978,0.346701,0.335973,0.107707,-1.44323,-0.836338,-1.02,0.82
1989-03-12 09:43:00,1.27749,2.82772,0.237305,-0.148691,0.365784,0.375562,0.372241,0.376376,0.390874,0.190341,0.667932,-1.17777,-1.1243,-0.19061,1.04516,1.13995,1.06682,1.12611,1.08358,-0.978613,-4.34588,-0.0660482,-0.0836371,0.974285,0.223949,0.463308,0.351514,0.569351,0.0472567,-1.20249,-0.222508,-0.81,0.69
1989-03-12 09:44:00,1.54782,3.49821,0.661255,-0.0426511,0.418948,0.420519,0.422556,0.42011,0.388778,0.21844,0.590256,-1.1211,-0.852412,-0.179259,0.980527,1.05002,0.995488,1.03563,0.824494,-0.953474,-4.02211,0.0210289,-0.0472225,1.05123,0.225368,0.469912,0.351042,0.519004,0.0795002,-1.12204,0.0278242,-0.88,0.64
1989-03-12 09:45:00,1.84679,4.86374,0.73533,0.0468761,0.387615,0.388509,0.390029,0.388237,0.374243,0.265426,1.88748,-2.38054,-1.6213,-0.370999,0.868874,0.913574,0.876069,0.899213,0.559181,-0.951018,-3.55414,-0.0371718,-0.05402,0.961166,0.201874,0.422618,0.313612,0.455815,0.127519,-0.544619,0.686793,-0.68,0.48
1989-03-12 09:46:00,2.47339,6.14921,0.444439,-0.0562196,0.469304,0.502825,0.483758,0.504897,0.668926,0.40683,2.72445,-3.51545,-1.69979,-0.517749,0.80835,0.829841,0.809677,0.815166,0.312465,-0.965177,-3.90824,-0.0872014,-0.114731,1.09098,0.221736,0.452203,0.34172,0.686446,0.268824,-0.386579,1.40339,-0.57,0.5
1989-03-12 09:47:00,2.27993,6.2325,0.701879,0.0135609,0.494096,0.518507,0.504478,0.519249,0.647907,0.399214,2.43361,-4.95142,-2.04542,-0.590745,0.637469,0.601393,0.619439,0.584158,-0.237752,-0.993212,-3.52675,-0.0802531,-0.105772,1.08483,0.200128,0.413112,0.303986,0.56397,0.256922,-0.356992,1.50993,-0.4,0.37
1989-03-12 09:48:00,2.62577,6.59496,0.804655,0.0721755,0.536279,0.592008,0.557018,0.595105,0.920813,0.426073,2.09084,-5.06827,-2.0709,-0.705693,0.574107,0.554325,0.563966,0.540969,-0.176466,-0.95592,-3.39266,-0.0673621,-0.108249,1.14228,0.213657,0.424951,0.324402,0.831663,0.289719,-0.425289,1.84577,-0.39,0.39
1989-03-12 09:49:00,1.86139,5.27773,1.06825,0.161146,0.654743,0.734977,0.684098,0.738924,1.19455,0.269155,-0.228114,-6.46673,-2.03988,-0.660091,0.650321,0.664352,0.653708,0.655315,0.171436,-1.11221,-5.44968,-0.0256324,-0.0709684,1.3795,0.262581,0.511784,0.399741,1.15365,0.107287,-1.85656,0.681385,-0.48,0.7
1989-03-12 09:50:00,2.1373,5.74672,1.25491,0.255738,0.651385,0.720627,0.674984,0.722901,1.14609,0.2058,0.11428,-5.85234,-2.13527,-0.761224,0.682809,0.689168,0.683713,0.680239,0.19486,-1.18603,-4.7006,-0.00663722,-0.059232,1.38312,0.261692,0.515028,0.398378,1.11253,0.0320342,-1.49961,0.977303,-0.57,0.59
1989-03-12 09:51:00,4.2495,7.46748,1.20547,0.271991,0.736625,0.839409,0.772353,0.843435,1.41707,0.306196,1.07494,-1.93681,-2.12974,-0.732258,0.714477,0.753088,0.726502,0.747795,0.499638,-0.960661,-1.55565,-0.013443,-0.0485737,1.54689,0.299256,0.574809,0.456241,1.42388,0.167432,-0.156989,2.8595,-1.02,0.37
1989-03-12 09:52:00,3.23435,5.25066,1.04935,0.224396,0.685529,0.743373,0.70384,0.742816,1.07366,0.231806,-0.204117,-1.63488,-2.27969,-0.855517,0.845324,0.910391,0.86755,0.90686,0.806685,-0.901694,-1.93479,-0.0499895,-0.0869525,1.49346,0.292323,0.57723,0.448158,1.15876,0.100769,-0.699414,1.75435,-1.01,0.47
1989-03-12 09:53:00,4.07793,7.51534,1.26718,0.290758,0.718062,0.817805,0.751532,0.82048,1.35152,0.270655,1.22735,-2.09715,-1.84628,-0.703161,0.73618,0.727586,0.731303,0.717845,0.200884,-0.916807,-1.74469,0.0211629,-0.0370777,1.51976,0.290867,0.565652,0.442032,1.30655,0.137919,-0.168938,2.72793,-1.01,0.34
1989-03-12 09:54:00,3.72,8.15534,1.26159,0.329239,0.697992,0.75293,0.715118,0.751025,1.02462,0.395016,2.22781,-3.94428,-2.104,-0.802962,0.596497,0.571007,0.586356,0.561074,-0.0778124,-0.925949,-2.34849,-0.00283771,-0.0432415,1.44172,0.256706,0.50978,0.386692,0.947559,0.262686,-0.0390596,2.69,-0.73,0.3
1989-03-12 09:55:00,5.06512,10.6579,1.09217,0.28327,0.697364,0.79331,0.728602,0.795134,1.29966,0.546397,4.42199,-2.87633,-1.65253,-0.680415,0.587798,0.571086,0.582415,0.562798,-0.0386112,-0.943793,-1.86507,0.0127331,-0.0352581,1.43798,0.267048,0.515495,0.403574,1.21313,0.413558,0.836855,3.99512,-0.83,0.24
1989-03-12 09:56:00,5.41165,11.4496,1.08216,0.273201,0.768475,0.853837,0.796414,0.853727,1.2806,0.715568,4.82561,-3.82623,-2.05444,-0.773416,0.528395,0.479313,0.512062,0.469162,-0.305855,-0.892981,-1.78847,-0.0248867,-0.0558572,1.54898,0.272243,0.531098,0.408092,1.14533,0.592703,0.993951,4.43165,-0.76,0.22
1989-03-12 09:57:00,5.0731,10.8349,1.12432,0.309339,0.727584,0.812438,0.754096,0.812339,1.24699,0.678311,4.36948,-4.08517,-2.2049,-0.881029,0.483381,0.44337,0.470884,0.435299,-0.272116,-0.923888,-1.63617,-0.0321898,-0.0642354,1.46151,0.257619,0.499246,0.386233,1.12007,0.550312,0.894525,4.2031,-0.67,0.2
1989-03-12 09:58:00,6.18661,12.5922,0.915914,0.244792,0.756164,0.838911,0.782553,0.838052,1.2309,0.854667,6.1302,-2.87997,-2.12849,-0.877363,0.50567,0.465939,0.494345,0.458466,-0.236851,-0.827286,-0.734402,-0.056105,-0.0844291,1.51991,0.266924,0.519566,0.400211,1.11155,0.743566,1.76542,5.30661,-0.78,0.1
1989-03-12 09:59:00,6.05779,12.2056,1.28867,0.347252,0.73293,0.814926,0.758399,0.814038,1.20635,0.893231,5.3498,-2.29215,-2.0017,-0.84778,0.53012,0.522728,0.529679,0.518887,0.0729072,-0.831273,-0.785722,0.0103623,-0.0457728,1.48515,0.267155,0.516679,0.402474,1.14634,0.782084,1.49332,4.97779,-0.88,0.2
1989-03-12 10:00:00,5.7922,10.467,1.30777,0.409059,0.74487,0.82426,0.769673,0.822863,1.18906,0.815879,3.58352,-0.709062,-1.87278,-0.823443,0.67609,0.696427,0.686587,0.694214,0.390294,-0.767388,-0.389066,0.0247767,-0.0212434,1.55035,0.289025,0.563095,0.438515,1.18937,0.71315,1.04516,4.3922,-1.12,0.28
1989-03-12 10:01:00,4.9265,9.5102,1.14074,0.36217,0.788295,0.899757,0.824031,0.901029,1.46292,0.680391,2.45086,-3.19905,-1.48098,-0.702967,0.540866,0.485863,0.522862,0.477476,-0.21911,-0.871654,-1.9514,0.0353355,-0.0139436,1.58858,0.284728,0.547707,0.427403,1.33273,0.560204,0.163755,3.6965,-0.87,0.36
