 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              DST                                          |
 Geodetic Latitude                                                   |
1989-03-26 16:00:00.000 085       -33.00
1989-03-26 17:00:00.000 085       -29.00
1989-03-26 18:00:00.000 085       -25.00
1989-03-26 19:00:00.000 085       -30.00
1989-03-26 20:00:00.000 085       -27.00
1989-03-26 21:00:00.000 085       -27.00
1989-03-26 22:00:00.000 085       -23.00
1989-03-26 23:00:00.000 085        11.00
1989-03-27 00:00:00.000 086         8.00
1989-03-27 01:00:00.000 086        10.00
1989-03-27 02:00:00.000 086        18.00
1989-03-27 03:00:00.000 086        16.00
1989-03-27 04:00:00.000 086         9.00
1989-03-27 05:00:00.000 086        11.00
1989-03-27 06:00:00.000 086        13.00
1989-03-27 07:00:00.000 086        25.00
1989-03-27 08:00:00.000 086        -6.00
1989-03-27 09:00:00.000 086        -1.00
1989-03-27 10:00:00.000 086         2.00
1989-03-27 11:00:00.000 086         3.00
1989-03-27 12:00:00.000 086        -8.00
1989-03-27 13:00:00.000 086         2.00
1989-03-27 14:00:00.000 086        27.00
1989-03-27 15:00:00.000 086        13.00
1989-03-27 16:00:00.000 086       -36.00
1989-03-27 17:00:00.000 086       -39.00
1989-03-27 18:00:00.000 086       -40.00
1989-03-27 19:00:00.000 086       -46.00
1989-03-27 20:00:00.000 086       -45.00
1989-03-27 21:00:00.000 086       -62.00
1989-03-27 22:00:00.000 086       -72.00
1989-03-27 23:00:00.000 086       -87.00
1989-03-28 00:00:00.000 087       -76.00
1989-03-28 01:00:00.000 087       -75.00
1989-03-28 02:00:00.000 087       -70.00
1989-03-28 03:00:00.000 087       -60.00
1989-03-28 04:00:00.000 087       -57.00
1989-03-28 05:00:00.000 087       -51.00
1989-03-28 06:00:00.000 087       -34.00
1989-03-28 07:00:00.000 087       -19.00
1989-03-28 08:00:00.000 087       -11.00
1989-03-28 09:00:00.000 087       -29.00
1989-03-28 10:00:00.000 087       -43.00
1989-03-28 11:00:00.000 087       -41.00
1989-03-28 12:00:00.000 087       -62.00
1989-03-28 13:00:00.000 087       -49.00
1989-03-28 14:00:00.000 087       -39.00
1989-03-28 15:00:00.000 087       -35.00
1989-03-28 16:00:00.000 087       -40.00
1989-03-28 17:00:00.000 087       -53.00
1989-03-28 18:00:00.000 087       -50.00
1989-03-28 19:00:00.000 087       -50.00
1989-03-28 20:00:00.000 087       -53.00
1989-03-28 21:00:00.000 087       -52.00
1989-03-28 22:00:00.000 087       -36.00
1989-03-28 23:00:00.000 087       -34.00
1989-03-29 00:00:00.000 088       -51.00
1989-03-29 01:00:00.000 088       -72.00
1989-03-29 02:00:00.000 088       -80.00
1989-03-29 03:00:00.000 088       -83.00
1989-03-29 04:00:00.000 088       -74.00
1989-03-29 05:00:00.000 088       -92.00
1989-03-29 06:00:00.000 088       -89.00
1989-03-29 07:00:00.000 088       -87.00
1989-03-29 08:00:00.000 088       -83.00
1989-03-29 09:00:00.000 088       -73.00
1989-03-29 10:00:00.000 088       -69.00
1989-03-29 11:00:00.000 088       -66.00
1989-03-29 12:00:00.000 088       -75.00
1989-03-29 13:00:00.000 088       -69.00
1989-03-29 14:00:00.000 088       -75.00
1989-03-29 15:00:00.000 088       -79.00
1989-03-29 16:00:00.000 088       -81.00
1989-03-29 17:00:00.000 088       -85.00
1989-03-29 18:00:00.000 088       -81.00
1989-03-29 19:00:00.000 088       -88.00
1989-03-29 20:00:00.000 088      -121.00
1989-03-29 21:00:00.000 088      -125.00
1989-03-29 22:00:00.000 088      -122.00
1989-03-29 23:00:00.000 088      -107.00
1989-03-30 00:00:00.000 089      -103.00
1989-03-30 01:00:00.000 089       -99.00
1989-03-30 02:00:00.000 089       -95.00
1989-03-30 03:00:00.000 089       -89.00
1989-03-30 04:00:00.000 089       -94.00
1989-03-30 05:00:00.000 089       -80.00
1989-03-30 06:00:00.000 089       -69.00
1989-03-30 07:00:00.000 089       -77.00
1989-03-30 08:00:00.000 089       -89.00
1989-03-30 09:00:00.000 089       -82.00
1989-03-30 10:00:00.000 089       -81.00
1989-03-30 11:00:00.000 089       -75.00
1989-03-30 12:00:00.000 089       -70.00
1989-03-30 13:00:00.000 089       -69.00
1989-03-30 14:00:00.000 089       -66.00
1989-03-30 15:00:00.000 089       -59.00
1989-03-30 16:00:00.000 089       -59.00
1989-03-30 17:00:00.000 089       -61.00
1989-03-30 18:00:00.000 089       -63.00
1989-03-30 19:00:00.000 089       -63.00
1989-03-30 20:00:00.000 089       -63.00
1989-03-30 21:00:00.000 089       -57.00
1989-03-30 22:00:00.000 089       -65.00
1989-03-30 23:00:00.000 089       -75.00
1989-03-31 00:00:00.000 090       -77.00
1989-03-31 01:00:00.000 090       -77.00
1989-03-31 02:00:00.000 090       -85.00
1989-03-31 03:00:00.000 090       -96.00
1989-03-31 04:00:00.000 090       -95.00
1989-03-31 05:00:00.000 090       -93.00
1989-03-31 06:00:00.000 090       -96.00
1989-03-31 07:00:00.000 090       -95.00
1989-03-31 08:00:00.000 090       -89.00
1989-03-31 09:00:00.000 090       -94.00
1989-03-31 10:00:00.000 090      -100.00
1989-03-31 11:00:00.000 090      -100.00
1989-03-31 12:00:00.000 090       -90.00
1989-03-31 13:00:00.000 090       -97.00
1989-03-31 14:00:00.000 090       -96.00
1989-03-31 15:00:00.000 090       -81.00
1989-03-31 16:00:00.000 090       -86.00
1989-03-31 17:00:00.000 090       -84.00
1989-03-31 18:00:00.000 090       -87.00
1989-03-31 19:00:00.000 090       -89.00
1989-03-31 20:00:00.000 090       -91.00
1989-03-31 21:00:00.000 090       -92.00
1989-03-31 22:00:00.000 090       -86.00
1989-03-31 23:00:00.000 090       -81.00
