Date,Z,F,X,Y
1958-02-11 02:32:00,138872,,50412.6,-10980.2
1958-02-11 02:33:00,138975,,50572.7,-10797.7
1958-02-11 02:34:00,139010,,50017.5,-11239.8
1958-02-11 02:35:00,139015,,50627.5,-11369.9
1958-02-11 02:36:00,139078,,50115.9,-11006.3
1958-02-11 02:37:00,139006,,50226.8,-11233.8
1958-02-11 02:38:00,138979,,50456.2,-11190.9
1958-02-11 02:39:00,139044,,50455.5,-11309
1958-02-11 02:40:00,138997,,50869.2,-11105.2
1958-02-11 02:41:00,139111,,50666.7,-11390.1
1958-02-11 02:42:00,139302,,50370.4,-11126.7
1958-02-11 02:43:00,139139,,50193.2,-11036.8
1958-02-11 02:44:00,139193,,50616.3,-11189.9
1958-02-11 02:45:00,139407,,50483.7,-11019.4
1958-02-11 02:46:00,139299,,50207.3,-10874.2
1958-02-11 02:47:00,139402,,50333.4,-10694.1
1958-02-11 02:48:00,139387,,50252.4,-10803.2
1958-02-11 02:49:00,139474,,50261.7,-10435.8
1958-02-11 02:50:00,139519,,50035.1,-10441.3
1958-02-11 02:51:00,139365,,50326.8,-10483.4
1958-02-11 02:52:00,139464,,50162.8,-10211.2
1958-02-11 02:53:00,139552,,49582.9,-10244.8
1958-02-11 02:54:00,139441,,49096,-10245.7
1958-02-11 02:55:00,139540,,49145.7,-10250.8
1958-02-11 02:56:00,139575,,50021.3,-9974.66
1958-02-11 02:57:00,139473,,50542.3,-10301.2
1958-02-11 02:58:00,139496,,49867.2,-10229.6
1958-02-11 02:59:00,139610,,49515.2,-9719.87
1958-02-11 03:00:00,139572,,50416.6,-9350.38
1958-02-11 03:01:00,139555,,50083.6,-9301.59
1958-02-11 03:02:00,139592,,49601.5,-9419.24
1958-02-11 03:03:00,139584,,49223.8,-9341.42
1958-02-11 03:04:00,139565,,49249.9,-9013.73
1958-02-11 03:05:00,139630,,50118.7,-9405.72
1958-02-11 03:06:00,139628,,50259.5,-9273.47
1958-02-11 03:07:00,139605,,49742.1,-8996.63
1958-02-11 03:08:00,139648,,50092.1,-9217.28
1958-02-11 03:09:00,139693,,50251.6,-9217.46
1958-02-11 03:10:00,139675,,49622.3,-8987.04
1958-02-11 03:11:00,139664,,49873.6,-9175.12
1958-02-11 03:12:00,139692,,50277.5,-8964.7
1958-02-11 03:13:00,139707,,49815.7,-9037.64
1958-02-11 03:14:00,139691,,50213.1,-9249.81
1958-02-11 03:15:00,139705,,50315.5,-8947.76
1958-02-11 03:16:00,139725,,50082.8,-9029.67
1958-02-11 03:17:00,139735,,49884.9,-9164.89
1958-02-11 03:18:00,139741,,50492.8,-9244.23
