dB_E,dB_N,dB_Z
-2.0913,-13.796,14.507
-2.5909,-13.722,16.148
-0.53293,-14.31,14.919
-0.076331,-13.705,14.069
-0.17425,-13.457,13.664
-0.51081,-14.685,13.095
-1.5613,-16.485,11.595
-2.1402,-16.804,11.746
-2.5709,-17.368,12.956
-3.68,-15.638,12.813
-3.3521,-14.168,12.382
-2.0706,-14.542,11.832
-0.80605,-14.239,11.162
-0.036924,-13.338,9.7853
0.4452,-12.643,9.0343
1.336,-12.861,10.976
3.5219,-13.837,10.742
4.0245,-14.825,10.385
2.8024,-15.339,8.9967
0.60844,-14.399,8.8268
-0.014322,-14.846,7.7807
0.17826,-14.424,7.7972
-0.27272,-14.133,7.8628
-0.30057,-13.738,7.7808
0.12388,-13.762,8.0196
0.67007,-13.572,7.4887
-1.1116,-13.4,9.0522
-1.1525,-14.277,10.532
-0.50337,-14.645,10.454
-0.069741,-14.588,9.579
1.151,-14.445,9.1138
-0.13098,-14.027,9.648
-0.8293,-13.343,9.2772
-1.6809,-12.969,8.0043
-1.6412,-12.564,6.8011
-1.5885,-12.18,6.8483
-1.1761,-11.747,5.9422
-0.91012,-11.661,5.8179
-0.64138,-10.959,5.2495
-0.80634,-10.433,4.9879
-0.63437,-9.9478,4.3698
-0.47606,-9.6362,3.5567
-0.46008,-9.2806,2.9524
-0.60575,-8.9041,2.7695
-0.37915,-8.6325,2.3005
-0.32954,-8.6475,2.3559
-0.0019683,-8.6968,2.1405
0.13736,-8.6653,1.6175
0.47767,-9.3089,2.1238
0.74696,-9.1671,1.9501
0.82511,-9.0152,2.4627
1.0728,-8.986,2.5253
0.97906,-8.8337,3.1207
1.1541,-8.6706,3.2135
1.0897,-8.467,3.7485
0.96136,-7.9663,2.8596
0.75689,-8.345,4.3568
0.48239,-8.2618,4.3778
0.29121,-8.7127,6.1589
0.50553,-9.096,6.6421
0.859,-9.22,6.9229
1.4285,-9.4557,7.6515
1.3558,-9.3871,7.8159
1.3521,-9.1163,7.3953
1.1596,-8.4016,6.2824
1.15,-8.355,7.2032
0.85688,-8.0517,7.038
0.66054,-8.1242,7.2188
0.90666,-8.336,6.9786
0.88656,-7.9796,6.6918
1.1198,-7.9326,6.4669
1.3402,-7.6539,6.0665
1.2914,-7.6716,6.3991
1.1415,-7.7739,7.3838
1.4588,-7.9914,7.9262
1.3978,-8.0196,7.9386
1.4342,-7.8318,7.8393
2.0351,-7.7509,7.6625
2.122,-7.8035,7.9904
2.4814,-7.9683,8.3191
2.2509,-8.2241,9.1875
2.1633,-8.5048,9.6732
2.257,-8.8699,10.772
2.221,-9.1412,11.397
2.4284,-9.2531,11.536
2.9979,-8.7916,10.204
3.1595,-8.5641,9.7983
3.3564,-8.9134,10.55
3.461,-8.9507,10.273
3.8854,-8.8396,9.8613
3.8294,-9.1615,10.284
3.695,-9.2216,10.159
3.4638,-9.4787,10.598
3.2727,-9.8976,12.92
3.8302,-10.516,13.777
4.6015,-10.505,12.607
4.3512,-10.76,13.093
5,-11.425,14.223
5.1572,-11.714,14.021
5.0844,-12.159,14.523
5.2986,-12.488,14.145
5.0766,-12.538,13.82
4.9098,-12.736,14.051
4.4926,-13.024,13.503
4.4825,-13.218,12.283
3.8935,-13.16,12.955
3.2178,-12.884,12.292
3.1609,-12.539,12.58
3.3131,-12.306,12.318
3.2906,-11.88,11.624
3.5384,-11.646,10.698
4.4622,-11.899,10.657
4.6947,-11.732,10.407
4.4368,-11.196,9.7923
4.4194,-10.678,8.6702
4.1769,-10.179,8.6764
4.4979,-9.9018,8.0273
4.9781,-9.8927,8.6168
5.2969,-10.14,8.8377
4.8109,-9.993,8.0129
4.4134,-9.7596,7.6704
4.5965,-9.7278,8.0109
5.4066,-9.3915,8.7461
6.4948,-9.2266,10.453
6.6795,-9.3345,12.441
6.8505,-9.2016,13.373
7.3039,-9.1738,14.267
8.5211,-8.886,14.994
8.9013,-9.3092,16.691
9.269,-9.4815,17.948
9.6919,-9.7351,18.668
10.193,-10.062,19.165
10.506,-10.267,19.452
10.022,-10.518,19.82
9.8547,-10.775,20.028
9.0455,-10.117,19.663
8.2745,-9.6174,20.64
8.4897,-9.2182,21.039
9.021,-8.87,21.299
9.8324,-8.7419,21.976
10.224,-8.2986,21.846
10.231,-8.4917,21.237
10.338,-8.4934,21.551
10.259,-8.262,21.928
10.185,-8.8799,22.775
10.255,-9.1833,22.534
10.579,-9.1999,22.673
9.6612,-8.0527,21.481
10.184,-9.2844,24.139
11.744,-9.0682,24.724
13.404,-8.7167,23.865
14.944,-8.2296,22.789
15.543,-7.2572,22.263
15.442,-6.3134,21.673
16.404,-6.4351,22.185
17.222,-6.5662,23.16
17.456,-6.7743,23.86
17.875,-6.3266,23.277
18.761,-6.0616,21.474
18.017,-5.9199,23.305
18.71,-5.1974,24.037
19.337,-4.2739,23.826
18.77,-3.0641,25.898
18.286,-4.4658,27.249
18.518,-5.1444,26.315
19.674,-5.723,26.641
19.846,-5.1821,24.947
18.481,-4.63,25.064
17.74,-3.6799,25.68
17.14,-3.6602,25.744
16.554,-2.841,23.667
17.129,-2.0089,21.409
16.304,-2.8019,23.64
15.974,-4.1122,24.766
16.698,-5.063,26.115
16.681,-6.1127,28.029
16.86,-5.2212,25.356
14.944,-3.5566,27.13
14.592,-2.8255,28.129
15.367,-2.4681,29.426
16.778,-2.5775,30.238
19.532,-3.1146,29.998
21.88,-3.6359,25.681
21.89,-3.6096,24.112
22.192,-3.091,22.956
20.148,-2.3823,23.197
18.75,-0.17022,23.607
18.956,0.66644,23.777
18.518,0.058126,24.506
19.493,-0.38824,23.951
20.428,-0.35769,22.15
19.511,-1.0193,22.201
19.059,-1.1422,22.522
18.792,-0.055911,21.94
18.125,0.66776,23.083
17.935,0.55325,23.996
19.44,0.26493,23.656
20.838,-0.031003,22.466
20.859,0.29896,22.071
21.765,1.407,19.691
21.952,2.4476,18.159
21.826,1.982,17.079
20.432,1.8493,17.305
19.146,2.6903,14.758
18.894,3.0216,16.874
17.953,2.8844,17.562
16.774,2.8002,16.835
15.508,2.5155,16.596
14.462,2.2176,16.112
13.782,2.4168,15.921
14.242,2.2889,17.185
15.589,3.0488,18.133
16.395,3.4477,17.647
17.021,3.8597,17.673
17.485,3.5401,17.758
17.667,3.2864,15.468
17.019,2.7538,12.774
16.714,3.0364,11.837
16.49,3.6147,12.029
16.28,3.4093,10.501
17.257,3.106,10.515
17.799,2.6634,11.619
18.659,2.1979,12.31
18.421,2.078,12.009
17.28,1.7775,10.394
15.897,1.8625,9.0472
15.202,2.0568,9.0182
15.518,2.2227,9.2185
15.914,2.3928,9.4466
14.976,1.8183,9.0657
13.557,1.5208,8.5144
13.564,1.3333,9.0972
13.216,2.0514,8.3819
13.318,2.6732,7.391
12.257,2.7808,6.2449
10.854,2.7891,3.5894
9.9051,2.2815,2.7735
9.3397,2.1548,1.9139
8.8684,2.0806,2.4017
9.8666,2.524,2.7065
10.153,2.5027,2.4517
10.243,2.7289,1.6242
10.029,2.5641,2.5106
10.571,3.2466,3.8581
13.458,5.8551,3.6176
15.104,6.3505,2.9162
14.119,5.9066,5.3464
11.959,4.0624,7.3144
12.274,3.6214,5.1045
12.691,4.407,2.5284
13.857,5.2048,2.4576
14.791,5.707,1.7553
14.719,5.8265,1.7419
14.313,6.3972,1.815
13.757,6.5072,1.9177
14.218,6.9193,2.0025
14.905,7.3697,1.9731
15.19,7.7013,1.3567
15.414,7.5678,1.2674
15.418,7.7098,0.77653
14.968,7.4804,0.65202
15.027,7.859,-0.021798
15.113,7.8894,-0.88713
13.093,6.3654,-1.061
10.042,4.4954,0.60193
8.3604,3.4978,3.153
8.3498,2.8664,5.2269
9.6465,2.8558,5.0906
10.754,4.0516,3.2912
11.639,4.9962,3.1257
12.049,5.2488,1.8818
11.74,5.13,1.1133
11.504,5.2047,0.7478
10.823,4.5718,3.2411
11.077,4.5274,4.7885
11.559,5.5212,4.4111
11.956,7.08,2.4175
12.259,7.7782,0.75943
12.183,7.9077,-0.29267
12.405,6.5045,-0.48588
11.938,4.7878,1.0433
11.309,3.6906,3.1665
10.993,3.2266,3.8378
10.563,2.6218,4.8066
11.098,2.7612,4.4915
11.258,3.3391,3.2993
10.872,4.029,2.0136
9.6123,4.1486,3.2083
9.2839,4.4845,3.1549
9.1953,4.6489,3.6542
9.5204,4.7848,3.6705
9.7359,5.1064,2.7128
9.7924,5.5184,1.6051
9.605,5.7868,0.54794
8.308,6.0615,0.075372
8.2223,5.816,1.6172
7.9608,5.2906,2.452
8.9252,6.2343,1.3889
9.5747,6.6377,0.2911
9.336,6.397,0.35163
9.4022,6.5834,-0.082207
9.4213,6.3316,-0.055448
8.4216,6.1472,-0.82458
6.5662,6.2513,-0.30353
7.1698,6.1807,0.82475
7.9583,5.6833,2.3151
8.9598,5.8654,2.6851
9.4045,5.8996,2.3409
9.7824,6.0779,1.9797
10.079,6.01,0.91059
9.4483,4.7527,2.058
8.8144,4.3991,0.9652
7.4846,4.1087,0.54368
6.511,3.4158,2.6607
5.9166,2.2369,4.1965
6.6978,2.3597,4.791
7.4792,2.5273,3.9635
7.5077,2.8029,3.6432
7.2551,3.1682,3.0437
7.1665,3.5557,2.7506
7.1853,4.4918,1.8151
7.6639,5.9798,1.2334
8.5352,8.1099,-1.7277
9.4486,9.7243,-3.693
10.669,11.637,-6.8258
12.701,10.356,-8.7166
12.016,9.8107,-9.9121
10.373,9.9433,-8.8156
11.429,12.361,-11.617
11.546,14.725,-16.243
11.236,15.701,-17.951
11.619,16.369,-18.889
11.763,14.854,-18.358
10.707,13.528,-16.727
9.853,13.451,-15.415
8.953,11.733,-13.33
8.5169,12.176,-12.33
8.3582,12.417,-11.459
8.121,13.728,-11.869
7.79,13.337,-10.798
7.8635,13.581,-10.595
6.9043,13.035,-9.1021
6.4517,12.702,-8.7579
6.3432,12.177,-7.7431
6.5357,10.634,-5.9982
6.6245,10.366,-6.3775
6.4179,10.11,-6.0795
6.2998,9.0993,-5.1547
6.5167,8.7985,-5.4781
6.6899,8.2487,-5.3862
6.971,7.5446,-4.6071
7.3579,7.773,-4.2714
7.8312,8.0993,-4.597
8.0618,7.5405,-4.6552
8.0808,6.8044,-4.165
8.2405,6.9618,-4.619
8.3331,7.0137,-4.7407
8.2515,6.5943,-4.4212
8.1034,6.3968,-4.0707
7.8869,6.0278,-3.7666
7.6277,5.5571,-3.3307
7.3667,5.1665,-2.802
7.1165,5.1816,-2.6229
7.1206,5.1721,-2.531
7.0359,4.9877,-2.4058
7.0369,5.2331,-2.4948
7.0706,5.4292,-3.2908
6.7151,4.7435,-3.1394
6.3799,4.4467,-2.9583
6.212,4.3976,-2.9422
6.0925,4.5479,-2.9877
6.0199,4.4282,-2.8692
5.9549,4.5032,-2.9038
5.8556,4.4679,-2.9797
5.7918,4.4515,-3.0866
5.7438,4.2982,-3.0716
5.5484,3.8172,-2.6401
5.4079,3.8537,-2.6554
5.1491,3.2489,-2.281
4.8454,3.0441,-1.821
4.7577,3.0932,-1.6722
4.8331,3.592,-2.1992
4.7917,4.416,-3.0623
4.8169,4.424,-3.7595
4.8281,4.3619,-4.2034
4.7182,4.1053,-4.3326
4.6521,3.2166,-3.7552
4.1338,3.3459,-3.1792
4.0632,3.8665,-3.7277
4.227,3.6721,-4.2632
4.1153,2.9963,-3.8206
3.7618,2.509,-3.0447
3.5483,2.5042,-2.7894
3.494,2.3503,-2.7123
3.1977,2.4242,-2.5702
3.1001,2.4595,-2.6667
3.102,2.4078,-2.6694
3.0405,2.6871,-2.6348
3.2586,2.8763,-2.5829
3.2998,2.9488,-2.3699
3.3757,3.2613,-2.3454
3.5219,3.5733,-2.3074
3.9157,4.0655,-2.4475
4.2595,4.7677,-2.7763
4.5199,5.5918,-3.3702
4.8105,6.4341,-3.8327
5.042,6.6109,-3.8497
5.2578,6.8203,-3.5483
5.6592,8.1513,-4.3817
5.9029,8.6499,-4.6217
6.0058,8.7391,-4.6325
5.9795,8.5903,-4.3647
6.4703,9.4658,-4.8414
6.722,9.6033,-4.8574
6.722,9.8654,-4.8793
6.5564,9.5778,-4.4502
6.3415,9.4426,-4.3894
6.2282,9.4646,-4.5466
6.3016,9.5641,-5.173
6.2593,10.122,-6.1235
6.168,9.6651,-6.1135
5.8432,8.7255,-5.4907
5.5281,8.1829,-5.1584
5.3498,8.1021,-5.5746
5.1351,7.7018,-5.5391
4.9179,7.8317,-5.8441
4.7145,7.3109,-5.4778
4.5023,7.2836,-5.2847
4.3512,8.0502,-6.0382
4.4263,8.2126,-6.652
3.9863,7.4461,-5.9066
3.6414,7.049,-5.5318
3.2571,6.6568,-5.2467
3.2821,7.3947,-6.5053
3.0467,7.3568,-7.3086
3.0739,6.9709,-7.9536
3.6869,8.0289,-10.095
4.1136,7.2644,-9.6193
3.72,6.4225,-8.016
3.7967,4.8163,-5.7571
3.5213,4.9625,-4.8401
3.5004,4.0987,-3.6417
3.3712,3.3084,-2.1172
3.215,3.5865,-1.7835
3.0598,4.0481,-2.121
3.0972,4.2252,-1.9074
3.0968,5.4675,-3.6311
3.1684,5.5222,-3.6756
2.9528,7.1828,-5.119
2.7844,7.1784,-5.3189
2.3914,6.9742,-5.4607
1.725,7.5108,-5.8105
1.6269,8.8899,-7.5725
1.8592,8.0951,-7.8595
1.6833,6.4824,-6.3819
1.8501,5.2457,-4.745
1.8392,5.5949,-4.1336
1.9177,6.2916,-5.2084
1.7469,6.7993,-6.6021
1.7158,6.242,-6.0163
1.6583,6.8047,-7.06
2.0769,6.9376,-7.2853
2.6278,6.5844,-7.0844
2.6878,6.8738,-7.1546
2.5778,5.9143,-5.921
2.433,5.1401,-4.045
2.3896,5.0719,-3.2793
2.28,4.7356,-2.6256
1.9699,5.2106,-3.1596
2.1795,4.4612,-2.7375
2.0944,4.3065,-1.8872
1.9429,4.7316,-2.2171
2.0053,5.3649,-2.9058
2.0615,5.8743,-3.3769
1.9988,6.2195,-3.4661
1.892,6.6645,-3.8094
1.904,7.1515,-3.777
2.2182,6.8787,-3.3991
2.238,6.4969,-2.2515
1.9169,6.3957,-1.9329
1.6041,6.0135,-1.6615
1.7066,5.8391,-1.1374
1.8397,5.7595,-0.63321
2.0496,5.5849,0.16966
2.1161,5.4423,0.49105
2.2232,5.4354,0.57678
2.5826,5.7102,0.92565
2.5079,6.1756,0.47945
2.5723,6.9228,-0.39646
2.7666,7.3464,-0.73458
2.6409,7.8812,-1.4216
2.1217,7.5734,-1.9242
2.0178,8.0618,-2.0436
1.2754,8.8443,-3.3249
0.96076,8.5677,-3.133
1.1544,8.115,-2.1872
1.3337,7.4425,-0.87788
1.4451,6.951,-0.26899
1.6603,6.5023,0.39619
1.2258,6.8251,-0.13924
1.0915,7.1375,-0.71035
0.88807,6.6782,-0.35416
0.81237,6.3034,0.176
0.74245,6.7177,-0.23077
0.56621,7.0252,-0.88355
0.93784,7.3123,-1.3608
1.0236,7.4233,-1.6051
0.7619,7.9459,-2.3226
0.25243,7.9342,-3.0694
0.16194,7.4361,-3.0522
0.60667,6.1183,-1.9812
0.51318,5.5166,-1.609
0.97046,5.1997,-0.78392
1.0138,4.6358,-0.70946
0.86215,4.4688,-0.89941
0.90776,3.9805,-0.50676
0.47149,3.0042,-0.056422
0.84684,2.2343,1.0643
1.4416,2.6966,0.95149
1.0312,2.922,0.2205
0.89512,2.768,0.13248
0.8266,2.9761,0.13957
0.83475,3.3432,0.13557
0.66407,3.7371,-0.83803
0.81634,3.8068,-1.3179
0.68545,3.6251,-1.652
0.77905,2.9189,-1.1931
1.208,3.094,-0.77219
1.3196,2.9124,-0.81396
1.6941,2.749,-0.90274
1.9866,2.6568,-1.0584
2.1555,2.6292,-1.1385
2.0236,2.7996,-1.2972
1.7927,2.8712,-1.6809
1.4447,2.4488,-1.4845
1.232,2.6741,-0.81985
1.411,2.6978,-0.95734
1.4874,2.573,-0.6292
1.8202,2.6386,-0.58528
2.2758,2.506,-0.80017
2.7338,2.5313,-1.0436
2.9195,2.6383,-1.1289
2.9894,2.6628,-1.2868
3.2083,2.5827,-1.4092
3.3684,2.5954,-1.5372
3.7393,2.1767,-2.349
1.5527,1.0624,-2.6386
2.2525,1.1086,-0.39193
2.3833,0.45803,0.12832
2.1341,0.97381,-0.62739
2.1821,0.89138,-0.8826
2.5889,1.1803,-0.94542
2.8898,2.0479,-1.4193
2.9933,2.8039,-1.9734
3.1512,3.4122,-3.1438
3.1365,3.8408,-3.9176
2.7644,4.2757,-5.1887
2.1284,3.8813,-5.0449
1.6274,3.8005,-2.6472
1.6073,3.9185,-2.7022
2.3585,3.0513,-2.8726
3.4254,2.2207,-2.9871
3.8627,1.8881,-3.9536
3.6265,2.3802,-3.9169
3.6994,2.9678,-3.9964
4.2013,3.1837,-4.4633
4.3067,4.1638,-5.7078
3.8475,4.7458,-6.488
3.6127,4.9879,-6.08
3.3936,4.9661,-6.6273
3.5147,3.7855,-5.7495
3.8024,3.1003,-2.666
3.728,3.0555,-2.7269
3.7577,3.3401,-3.9018
4.1317,2.8639,-4.3334
5.6986,2.5539,-5.1291
6.2782,3.4865,-6.038
5.8035,4.437,-6.892
5.0819,4.8108,-7.9723
4.8203,4.7415,-8.0301
4.7763,4.4209,-7.3991
5.3588,4.9617,-7.2177
4.9796,5.3178,-7.3274
5.2106,5.7618,-6.8836
5.4431,5.8935,-7.072
5.7574,5.6716,-6.9688
5.8153,5.6285,-6.9475
5.837,5.6873,-6.9497
5.9978,6.2107,-7.0193
5.7182,7.032,-7.7431
5.4111,7.4046,-8.1596
5.2959,7.8005,-8.8659
5.2689,7.9852,-9.4863
5.8559,7.3071,-9.1265
5.8716,6.7724,-8.7676
6.0021,6.291,-7.7497
6.3952,5.8571,-7.2588
6.3553,5.8978,-8.0238
6.0627,6.5052,-8.8323
6.0146,6.9509,-9.4733
6.3671,7.5348,-9.9772
6.1741,8.0197,-10.559
5.2607,7.9835,-11.219
5.3216,8.2655,-11.592
5.1872,7.919,-11.29
5.2934,7.7038,-10.713
5.3096,7.6842,-10.506
4.572,8.1022,-11.192
4.5002,8.2789,-11.616
4.3954,8.5918,-12.172
4.0844,8.9275,-12.918
4.1481,9.2904,-13.005
3.7051,9.8397,-13.065
3.2572,9.5492,-12.611
3.6151,9.1908,-11.578
3.9378,9.4416,-11.475
3.7456,9.5151,-11.267
3.7904,9.849,-11.869
3.8824,9.3833,-11.9
3.8571,9.2233,-12.132
3.8048,9.7971,-12.747
3.844,10.241,-13.209
3.4699,10.369,-14.27
3.0877,10.781,-15.078
2.9361,10.964,-15.548
2.7003,11.097,-15.687
2.3282,10.96,-15.833
2.2855,10.75,-16.042
1.9909,9.8575,-15.116
2.1174,10.544,-15.518
1.84,10.41,-14.85
1.6645,10.186,-14.383
1.6389,9.9725,-13.914
1.6061,10.231,-14.027
1.6854,10.334,-14.184
1.9606,10.386,-14.668
2.1429,10.543,-15.406
1.7061,11.087,-17.018
1.0258,11.543,-18.132
0.60034,11.957,-19.253
0.26638,11.685,-20.182
0.034007,11.216,-20.523
0.11206,11.239,-20.484
-0.441,10.761,-19.663
-0.29505,10.235,-17.692
-0.42596,9.9754,-16.263
0.048984,9.8065,-15.331
0.22693,9.699,-15.104
0.27674,9.474,-15.414
0.84506,9.0061,-15.98
1.5238,8.5449,-16.297
1.5043,8.5643,-16.506
1.4944,8.6766,-16.626
1.251,8.5999,-16.719
0.83785,9.0984,-17.009
0.36502,8.8044,-16.992
0.38768,8.6084,-15.751
0.57693,7.8742,-14.639
0.57885,7.4835,-14.236
0.96692,7.0423,-12.889
1.2923,6.7918,-11.933
1.1854,6.6022,-11.178
1.0692,6.3849,-10.405
0.87731,6.1868,-10.081
0.53495,5.8877,-9.7734
0.61361,5.7493,-9.6677
0.45235,5.7835,-9.8481
0.51367,5.8259,-10.256
0.65911,5.7844,-10.367
0.67697,5.7494,-10.78
0.58298,5.7862,-10.973
0.20162,5.853,-10.925
0.29526,5.7696,-11.236
0.3965,5.5304,-11.028
0.61357,5.1967,-10.562
1.0744,4.9037,-9.962
0.81466,4.4267,-10.006
0.82055,4.1347,-9.7507
0.7404,4.1874,-9.7178
0.61376,4.1079,-9.9368
0.59739,4.0917,-10.213
0.62666,4.1205,-10.485
0.46006,4.1919,-10.737
0.085165,4.2852,-10.919
-0.10832,4.2991,-11.16
-0.29029,4.3212,-11.215
-0.33989,4.5101,-11.103
-0.53957,4.4563,-10.895
-0.58542,4.4352,-10.661
-0.28559,4.5003,-10.39
-0.44455,4.4391,-10.36
-0.17901,4.4585,-9.9676
0.069108,4.4096,-9.6384
0.23956,4.2959,-9.619
-0.078587,4.2855,-10.058
-0.024851,4.3954,-10.776
-0.00015292,4.6704,-11.295
0.023093,4.9102,-11.478
-0.10631,4.9793,-11.732
-0.054229,5.1505,-12.023
-0.15391,5.1768,-11.938
-0.20712,5.0665,-12.022
-0.15405,4.843,-11.681
-0.26953,4.8371,-11.369
-0.17067,4.5691,-10.694
-0.16234,4.3093,-10.163
-0.34151,3.9859,-9.7805
-0.42503,3.7586,-9.805
-0.34462,3.6493,-9.7035
-0.46019,3.7348,-9.9399
-0.78806,3.7383,-10.072
-1.0505,3.7227,-9.875
-1.1723,3.6128,-9.6341
-1.4362,3.3764,-9.5375
-1.6047,3.3144,-9.5293
-1.4427,3.1885,-9.7278
-1.1625,2.7965,-10.068
-0.70134,2.6176,-10.714
-0.45079,2.1659,-10.969
-0.33439,2.0277,-10.583
-0.21295,1.8709,-10.56
-0.13057,1.5088,-10.394
-0.1762,1.634,-10.465
-0.042355,1.6765,-10.304
-0.00060502,1.7204,-10.194
0.054448,1.8352,-10.239
0.052572,1.9916,-10.294
0.0088302,2.1019,-10.329
-0.094819,2.1375,-10.577
-0.087399,2.2515,-10.809
-0.15993,2.3,-10.983
-0.26653,2.3158,-11.001
-0.31911,2.2075,-10.525
-0.50878,2.0247,-10.055
-0.69364,1.8965,-9.7588
-0.74121,2.048,-9.5835
-0.72039,2.202,-9.3114
-0.80812,2.0975,-9.1171
-0.89196,2.1664,-9.1178
-0.70581,2.1952,-9.3893
-0.44112,2.1897,-9.1449
-0.35913,2.0092,-8.7209
-0.40114,1.637,-8.9147
-0.31585,1.4638,-9.1068
-0.22483,1.3157,-9.1354
-0.20384,1.2866,-9.3361
-0.14713,1.427,-9.4984
-0.1888,1.4916,-9.5365
-0.15773,1.5008,-9.4125
-0.045432,1.5013,-9.3018
0.12881,1.5069,-9.0175
0.1782,1.5431,-8.6857
0.13242,1.5418,-8.3439
0.013764,1.5232,-8.1408
-0.23788,1.4682,-8.0026
-0.27626,1.3653,-7.9937
-0.33035,1.3649,-7.9178
-0.29132,1.3642,-7.9413
-0.2514,1.3322,-7.9804
-0.28421,1.2976,-8.005
-0.2403,1.2092,-8.0663
-0.12563,1.1773,-8.0767
-0.031914,1.1339,-8.0735
-0.028509,1.0382,-7.9449
0.023683,0.91876,-7.8847
0.024646,0.87995,-7.9047
-0.0089517,0.83088,-7.9695
-0.028483,0.77996,-7.9838
-0.10178,0.67079,-7.8652
-0.15114,0.63811,-7.9406
-0.15843,0.68826,-7.869
-0.22784,0.69961,-7.657
-0.27897,0.70443,-7.5556
-0.33428,0.66859,-7.4831
-0.38828,0.41243,-7.4973
-0.58762,0.16641,-8.0297
-0.652,0.053557,-8.6539
-0.86102,-0.040781,-9.3123
-0.91121,-0.13837,-9.7337
-0.69537,-0.051098,-10.188
-0.45408,0.0078552,-10.248
-0.11564,0.12637,-10.349
-0.045479,0.18731,-10.642
-0.11501,0.3934,-10.419
-0.18139,0.61304,-10.283
-0.16121,0.62582,-10.034
-0.23564,0.59887,-9.846
-0.21437,0.49701,-9.6483
-0.24689,0.46546,-9.4634
-0.41949,0.46542,-9.2195
-0.54901,0.66509,-8.988
-0.4475,0.43052,-8.8947
-0.59639,0.014329,-9.6023
-0.6066,-0.23955,-10.229
-0.77194,-0.29745,-10.934
-0.70321,-0.11408,-11.005
-0.52052,0.24255,-11.134
-0.46536,0.59767,-10.433
-0.54191,0.77649,-10.173
-0.80938,0.84661,-9.6208
-1.0868,0.89969,-9.4635
-1.3091,0.94979,-9.1568
-1.4291,0.91614,-8.5378
-1.7558,1.0321,-8.0914
-1.7293,1.0383,-7.515
-1.7845,1.224,-7.0105
-1.9721,1.3172,-6.8728
-2.5347,1.4038,-6.4881
-2.086,1.3842,-6.775
-1.8782,1.2264,-6.5804
-1.888,1.0836,-6.4771
-1.8014,1.2661,-6.5035
-1.7366,1.1615,-6.4798
-1.7429,1.2552,-6.5373
-1.7711,1.298,-6.5594
-1.7545,1.1949,-6.6934
-1.7738,1.1861,-6.7621
-1.7475,1.1312,-6.7085
-1.7808,1.0774,-6.6322
-1.7676,1.0441,-6.6117
-1.8162,1.0954,-6.579
-1.9523,0.94247,-6.2671
-2.2106,0.93232,-6.0044
-1.8199,0.99386,-5.9421
-1.7402,1.0006,-5.9212
-1.5477,0.95318,-5.913
-1.6022,0.931,-5.6467
-1.7051,0.82761,-5.6003
-1.7558,0.84609,-5.4963
-1.6237,0.74162,-5.8744
-1.5756,0.85417,-5.6706
-1.4157,0.88519,-5.4994
-1.3638,0.85823,-5.3229
-1.4004,0.96247,-4.9686
-1.5194,0.48498,-5.0755
-1.6405,0.4676,-5.3284
-1.6175,0.4987,-5.5559
-1.5179,0.68802,-5.7476
-1.3111,0.87953,-5.7128
-1.3258,1.0954,-5.4944
-1.492,1.1941,-5.2204
-1.6365,1.3389,-4.9628
-1.6469,1.385,-4.832
-1.558,1.5371,-4.5457
-1.5833,1.6962,-4.136
-1.9991,2.0788,-3.1464
-2.9248,1.724,-3.5219
-2.7516,1.5356,-3.9745
-3.0031,1.7309,-4.0866
-2.9114,1.5536,-4.597
-2.7382,1.6263,-4.6155
-2.5519,1.5454,-4.7073
-2.1613,1.4291,-4.5949
-2.0889,1.5331,-4.1609
-2.379,1.6465,-3.7653
-2.4528,1.7572,-3.3786
-2.2425,1.8824,-3.3655
-2.3308,1.9884,-3.1417
-2.411,1.8641,-2.9372
-2.2573,1.9417,-2.7014
-2.002,2.0447,-2.6526
-1.76,2.4332,-2.181
-1.9932,2.4752,-1.777
-2.1641,2.2659,-1.7526
-2.1018,2.2583,-1.6332
-2.4623,2.3749,-1.4807
-2.3544,2.3845,-2.0196
-2.8265,2.9125,-1.5439
-3.3592,2.6487,-2.0016
-3.2066,2.6441,-2.449
-3.05,2.6481,-2.0892
-2.78,2.3126,-2.1285
-2.2761,2.078,-2.4156
-2.217,2.3448,-1.5839
-2.4122,1.8738,-1.7145
-2.2162,2.13,-1.3468
-2.0679,2.1323,-1.676
-2.0105,2.2655,-1.7174
-2.138,2.2171,-1.4363
-2.1129,2.2096,-1.3565
-2.0159,2.2445,-0.95936
-1.829,2.0269,-1.0797
-1.7209,1.9304,-0.94778
-1.5768,1.7788,-0.79144
-1.3877,1.2405,-1.1554
-0.95145,0.71246,-1.7358
-0.7929,0.65334,-1.6432
-0.7318,0.50848,-1.6982
-0.62072,0.23822,-2.0748
-0.30731,-0.066058,-3.0218
-0.05238,-0.063961,-3.792
0.092372,0.010345,-4.3079
0.12963,0.14313,-4.5043
-0.043803,0.19699,-3.9561
0.084951,-0.41227,-5.1317
0.24737,-0.27068,-5.926
0.082874,0.007907,-5.3179
0.024609,0.063513,-4.7711
0.088602,-0.066061,-5.0332
0.018859,-0.069018,-5.0204
0.1774,-0.25139,-5.3011
0.27731,-0.38582,-5.8821
0.40204,-0.61316,-6.1137
0.50901,-0.69776,-6.5676
0.32064,-0.66391,-6.4936
0.33277,-0.86001,-6.8972
0.22654,-0.88814,-7.0468
0.1543,-1.1524,-7.2811
-0.15674,-1.4438,-7.9057
-0.39223,-1.3923,-8.1695
-0.86688,-1.3245,-8.0994
-1.2774,-1.256,-8.1037
