dB_E,dB_N,dB_Z
0.90894,-18.54,1.2841
0.93218,-20.205,-2.2031
0.94392,-21.437,-5.2441
0.85929,-22.579,-8.2169
0.52744,-22.125,-8.5102
0.64319,-23.277,-10.607
0.53377,-20.492,-7.1617
0.76912,-23.525,-10.448
0.7806,-24.639,-12.631
0.93462,-25.054,-10.8
1.1588,-24.304,-10.312
1.1828,-21.434,-6.3911
1.3777,-21.64,-6.4108
1.1568,-18.311,-1.7569
1.3517,-17.072,-0.35607
1.1835,-13.766,4.2721
1.1268,-14.012,1.2248
0.66699,-7.8544,11.898
0.19388,-6.2018,13.715
-0.18182,1.8102,26.677
0.0015609,1.3567,27.892
0.47395,1.2114,28.51
1.1398,1.5968,30.936
0.95812,-0.16427,28.983
1.0181,-2.963,24.716
0.88512,-6.1215,17.532
0.86584,-0.38698,25.843
0.54277,0.78705,26.26
0.24543,-0.39157,25.461
0.49898,-2.634,22.985
0.49575,-2.6339,21.884
0.73227,-4.6378,19.311
0.96901,-6.0311,16.661
0.75949,-5.4248,18.24
0.47164,1.3775,28.038
0.72312,2.946,31.737
0.54076,2.1188,31.114
0.72684,2.917,31.44
1.549,3.9182,32.426
1.6549,4.5441,33.967
2.0654,5.4034,36.101
1.665,8.8732,42.13
1.4581,9.8079,44.814
1.4005,13.621,52.225
1.2305,15.634,56.374
1.4506,14.502,55.666
2.5193,9.6021,46.818
2.8969,9.6325,45.415
3.0799,12.463,50.839
3.4254,11.144,49.06
4.1652,8.6549,45.13
4.0485,8.5459,46.11
3.8791,10.015,47.795
3.3141,12.301,51.849
2.7188,24.043,70.762
3.3306,25.161,75.409
4.6103,18.904,66.141
4.2555,24.72,73.224
4.8409,29.775,83.11
5.06,27.35,80.75
4.8983,28.894,83.836
5.1761,25.754,80.262
5.0667,23.567,76.864
4.783,22.776,76.849
4.3762,17.557,70.047
4.458,11.049,60.13
3.6626,13.193,63.589
2.8074,12.108,60.16
2.7097,15.598,64.426
2.9183,13.105,60.85
2.9718,12.724,58.087
3.5194,7.1844,49.704
4.6598,4.699,47.378
5.0651,2.9797,44.822
4.8355,3.4459,42.748
5.0303,-0.84652,34.915
4.7781,2.1898,37.358
5.4057,-0.22671,33.045
5.9709,3.8149,38.91
6.3276,2.6905,38.877
5.645,-1.129,32.485
5.0168,-3.0492,29.347
4.932,-0.23868,33.643
5.844,5.5357,41.779
7.0942,11.831,52.565
7.1254,18.059,63.948
7.4468,22.579,70.619
8.0267,27.41,78.182
9.7147,32.437,85.209
9.946,35.755,93.631
10.314,40.989,102.93
10.835,40.69,105.13
11.507,42.306,108.54
11.868,43.309,111.01
11.296,42.841,111.29
11.088,41.028,110.48
10.487,42.842,110.35
9.7927,46.616,114.56
10.057,51.133,120.1
10.778,54.647,124.82
11.828,58.602,130.94
12.469,61.751,133.91
12.479,57.626,128.49
12.54,60.428,132.6
12.25,63.759,136.81
12.098,65.141,140.5
12.121,66.983,142.03
12.667,70.443,147.04
12.035,72.907,144.48
12.067,78.874,158.31
13.965,84.157,166.35
16.181,80.789,162
18.398,78.579,158.36
19.579,78.787,157.02
20.365,79.181,153.3
22.195,78.373,154.05
23.088,82.166,160.07
23.516,82.55,163.27
24.04,82.995,162.18
25.327,77.046,152.74
23.774,81.725,161.78
24.695,86.687,168.32
25.413,91.423,171.79
24.935,104.4,186.88
24.577,107.95,195.12
24.59,102.38,189.13
25.6,99.029,187.78
25.82,95.091,179.29
23.916,98.709,181.26
23.227,102.77,184.26
22.949,106.3,187.17
22.606,101.71,175.95
24.003,98.672,166.69
22.421,105.29,180.1
21.508,104.8,183.14
21.875,108.24,191.11
20.979,109.21,198.11
21.354,106.71,188.62
19.514,116.6,197.55
18.872,116.91,197.21
19.928,119.81,203.74
21.262,120.45,207.53
24.354,117.83,208.2
27.897,106.73,189.67
27.865,100.09,178.99
28.092,99.985,177.61
25.797,100.72,175.59
24.973,109.06,179.66
25.643,113.22,182.98
24.726,112.33,184.53
25.766,108.37,181.86
27.042,104.82,174.92
25.823,101.96,171.46
24.564,100.92,171.51
24.602,104.74,172.37
24.404,112.44,179.87
23.893,115.09,184.86
25.486,110.62,182.71
27.451,105.76,176.47
27.414,105.07,175.67
28.769,100.71,165.53
29.019,95.81,156.8
29.175,86.273,144.19
27.611,89.608,146.14
26.269,80.271,128.6
25.849,85.81,137.13
24.051,88.055,141
22.566,80.319,130.48
20.88,74.806,123.52
19.594,71.991,118.81
18.731,70.833,115.34
19.041,72.688,120.06
20.269,80.914,131.15
20.929,82.159,132.18
21.594,80.366,130.08
21.869,71.934,122.34
22.108,61.798,107.09
21.591,48.362,87.374
21.64,44.4,80.782
21.645,45.869,82.551
21.536,41.206,74.822
22.558,37.366,71.098
22.944,38.139,74.069
23.631,38.564,77.825
23.373,37.296,76.589
22.398,31.371,66.487
21.078,30.099,60.743
20.3,31.393,60.676
20.768,33.972,64.103
21.133,37.26,68.095
19.861,34.195,64.637
18.052,30.38,58.57
17.619,30.906,60.621
17.257,30.916,57.239
17.531,33.845,58.342
16.562,34.56,56.468
15.125,30.709,47.02
13.668,30.238,46.428
13.035,27.568,42.5
12.475,28.668,43.536
13.711,33.339,50.042
14.06,33.338,49.748
14.207,33.951,48.399
13.865,37.531,53.761
14.358,48.205,67.023
17.683,68.879,86.588
19.909,73.706,92.499
18.126,75.442,100.51
14.779,65.304,96.201
15.373,48.052,73.472
16.756,40.128,56.678
18.985,44.276,59.59
20.482,46.789,59.727
20.44,47.028,59.5
19.986,47.081,58.028
19.187,45.536,55.674
19.664,45.94,55.56
20.595,46.11,55.189
20.981,46.59,54.516
21.418,41.65,48.621
21.592,41.794,47.644
21.069,39.259,44.586
21.456,41.662,44.756
21.525,45.844,48.138
18.959,40.182,42.157
14.421,35.76,40.563
11.317,38.476,48.741
10.229,40.837,58.129
11.596,40.094,58.906
13.2,41.448,55.755
14.295,43.152,56.898
15.484,39.522,50.332
15.602,35,42.628
15.483,34.712,40.201
13.719,39.744,52.111
13.581,39.988,56.914
14.412,42.628,57.475
15.426,46.163,53.977
16.437,44.417,47.006
16.656,43.747,43.309
16.649,42.214,43.878
15.527,40.472,47.139
14.148,40.224,52.802
13.747,37.578,51.422
12.795,36.545,52.635
13.995,33.06,48.789
14.85,31.96,43.507
14.731,33.121,39.742
12.567,40.162,48.04
11.501,41.39,49.009
10.976,39.694,49.118
11.676,38.009,48.684
12.54,35.351,43.81
13.203,34.664,39.716
13.246,35.128,36.773
11.143,39.647,38.196
10.038,40.48,44.492
9.0113,40.564,47.753
10.907,39.458,43.335
12.129,40.319,41.123
11.857,41.164,41.616
12.11,40.675,40.366
12.327,38.462,38.773
11.182,36.777,34.249
8.2816,42.535,38.952
8.3111,42.708,43.221
8.8707,39.876,45.691
10.532,38.552,45.433
11.37,38.341,44.321
12.115,39.729,44.345
12.937,37.448,39.844
12.19,34.86,40.751
11.45,32.31,35.206
9.3349,33.742,34.286
6.9831,34.892,41.004
5.7336,32.465,43.778
6.9828,30.606,43.716
8.4676,29.986,40.793
8.7579,30.496,39.632
8.4974,31.356,38.428
8.2674,31.712,37.487
8.4704,34.124,37.006
8.802,39.867,39.872
9.9818,46.514,38.557
10.934,50.868,36.627
12.633,57.217,35.183
15.486,53.134,29.725
14.217,52.69,26.791
11.372,54.518,32.156
12.894,59.973,29.596
13.554,61.728,18.439
13.282,62.194,13.269
14.407,61.232,9.5663
14.681,55.88,6.6618
13.073,52.276,7.3517
11.939,50.562,7.8478
10.522,47.173,10.017
9.8043,50.275,14.068
9.265,51.575,16.908
9.1969,53.903,17.078
8.6422,51.733,17.425
8.6807,50.585,16.814
7.3712,48.401,18.196
6.6976,47.269,17.928
6.5647,46.109,19.617
6.7498,41.799,20.708
6.7487,40.135,18.508
6.5846,38.565,18
6.1981,36.474,18.928
6.5074,34.36,16.788
6.8306,32.429,15.872
7.2895,30.511,16.511
7.8018,31.447,17.435
8.6049,31.43,16.711
8.9612,29.414,15.587
9.022,27.523,15.628
9.4747,27.036,14.044
9.8011,26.378,13.014
9.8434,25.031,12.69
9.6882,24.542,12.972
9.5299,22.995,12.492
9.2742,21.495,12.211
9.0455,20.333,12.345
8.8135,20.349,12.49
8.9003,20.121,12.38
8.8498,19.288,11.935
8.8979,19.799,11.724
9.1194,18.949,9.2681
8.7182,16.856,8.3338
8.2683,16.265,8.2966
8.0384,16.07,8.0492
7.8845,16.542,8.0319
7.7763,16.186,7.8985
7.6919,16.386,7.8075
7.5389,15.999,7.2558
7.432,15.647,6.7372
7.406,15.067,6.4853
7.132,13.762,6.5272
6.9998,13.693,6.3347
6.6139,11.762,5.9653
6.2239,11.51,6.4855
6.1471,11.83,6.6473
6.3186,12.522,5.593
6.2825,14.846,4.8539
6.2819,14.711,3.4604
6.2488,14.29,2.3438
6.0791,13.593,1.7474
5.9624,10.59,1.3571
5.2842,12.285,3.2365
5.2486,13.9,2.7957
5.5331,12.598,1.0738
5.4047,10.472,0.85991
4.8741,9.6421,1.9116
4.6033,9.9494,2.4326
4.5147,9.1016,2.0529
4.089,9.4331,2.3038
3.8958,9.3471,1.9185
3.8373,9.0174,1.7079
3.6813,9.9782,2.1348
3.9089,10.163,2.2982
3.9574,10.456,2.8772
4.0741,11.254,3.1015
4.2602,12.278,3.5906
4.7657,13.372,3.7257
5.2446,14.934,3.5788
5.6293,16.689,2.9516
5.9901,18.772,2.8228
6.2838,19.031,3.0245
6.5444,19.618,3.8157
7.0586,22.782,3.163
7.3668,23.723,3.2071
7.6255,23.338,2.7581
7.7099,22.519,2.694
8.4666,23.632,1.5399
8.838,22.9,0.73313
8.8946,23.178,0.49387
8.7362,22.17,0.62798
8.4768,21.888,0.48997
8.3119,22.127,0.30621
8.5107,22.024,-1.1021
8.4699,23.292,-2.4717
8.3661,21.862,-2.7856
7.955,19.831,-2.1493
7.5442,19.066,-1.6355
7.3395,18.987,-2.5342
7.0403,18.356,-2.591
6.7249,19.192,-2.7911
6.4487,18.435,-1.9497
6.1028,19.109,-1.176
5.8222,21.547,-1.8882
6.022,21.754,-3.1733
5.4443,20.477,-2.1111
4.8737,19.904,-1.6657
4.2253,19.598,-1.1373
4.2636,21.928,-3.2342
3.9227,21.928,-4.7786
3.9195,21.291,-5.8823
4.7537,22.855,-9.8499
5.2894,21.127,-9.1558
4.6767,20.518,-5.6285
4.9429,16.529,-2.1524
4.4669,17.883,0.42311
4.6122,15.231,2.0346
4.4341,13.166,4.341
4.2014,13.676,4.835
4.0226,14.207,3.7864
4.0531,14.449,4.1103
4.2369,16.982,0.87122
4.327,16.168,0.48335
4.0189,20.426,-1.1324
3.7187,20.268,-1.4749
3.0583,19.545,-2.1037
1.9975,21.096,-2.279
1.6789,24.322,-4.784
1.8991,23.005,-5.7377
1.5553,19.82,-3.4486
1.5999,17.548,-0.32348
1.2639,18.809,1.8837
1.3306,20.58,0.11921
1.0293,22.195,-2.3063
0.91974,20.974,-1.7474
0.66734,23.539,-2.9147
1.1348,23.558,-3.0192
1.8993,22.609,-2.7138
1.9262,23.49,-2.5638
1.6945,21.815,-0.43835
1.4551,19.704,3.0005
1.3471,19.056,4.2653
1.2311,17.477,4.9029
0.81537,18.417,3.7601
1.3251,15.938,3.6414
1.2298,16.032,5.6249
1.012,17.799,5.7755
1.0884,19.404,4.8676
1.273,20.567,4.0916
1.2539,21.418,4.222
1.1809,22.471,3.7662
1.1448,23.099,3.9862
1.5853,22.026,4.4577
1.5454,20.799,6.6298
1.1124,20.415,7.1412
0.67585,19.312,6.9277
0.83961,18.061,7.1824
1.0732,17.657,8.2543
1.4576,17.349,10.082
1.6274,17.21,10.61
1.9105,16.612,10.744
2.4554,17.206,11.741
2.3385,18.219,11.049
2.4619,19.517,9.364
2.7975,20.188,8.8862
2.595,21.932,8.0917
1.8877,21.668,6.7178
1.6399,23.301,7.056
0.63162,25.689,4.9762
0.16852,25.343,5.6331
0.44072,23.946,7.5897
0.728,22.08,9.6467
0.92244,20.871,10.528
1.2208,20.043,11.873
0.57201,21.477,11.163
0.40548,21.938,9.8008
0.12816,21.225,10.589
-0.048397,20.562,11.688
-0.17647,21.863,11.373
-0.41187,23.244,10.872
0.084978,23.231,9.9893
0.20914,23.336,9.3873
-0.14349,24.867,8.5204
-0.80104,25.664,7.1732
-1.0698,24.329,6.7281
-0.57425,20.685,7.9284
-0.75605,18.978,8.1017
-0.21861,17.927,9.4044
-0.19819,16.462,9.0436
-0.28414,16.204,8.6716
-0.35202,14.936,8.7936
-0.99144,14.618,10.443
-0.52458,12.449,12.013
0.33023,12.539,11.417
-0.22614,13.637,10.578
-0.33914,13.035,10.263
-0.46851,13.373,10.194
-0.36408,14.139,10.69
-0.72216,15.337,9.4706
-0.53847,15.515,9.0632
-0.78117,15.279,8.8392
-0.70446,13.759,9.6686
-0.22978,13.549,10.122
-0.10087,13.251,9.7465
0.27771,12.914,9.5034
0.60238,12.521,9.1884
0.73802,12.22,8.7078
0.54895,12.944,8.7951
0.31927,13.321,8.2048
-0.0090861,11.766,7.3555
-0.6447,13.044,10.008
-0.27654,12.53,9.2615
-0.15473,12.011,9.903
0.31701,12.038,10.198
0.841,11.443,9.7488
1.3861,11.053,9.1674
1.5442,11.429,9.2278
1.6586,11.644,9.2591
1.9451,11.897,9.5065
2.0957,12.285,9.7303
2.3057,12.224,9.1531
-0.33709,12.427,9.6935
0.42526,10.649,12.505
0.71875,9.3752,13.017
0.33141,10.603,12.05
0.63649,9.8611,11.276
1.3447,9.7632,10.808
1.8034,10.909,9.6511
1.9698,12.398,8.5595
2.3418,13.047,6.1806
2.5684,13.851,5.128
2.6824,15.241,2.9101
2.0068,15.186,3.4545
0.72764,15.983,8.3329
0.84234,16.58,8.3399
1.6506,14.834,7.7748
2.675,12.4,7.1564
3.2389,11.648,5.7514
3.0745,13.627,6.3332
3.1099,14.128,5.572
3.5765,13.749,4.5257
3.7806,15.394,2.62
3.2323,17.041,1.543
2.9666,18.28,2.9863
3.1239,18.699,2.3381
3.2587,16.054,2.8013
3.0551,14.418,8.4368
2.857,14.712,8.4477
2.6904,15.725,7.0407
3.1443,15.018,7.0472
5.2248,13.522,5.7813
6.1445,14.418,3.8781
5.6029,16.568,2.3971
4.7266,17.767,0.59288
4.296,18.205,0.92706
4.3244,16.962,1.6181
5.485,16.98,1.0885
5.308,17.368,0.024132
5.6831,16.512,-0.027805
6.0659,17.078,-0.19657
6.4616,16.143,-0.29709
6.6255,15.84,-0.41703
6.671,15.981,-0.27733
6.9877,16.544,-0.40665
6.5978,18.24,-1.5748
6.3087,19.05,-2.1493
6.3017,19.695,-3.3467
6.4089,19.693,-4.6004
7.24,17.555,-4.7505
7.2188,17.199,-3.968
7.4026,15.402,-3.238
7.7596,13.965,-3.0144
7.695,13.902,-4.6422
7.3664,15.04,-6.1477
7.3832,15.997,-7.1254
7.916,16.743,-8.0281
7.747,18.475,-8.5034
6.7197,20.052,-8.4542
6.8042,20.757,-8.8089
6.72,19.799,-8.8327
6.7983,19.055,-8.294
6.7538,18.889,-8.3159
5.7144,20.039,-9.6176
5.489,19.709,-10.788
5.3947,19.869,-11.787
5.3113,20.635,-13.076
5.5991,21.011,-13.473
5.2121,22.508,-13.375
4.9058,22.849,-12.231
5.2789,21.364,-11.342
5.8364,21.629,-11.401
5.5313,21.451,-11.458
5.6106,21.481,-13.031
5.8558,20.561,-13.14
5.9433,20.508,-13.693
6.0081,21.408,-15.115
6.0411,22.904,-15.332
5.4487,23.187,-17.526
5.041,24.542,-18.712
4.8542,25.057,-19.522
4.4973,25.648,-19.666
3.9098,25.898,-19.896
3.821,25.552,-20.783
3.4844,23.743,-19.523
3.5248,24.929,-20.591
3.2599,24.484,-19.54
2.9875,24.064,-18.764
2.8694,23.947,-17.831
2.7742,24.111,-18.289
2.9319,24.073,-18.681
3.2812,23.817,-19.489
3.4515,24.673,-19.962
2.8387,25.769,-22.579
2.0237,26.407,-24.908
1.4933,27.411,-26.823
1.0213,27.126,-28.818
0.7634,26.039,-29.857
1.0444,26.358,-29.975
0.47308,25.918,-28.538
0.62773,24.868,-25.386
0.26624,24.26,-23.023
0.80754,23.131,-21.7
0.96293,23.035,-21.043
0.96239,22.641,-21.374
1.8137,21.755,-21.998
2.7702,20.745,-22.5
2.7306,20.684,-22.988
2.8411,21.155,-22.791
2.5346,21.493,-22.78
2.088,23.061,-23.173
1.4359,22.997,-23.015
1.176,22.556,-20.674
1.3362,21.293,-19.166
1.2469,20.882,-18.59
1.5791,19.89,-16.439
2.0508,19.626,-14.4
1.8362,19.839,-12.568
1.6524,19.81,-10.849
1.3352,19.426,-10.207
0.74405,18.818,-9.8703
0.91715,18.181,-10.042
0.75483,17.955,-10.677
0.94297,17.412,-12.058
1.1709,17.198,-12.219
1.1099,16.944,-13.187
0.94023,16.875,-13.792
0.3252,17.088,-13.821
0.35597,16.805,-14.652
0.54031,16.36,-14.294
0.85245,15.507,-13.467
1.4341,14.845,-12.411
0.84472,13.985,-12.679
0.69677,13.259,-12.57
0.58577,13.223,-12.568
0.39337,12.791,-13.39
0.37745,12.616,-14.13
0.45839,12.727,-14.646
0.27814,13.057,-15.045
-0.1103,13.72,-15.153
-0.33957,13.977,-15.557
-0.60447,14.308,-15.621
-0.59466,14.791,-15.357
-0.84912,14.943,-14.861
-0.94229,14.764,-14.5
-0.67916,14.432,-14.342
-0.84418,14.348,-14.383
-0.36936,14.546,-13.454
0.031177,14.818,-12.462
0.32427,14.856,-12.118
-0.16422,14.842,-13.038
-0.18879,14.524,-14.692
-0.17322,14.44,-16.107
-0.13071,14.571,-16.684
-0.3014,14.698,-17.183
-0.14599,15.094,-17.632
-0.26075,15.561,-17.2
-0.5037,15.154,-17.627
-0.54334,14.609,-17.196
-0.78446,14.57,-16.782
-0.76147,14.041,-15.699
-0.77018,13.773,-14.625
-1.0868,13.367,-13.823
-1.352,12.888,-14.034
-1.2803,12.493,-14.004
-1.3859,12.468,-14.612
-1.9192,12.549,-14.978
-2.2817,12.741,-14.701
-2.4934,12.893,-14.12
-2.9507,12.517,-14.113
-3.1588,12.45,-14.005
-2.9474,12.03,-14.272
-2.8186,10.904,-15.017
-2.3265,9.6895,-16.474
-2.1124,8.3086,-17.404
-2.0551,7.9813,-16.61
-1.9926,7.2497,-16.797
-1.9142,6.3464,-16.633
-1.8529,6.7118,-16.63
-1.5457,6.7904,-16.296
-1.388,6.9832,-15.925
-1.2826,7.2293,-15.915
-1.2219,7.4325,-16.107
-1.1568,7.7436,-16.043
-1.2862,7.6564,-16.683
-1.23,7.7515,-17.32
-1.3301,7.7955,-17.808
-1.4966,7.8332,-17.985
-1.6186,7.77,-17.217
-1.8716,7.656,-16.466
-2.1588,7.4759,-16.069
-2.1099,7.8738,-15.782
-1.9218,8.1808,-15.271
-1.9706,8.1881,-14.866
-1.9869,8.4551,-14.74
-1.7053,8.2156,-15.117
-1.2361,8.1232,-14.688
-1.1038,7.7582,-13.904
-1.3313,6.9946,-14.262
-1.4497,6.0177,-14.961
-1.5314,5.1466,-15.462
-1.5747,4.7898,-16.019
-1.4558,4.6098,-16.652
-1.4581,4.5151,-16.882
-1.3406,4.4868,-16.663
-1.164,4.2617,-16.547
-0.86206,4.291,-15.881
-0.64324,4.7629,-14.954
-0.5613,5.1711,-14.072
-0.6394,5.5469,-13.449
-0.8819,5.8848,-12.982
-1.0086,5.3853,-13.139
-1.1003,5.0594,-13.17
-1.0864,4.7066,-13.396
-1.0749,4.2993,-13.661
-1.1591,4.052,-13.816
-1.1938,3.5426,-14.106
-1.0922,3.1643,-14.299
-1.0367,2.7875,-14.454
-1.0808,2.6097,-14.196
-1.1143,2.2569,-14.136
-1.1927,2.1086,-14.202
-1.2975,1.7684,-14.513
-1.3686,1.5697,-14.662
-1.5793,1.4566,-14.438
-1.7044,1.2207,-14.754
-1.6669,1.3959,-14.655
-1.6854,1.7865,-14.156
-1.6994,2.0268,-13.902
-1.7375,2.1529,-13.673
-1.8879,1.7274,-13.68
-2.4328,0.79706,-14.94
-2.6705,0.30508,-16.218
-3.1221,-0.2994,-17.838
-3.309,-0.96104,-18.949
-3.0861,-1.0522,-19.998
-2.7748,-1.3307,-20.207
-2.1582,-1.5704,-20.534
-2.135,-1.8758,-21.169
-1.9992,-0.75584,-20.437
-1.8893,-0.084677,-20.112
-1.7377,0.63089,-19.317
-1.7651,0.95472,-18.752
-1.7477,0.87638,-18.255
-1.7874,1.0029,-17.758
-1.9165,1.4148,-17.108
-1.9204,2.1133,-16.538
-1.9308,1.4799,-16.365
-2.7652,-0.5325,-18.11
-3.0853,-1.77,-19.63
-3.5701,-2.7507,-21.561
-3.3522,-2.7225,-22.006
-3.0852,-2.3699,-22.377
-2.6406,-0.7195,-20.596
-2.7042,-0.13521,-20.007
-2.8235,1.0937,-18.519
-3.2351,1.4459,-18.143
-3.4241,2.1299,-17.374
-3.4358,2.683,-15.969
-3.7288,3.4104,-15.017
-3.6187,3.7665,-13.681
-3.4218,5.1134,-12.275
-3.5839,5.8198,-11.915
-4.146,6.995,-10.964
-3.8554,5.7183,-11.853
-3.652,5.3582,-11.3
-3.7382,5.0378,-11.187
-3.4852,5.5359,-11.09
-3.3696,4.7839,-11.438
-3.2445,5.118,-11.617
-3.1771,5.0786,-11.737
-3.2401,4.6562,-11.977
-3.2909,4.6129,-12.104
-3.2226,4.4579,-12.055
-3.2865,4.3066,-11.863
-3.2878,4.2324,-11.742
-3.2852,4.5121,-11.622
-3.4039,4.6905,-10.88
-3.6431,5.2643,-10.222
-3.1326,4.7637,-10.242
-3.0144,4.7046,-10.172
-2.7713,4.3967,-10.208
-2.7214,4.8021,-9.5617
-2.9105,4.3875,-9.5411
-2.9009,4.7719,-9.2357
-2.9643,3.5492,-10.235
-2.6739,4.1586,-9.8592
-2.4238,4.1856,-9.494
-2.3172,4.3321,-9.0473
-2.1884,5.3611,-8.0193
-2.7708,3.7138,-8.2495
-2.9838,3.5171,-8.7876
-3.1027,2.7787,-9.4345
-2.9935,2.9238,-9.8094
-2.6871,3.2053,-9.64
-2.5747,4.0297,-9.0756
-2.7349,4.7076,-8.3877
-2.8128,5.5489,-7.7344
-2.8275,5.5756,-7.5102
-2.5682,6.0623,-6.9492
-2.4374,6.8936,-6.0233
-2.5265,9.7025,-3.4793
-4.5089,6.4895,-4.9131
-4.6378,4.3568,-6.5089
-4.959,4.2365,-6.9678
-5.1534,1.9579,-8.6606
-4.9068,2.309,-8.656
-4.7733,1.4821,-9.0934
-4.3116,1.2557,-8.8712
-4.0228,2.627,-7.6278
-4.3046,3.3697,-6.7551
-4.2638,4.2699,-5.805
-3.8844,4.5672,-5.7181
-3.8971,5.5272,-4.9948
-4.0248,5.496,-4.5162
-3.7584,5.5225,-4.0815
-3.341,5.9498,-3.7995
-2.4494,9.042,-2.0151
-2.7906,9.6393,-0.84871
-3.2124,8.842,-0.82325
-3.2157,8.1921,-0.76396
-3.7036,8.5485,-0.37748
-3.7547,6.276,-2.3859
-4.1577,9.1225,-0.58687
-5.3163,5.5188,-2.7384
-5.2969,3.6691,-4.4132
-4.8638,6.1161,-2.627
-4.5728,4.8969,-3.011
-3.8896,3.7239,-4.0591
-3.5004,7.5368,-0.89552
-4.1098,5.0805,-1.7238
-3.592,7.5806,-0.016279
-3.3319,7.0275,-1.0008
-3.1646,8.2372,-0.67081
-3.3424,9.0996,0.40673
-3.3283,8.8647,0.51141
-3.1131,9.6767,1.6904
-3.019,7.0204,0.39538
-2.8006,7.2955,0.78646
-2.6002,7.4956,1.3758
-2.5662,4.2687,-0.52495
-2.0685,0.64909,-3.2828
-1.7639,1.4252,-2.679
-1.7688,1.4291,-2.4904
-1.8137,-0.28752,-3.6878
-1.4874,-4.0957,-7.3804
-1.141,-6.0389,-10.051
-0.96601,-6.502,-11.394
-0.93057,-5.5573,-11.328
-1.2286,-2.4909,-8.3116
-1.4332,-10.211,-14.541
-1.1095,-11.142,-16.99
-1.2816,-6.2456,-13.079
-1.4451,-3.2915,-10.101
-1.4614,-4.9893,-11.455
-1.5757,-4.6597,-11.2
-1.4644,-7.2232,-13.136
-1.295,-10.37,-16.33
-1.3041,-11.682,-17.232
-1.2914,-13.178,-18.945
-1.4364,-12.286,-18.552
-1.645,-14.477,-20.443
-1.8536,-13.361,-19.925
-2.154,-14.439,-20.684
-2.785,-16.432,-22.888
-3.1647,-15.753,-22.968
-3.8188,-13.9,-21.682
-4.3292,-12.962,-21.224
-4.7438,-9.4333,-18.223
-5.1619,-1.9173,-10.685
-5.3721,4.783,-3.435
-6.1136,2.1009,-3.6812
-5.6519,-0.051725,-5.4621
-5.3365,-0.14147,-4.7867
-5.4915,8.6784,3.9521
-5.0743,4.0884,0.20141
-5.2782,13.769,9.3994
-5.2937,11.819,8.324
-5.2855,14.252,10.809
-5.7397,12.687,10.467
-5.601,8.5542,7.0927
-5.8849,9.3266,8.5731
-5.9307,9.2063,8.7248
-5.9703,7.1027,6.7576
-5.8026,7.214,6.1781
-5.7977,7.7765,6.4311
-5.4831,8.8491,7.0333
-5.3548,9.3473,8.097
-5.1447,8.658,7.1316
-5.1548,11.295,9.7421
-5.0498,11.407,9.805
-5.0025,11.949,10.239
-5.0022,12.481,10.852
-4.9291,12.946,11.264
-4.9075,13.234,11.708
-4.6912,10.562,8.9434
-4.7011,9.5365,8.2508
-4.2563,8.7866,7.2278
-4.0722,8.7102,7.199
-4.0763,11.448,10.291
-4.0055,11.082,10.341
-3.9685,9.136,9.0838
-3.8169,10.365,10.233
-3.9995,16.974,16.847
-3.7387,18.742,17.747
-3.8629,13.716,13.114
-3.1406,3.9031,4.0687
-2.7572,2.6768,2.235
-2.5933,5.4925,4.3817
-2.6508,7.8594,6.7163
-2.467,6.5352,5.2756
-2.4013,6.6838,5.3612
-3.202,16.366,15.969
-2.7864,8.4226,8.1654
-2.4794,0.22287,1.2261
-2.0643,-1.5671,-1.3342
-1.8282,1.384,0.30567
-2.0334,4.7481,3.6647
-2.0962,3.8877,3.0425
-2.0011,0.29073,-0.1653
-1.6607,-0.7852,-1.25
-1.5942,0.78787,-0.19311
-1.4315,-0.19135,-1.2643
-1.3722,-0.86894,-1.7726
-1.0448,-3.6043,-4.7128
-0.60214,-7.5137,-9.0285
-0.14565,-12.522,-14.832
0.1712,-13.288,-16.82
0.1045,-12.435,-16.591
0.19679,-16.322,-20.514
0.46721,-19.361,-24.362
0.19341,-17.695,-23.072
-0.0038129,-15.207,-20.791
-0.35876,-13.607,-18.838
-0.49826,-14.717,-19.544
-0.54143,-13.655,-18.525
-0.99105,-11.402,-15.914
-1.3973,-8.8324,-12.587
-1.5592,-11.722,-15.287
-1.7988,-10.353,-13.529
-1.8447,-10.664,-13.708
-2.0111,-8.8485,-11.708
-2.2302,-7.776,-10.222
-2.121,-10.876,-13.295
-2.011,-12.532,-14.978
-2.0594,-11.882,-14.199
-2.0663,-10.853,-13.231
-2.3358,-7.4054,-9.2759
-2.3527,-7.6235,-9.3023
-2.5258,-6.9856,-8.3914
-2.1724,-11.535,-13.237
-2.2758,-10.692,-12.031
-2.101,-11.921,-13.868
-2.2881,-8.3335,-10.144
-2.3655,-6.198,-7.7908
-2.2264,-9.0043,-10.597
-1.9546,-11.28,-13.126
-1.8491,-11.513,-13.412
-2.1601,-8.5042,-9.8913
-2.2605,-7.5349,-8.6467
-2.2034,-10.742,-12.128
-2.4565,-6.3806,-7.1865
-2.4688,-5.7392,-6.1189
-2.3183,-6.5821,-7.0942
-2.3591,-5.5459,-5.762
-2.2344,-6.436,-6.9985
-3.0971,0.84919,2.0776
-2.3919,-5.2259,-4.938
-2.3687,-11.551,-11.798
-2.0477,-17.526,-18.859
-2.1944,-15.974,-17.159
-1.6345,-23.249,-25.94
-1.6191,-22.951,-25.985
-1.6655,-22.29,-25.467
