dB_E,dB_N,dB_Z
-0.6129,-8.2063,1.2328
-0.39802,-8.148,1.483
0.22294,-8.3542,1.6093
0.67802,-8.2854,1.4835
1.0302,-8.6147,1.5395
1.1379,-9.3993,1.2888
1.2318,-9.5618,1.0207
0.53228,-9.8734,1.0823
0.15585,-9.8565,1.2014
-0.043881,-10.001,1.641
1.4764,-9.9391,1.2852
1.7762,-9.2735,1.0474
1.5962,-9.0775,1.145
1.2693,-9.8898,0.83787
0.36027,-11.069,0.28851
-0.05887,-11.289,0.28074
-0.25472,-11.756,0.53749
-1.2345,-10.905,0.78461
-1.129,-9.874,0.83728
-0.099932,-9.8569,0.66659
0.86159,-9.3575,0.52859
1.3128,-8.4723,0.23422
1.5916,-7.8878,0.033331
2.3608,-7.8785,-0.047256
4.1162,-8.0484,-0.44559
4.6233,-8.5634,-0.86735
3.4417,-9.2215,-1.134
1.8752,-9.2979,-0.15725
1.3044,-9.6025,-0.18949
1.4839,-9.1992,-0.04735
1.1016,-8.988,-0.038948
1.032,-8.6876,-0.080728
1.332,-8.571,-0.16107
1.6681,-8.304,-0.32516
0.39643,-8.381,-0.33132
0.58002,-8.9417,-0.21928
1.0673,-9.0966,-0.3702
1.3392,-9.047,-0.44832
2.1907,-8.9263,-0.065705
1.1859,-9.0317,0.47705
0.5855,-8.7388,0.58668
-0.14926,-8.568,0.59457
-0.16578,-8.1952,0.38684
-0.1095,-7.9599,0.47397
0.156,-7.5421,0.15671
0.38349,-7.4004,-0.0021724
0.53949,-6.917,-0.070072
0.43064,-6.6339,-0.023022
0.54288,-6.2514,-0.077064
0.64209,-5.9579,-0.27021
0.65602,-5.7126,-0.35623
0.54989,-5.4853,-0.36128
0.66663,-5.2559,-0.44321
0.6998,-5.2439,-0.54057
0.95999,-5.2529,-0.50816
1.0479,-5.2146,-0.59396
1.414,-5.6124,-0.53595
1.5996,-5.4765,-0.60741
1.6634,-5.4239,-0.49537
1.8779,-5.3768,-0.47414
1.8229,-5.3394,-0.36259
1.9282,-5.2401,-0.34148
1.8731,-5.1296,-0.27956
1.6848,-4.7884,-0.42505
1.6395,-5.0684,-0.34106
1.4241,-5.033,-0.38289
1.4166,-5.4248,-0.19038
1.6206,-5.6814,-0.075572
1.8985,-5.7694,0.015639
2.3479,-5.9246,0.23266
2.279,-6.0057,0.50742
2.223,-5.8638,0.55131
1.9901,-5.4558,0.55097
2.0029,-5.3847,0.58322
1.7453,-5.1996,0.52815
1.6499,-5.2768,0.59279
1.8637,-5.3808,0.55164
1.8056,-5.149,0.5309
1.9911,-5.0859,0.5333
2.1388,-4.8443,0.50515
2.1464,-4.8435,0.55295
2.0643,-4.9076,0.5439
2.3097,-4.9928,0.54052
2.2571,-5.0394,0.55861
2.222,-4.9495,0.56001
2.6056,-4.7845,0.42943
2.6682,-4.8143,0.50545
2.9391,-4.8855,0.51771
2.8015,-5.1371,0.6272
2.7489,-5.3337,0.68335
2.857,-5.578,0.79602
2.8498,-5.7855,0.85688
3.0185,-5.86,0.94772
3.3385,-5.4564,0.77895
3.4313,-5.2867,0.72845
3.612,-5.4768,0.78567
3.6444,-5.4521,0.66873
3.9572,-5.2973,0.64847
3.9903,-5.5336,0.78167
3.88,-5.5413,0.55587
3.7408,-5.7432,0.52556
3.6646,-6.1171,0.6613
4.1034,-6.4756,0.69295
4.5742,-6.3659,0.55596
4.4599,-6.5564,0.51504
5.0582,-6.7881,0.31613
5.1808,-6.9352,0.21407
5.1807,-7.3428,0.33644
5.3377,-7.4951,0.25047
5.1803,-7.5572,0.22459
5.071,-7.6717,0.27639
4.7189,-7.9586,0.33027
4.6809,-8.0573,0.25645
4.2614,-8.1669,0.45176
3.7325,-8.0231,0.40129
3.625,-7.7689,0.36163
3.7353,-7.6097,0.45486
3.6794,-7.331,0.38017
3.8202,-7.0806,0.31418
4.5731,-7.1102,0.32032
4.7344,-6.988,0.30116
4.5044,-6.7076,0.25516
4.4272,-6.3107,0.12516
4.184,-6.0658,0.16079
4.3878,-5.7564,0.0072492
4.7415,-5.6763,0.019326
5.0228,-5.7482,0.0085732
4.6516,-5.6987,-0.010641
4.3382,-5.5887,0.01743
4.4541,-5.5834,-0.01264
4.9747,-5.3579,-0.0064911
5.8064,-5.3032,0.32128
5.9984,-5.5924,0.77667
6.0962,-5.6449,0.98525
6.3921,-5.6741,1.089
7.2487,-5.4402,1.1164
7.5886,-5.7951,1.4812
7.8536,-5.9537,1.6385
8.1491,-6.1663,1.8137
8.5442,-6.3548,1.8432
8.7737,-6.4248,1.8027
8.4346,-6.6844,1.9579
8.3002,-6.8947,2.0591
7.5448,-6.6538,2.0452
6.9874,-6.6507,2.4777
7.0957,-6.3939,2.4932
7.3897,-6.0926,2.4311
7.9608,-5.9039,2.4523
8.1261,-5.4969,2.306
8.1037,-5.5971,2.2204
8.1742,-5.5699,2.2005
8.1443,-5.4642,2.274
8.2355,-5.9554,2.3715
8.3149,-6.2157,2.1869
8.4388,-6.124,1.9363
7.6089,-5.7221,1.6935
8.3022,-6.5502,2.1579
9.3517,-6.2083,2.0668
10.403,-5.7232,1.807
11.314,-5.1132,1.4352
11.529,-4.3858,1.2979
11.267,-4.1096,1.3801
11.805,-4.3197,1.5204
12.467,-4.5155,1.7488
12.523,-4.6624,1.8771
12.682,-4.3534,1.7635
13.184,-3.9046,1.3127
12.793,-4.0524,1.9389
13.183,-3.6421,2.1535
13.559,-3.0245,2.1323
13.18,-2.6675,2.7314
12.908,-3.8975,2.7841
13.083,-4.1462,2.4902
14.01,-4.3097,2.587
14.062,-3.6993,2.2425
13.087,-3.7837,2.4778
12.52,-3.6179,2.8808
12.084,-3.8259,2.8664
11.563,-3.2384,2.5228
11.751,-2.6426,1.9566
11.337,-3.3273,2.3768
11.331,-4.3126,2.6676
12.106,-4.8862,2.8175
12.42,-5.5949,3.2827
12.463,-4.8899,2.5642
11.204,-4.454,3.3794
11.053,-4.1783,4.0509
11.51,-3.9875,4.4339
12.606,-3.7368,4.5302
14.44,-3.6069,4.1445
15.875,-3.3134,2.6065
15.914,-3.2229,2.2996
15.979,-2.6541,1.9119
14.689,-2.5005,2.2383
13.535,-1.5615,2.7546
13.535,-1.0406,2.9247
13.317,-1.4587,3.1575
13.89,-1.479,2.8558
14.452,-1.145,2.2326
13.982,-1.6918,2.3429
13.76,-1.9475,2.5607
13.531,-1.3267,2.3608
13.042,-1.1912,2.8055
13.01,-1.3066,3.0046
14.038,-1.1957,2.7227
15.006,-1.0349,2.2814
14.887,-0.6206,2.132
15.331,0.39788,1.5295
15.149,1.2351,1.3462
15.121,0.97506,1.2503
14.309,0.5937,1.3985
13.301,1.2325,1.0373
13.304,1.2446,1.7782
12.811,1.1955,1.9616
11.986,1.0717,2.0673
11.209,0.82743,2.2174
10.556,0.56522,2.1787
10.137,0.60693,2.3372
10.551,0.48289,2.7349
11.485,1.0679,2.8313
12.092,1.593,2.5196
12.513,1.9793,2.6734
12.861,1.9254,2.9349
13.012,2.0607,2.3574
12.511,1.975,1.742
12.063,2.095,1.6261
11.692,2.525,1.7336
11.425,2.5524,1.3056
12.19,2.4807,1.4795
12.74,2.1084,1.9267
13.439,2.0104,1.9762
13.229,2.0548,1.7958
12.323,1.8895,1.4239
11.281,1.8238,1.0988
10.831,1.8536,1.2253
10.986,2.0216,1.2199
11.252,2.1742,1.2272
10.622,1.7949,1.0405
9.6353,1.4781,1.0461
9.7536,1.4106,1.2185
9.4422,1.7716,1.1613
9.27,2.2083,0.70757
8.3284,2.1615,0.2446
7.0895,2.2183,-0.67793
6.3957,1.9648,-1.1115
5.8811,1.9351,-1.4451
5.6833,1.7101,-1.1873
6.2298,2.0944,-1.2903
6.3795,2.1212,-1.4132
6.386,2.3167,-1.7221
6.3621,2.0687,-1.4864
6.8201,2.3634,-1.2075
8.6498,4.1553,-1.7715
9.5521,4.8143,-2.4329
9.0025,4.1964,-1.7044
7.7487,2.7963,-0.92989
7.9459,2.898,-1.1649
8.1555,3.4228,-1.4491
8.9321,3.9128,-1.5204
9.6273,4.3639,-1.7722
9.6068,4.4108,-1.7438
9.3393,4.7059,-1.4898
9.0114,4.7098,-1.2807
9.3624,4.9872,-1.1725
9.8192,5.3402,-1.1283
9.9142,5.6809,-1.3618
10.082,5.6009,-1.1742
9.9901,5.6894,-1.3537
9.6677,5.4381,-1.291
9.6132,5.6255,-1.4908
9.6167,5.7642,-2.0257
8.4029,4.6996,-2.0708
6.7039,3.1114,-1.4061
5.8798,1.9679,-0.60707
6.0532,1.5959,-0.19556
6.9539,1.8963,-0.43014
7.5421,2.8554,-1.013
8.0265,3.5614,-1.0205
8.0798,3.8472,-1.3072
7.8333,3.6866,-1.3178
7.6817,3.598,-1.3001
7.3867,2.9191,-0.61403
7.6269,2.8448,-0.1239
7.8847,3.4679,-0.13785
7.983,4.5143,-0.64575
8.0196,5.0654,-1.0251
7.9118,5.1865,-1.3383
8.2045,4.4462,-1.8005
8.1806,3.1638,-1.5113
7.9243,2.1861,-0.88087
7.7753,1.7565,-0.62375
7.6039,1.2928,-0.25907
7.8074,1.4477,-0.2766
7.7688,1.8412,-0.49114
7.4165,2.2712,-0.77974
6.7023,2.0986,-0.36939
6.5444,2.3346,-0.39376
6.4834,2.4532,-0.19565
6.5487,2.5542,-0.25075
6.5216,2.8388,-0.50539
6.404,3.1213,-0.76089
6.1976,3.3072,-1.0257
5.3916,3.3551,-1.0898
5.4453,3.2059,-0.6846
5.42,2.9067,-0.54669
5.9274,3.5783,-0.85222
6.2854,3.932,-1.2488
6.1796,3.66,-1.2407
6.1587,3.7958,-1.4236
6.1271,3.6441,-1.4323
5.4512,3.5026,-1.5728
4.2992,3.2416,-1.2403
4.7566,3.2861,-0.97287
5.4771,2.9913,-0.60731
6.1414,3.111,-0.50045
6.4408,3.1798,-0.65494
6.7144,3.2216,-0.79677
6.8463,3.3505,-1.1715
6.5093,2.4495,-0.82026
6.1554,2.3019,-1.1002
5.404,2.0315,-1.159
4.9853,1.3853,-0.47483
4.7012,0.41632,-0.02829
5.2013,0.49146,0.16319
5.6925,0.73502,-0.10266
5.6525,0.89052,-0.13753
5.4376,1.1949,-0.29681
5.3668,1.4815,-0.33284
5.2606,2.1025,-0.62178
5.5559,2.9674,-0.77643
5.8979,4.4874,-1.8927
6.5078,5.5876,-2.5612
7.1271,6.9878,-3.8753
8.6556,6.5358,-4.9239
8.4186,6.2783,-5.5034
7.3099,6.213,-5.2043
7.8904,8.0564,-6.1725
7.5813,9.9562,-7.5434
7.3634,10.712,-7.9964
7.3463,11.289,-8.2493
7.6494,10.417,-8.1334
7.1384,9.4762,-7.4833
6.585,9.2724,-6.8064
6.1579,8.0016,-6.0393
5.9387,8.0192,-5.5087
5.9518,8.123,-5.1898
5.5238,8.9517,-5.1918
5.3359,8.6932,-4.7312
5.3707,8.9908,-4.6125
4.747,8.5585,-4.0121
4.4517,8.3857,-3.8469
4.377,7.9804,-3.5404
4.6773,7.0061,-3.0239
4.8712,7.009,-3.1853
4.6356,6.7821,-3.0647
4.7575,6.1397,-2.8184
4.8934,6.0621,-2.9542
5.0318,5.7895,-2.9942
5.255,5.3392,-2.7585
5.572,5.4291,-2.5522
5.7836,5.6375,-2.6419
5.9475,5.3521,-2.7455
6.013,4.9341,-2.6239
6.0075,5.0908,-2.743
5.9858,5.1109,-2.7495
5.9093,4.825,-2.6201
5.8054,4.6647,-2.4504
5.6073,4.4154,-2.3217
5.4252,4.0875,-2.1401
5.2294,3.8045,-1.9122
5.0062,3.7494,-1.7879
4.9752,3.7112,-1.7176
4.9006,3.5928,-1.6473
4.8921,3.8227,-1.6082
4.7921,4.0592,-1.855
4.541,3.6661,-1.8303
4.3169,3.4432,-1.7691
4.2021,3.3892,-1.7486
4.1046,3.4187,-1.7296
4.0688,3.3022,-1.6709
4.0143,3.3257,-1.6658
3.9486,3.3092,-1.6841
3.8921,3.2831,-1.7215
3.8428,3.1705,-1.7403
3.7552,2.8699,-1.5957
3.6352,2.8488,-1.5899
3.5216,2.4706,-1.4954
3.3551,2.3087,-1.3003
3.2828,2.276,-1.1858
3.2779,2.5834,-1.3078
3.2189,3.1182,-1.5581
3.2294,3.1442,-1.8502
3.2399,3.1799,-2.0492
3.1764,3.0216,-2.1381
3.1688,2.5142,-1.9955
2.8206,2.4952,-1.7289
2.7068,2.7072,-1.8698
2.789,2.6629,-2.1083
2.7401,2.2811,-1.9917
2.5526,1.9326,-1.7039
2.4009,1.8664,-1.5679
2.3789,1.7589,-1.5318
2.2016,1.7437,-1.4359
2.1608,1.7481,-1.4526
2.1895,1.7295,-1.4493
2.1743,1.8639,-1.4049
2.3376,1.9841,-1.3854
2.3747,2.0346,-1.3048
2.4213,2.2106,-1.254
2.5254,2.3774,-1.2131
2.7903,2.6903,-1.2196
2.9996,3.1479,-1.2734
3.1253,3.6751,-1.4235
3.303,4.1968,-1.5211
3.4412,4.312,-1.5294
3.6075,4.4436,-1.3759
3.8427,5.3235,-1.5401
3.9535,5.665,-1.5801
3.97,5.7498,-1.5387
3.9217,5.6878,-1.4073
4.2165,6.3445,-1.4405
4.365,6.4994,-1.3757
4.3322,6.6646,-1.3121
4.201,6.4684,-1.1272
4.0305,6.3708,-1.0929
3.9315,6.4114,-1.1334
3.9037,6.5608,-1.3367
3.8054,6.9824,-1.6447
3.7061,6.725,-1.7015
3.5151,6.0938,-1.5628
3.3323,5.7196,-1.4998
3.19,5.6623,-1.6698
3.051,5.4292,-1.6997
2.9004,5.4491,-1.8051
2.7646,5.0746,-1.7335
2.6686,4.9919,-1.6619
2.5751,5.4051,-1.85
2.5738,5.4741,-2.0509
2.3459,4.8756,-1.8403
2.2021,4.5351,-1.7234
2.0137,4.2628,-1.6503
2.0207,4.6667,-2.0121
1.8491,4.7107,-2.3491
1.8413,4.6251,-2.7048
2.1619,5.4957,-3.44
2.5149,5.0234,-3.3977
2.3647,4.3874,-2.9092
2.4261,3.3389,-2.2536
2.3013,3.3189,-1.8957
2.2382,2.7687,-1.5502
2.1976,2.2637,-1.0322
2.1108,2.4167,-0.82321
1.9855,2.6663,-0.83659
2.0122,2.8059,-0.68286
1.9053,3.5579,-1.122
1.9317,3.6953,-1.1452
1.7449,4.7396,-1.4953
1.6624,4.7005,-1.5911
1.4242,4.526,-1.6565
1.0124,4.8534,-1.7278
0.95682,5.8308,-2.248
1.2146,5.2716,-2.4652
1.2356,4.1957,-2.1257
1.505,3.3986,-1.7273
1.6549,3.7028,-1.5417
1.7375,4.1884,-1.8829
1.6651,4.4925,-2.3596
1.7421,4.108,-2.1867
1.7858,4.4397,-2.5316
2.0914,4.6504,-2.6744
2.4637,4.5091,-2.7048
2.5171,4.7277,-2.712
2.5314,4.0197,-2.3611
2.4586,3.4665,-1.7186
2.4595,3.4062,-1.4015
2.3611,3.1955,-1.1378
2.1258,3.4759,-1.2309
2.1701,3.0238,-1.1489
2.1341,2.8697,-0.8474
2.0214,3.119,-0.93063
2.0356,3.5424,-1.0959
1.9906,3.8429,-1.1778
1.8985,4.0347,-1.1684
1.7581,4.2997,-1.2186
1.7634,4.6122,-1.1265
1.9595,4.4875,-1.0278
2.0026,4.2345,-0.6468
1.7633,4.1862,-0.51689
1.5526,3.8882,-0.37481
1.6004,3.7957,-0.1223
1.6443,3.7993,0.063431
1.7459,3.6637,0.355
1.7614,3.6062,0.4966
1.7701,3.6327,0.50307
1.9873,3.7776,0.67371
1.9242,4.102,0.57488
1.927,4.6053,0.35309
2.0004,4.921,0.26969
1.9128,5.2827,0.080609
1.5483,5.0521,-0.11928
1.521,5.3714,-0.094117
0.98673,5.7997,-0.43665
0.78494,5.635,-0.41703
0.91591,5.3354,-0.1399
1.0685,4.8115,0.28245
1.1588,4.4629,0.45477
1.3324,4.1567,0.64582
1.053,4.3357,0.50337
0.95239,4.5296,0.3378
0.81511,4.1992,0.38932
0.77073,3.9614,0.52708
0.73601,4.2493,0.42547
0.61233,4.4334,0.19574
0.85257,4.6702,0.015885
0.91515,4.6943,-0.061983
0.70694,5.0043,-0.26927
0.32328,4.9635,-0.52162
0.31344,4.6686,-0.58068
0.70699,3.9178,-0.3848
0.68024,3.6172,-0.33586
1.1052,3.4253,-0.074512
1.208,3.1214,-0.13653
1.0811,3.046,-0.25121
1.2326,2.7126,-0.15579
1.0055,2.0735,-0.1418
1.3072,1.5434,0.20016
1.7095,1.8758,0.20274
1.4009,2.0452,-0.080666
1.2589,1.9659,-0.16089
1.2311,2.0662,-0.11756
1.1413,2.3097,-0.097272
1.0566,2.6568,-0.46342
1.139,2.8239,-0.7098
1.0307,2.8185,-0.93373
1.0704,2.491,-0.89894
1.4681,2.6078,-0.68986
1.6025,2.492,-0.71353
1.9823,2.4287,-0.80173
2.2339,2.4134,-0.92762
2.4189,2.4163,-0.96486
2.32,2.5317,-0.99859
2.1002,2.612,-1.1231
1.8114,2.3636,-1.0021
1.7785,2.5053,-0.72465
1.8449,2.5385,-0.7679
1.8696,2.477,-0.66879
2.0787,2.5604,-0.67555
2.407,2.5998,-0.81435
2.7456,2.7083,-0.94008
2.9166,2.7808,-0.99299
2.9452,2.8367,-1.1016
3.1115,2.8164,-1.2065
3.2563,2.8711,-1.2921
3.6614,2.8428,-1.8161
1.9926,2.0998,-2.0235
2.6634,1.905,-1.046
2.743,1.4447,-0.9054
2.537,1.809,-1.1097
2.4225,1.7733,-1.2229
2.6002,1.9429,-1.1904
2.752,2.4735,-1.2186
2.7706,2.8966,-1.2884
2.7072,3.3723,-1.6431
2.5064,3.7152,-1.8876
1.9397,3.9415,-2.2774
1.3963,3.679,-2.183
1.38,3.3634,-1.2022
1.3317,3.4787,-1.2696
2.008,3.19,-1.5959
3.0022,2.9842,-1.8927
3.2636,3.0406,-2.4127
3.0746,3.1964,-2.316
3.165,3.5452,-2.2205
3.4871,3.8938,-2.4222
3.428,4.6576,-2.8205
3.025,5.0199,-3.0568
2.8433,5.0729,-2.9042
2.435,5.0573,-3.1619
2.5911,4.3266,-2.8969
3.1728,3.6595,-1.7448
3.2653,3.658,-1.7645
3.3588,4.0938,-2.2773
3.6189,4.0044,-2.6839
4.654,4.1546,-3.2375
4.9003,4.7578,-3.4785
4.5295,5.2493,-3.64
3.9536,5.4853,-3.9794
3.761,5.451,-3.994
3.6625,5.1643,-3.715
3.91,5.4369,-3.4815
3.4994,5.5555,-3.3541
3.5916,5.8374,-3.0317
3.6969,5.945,-3.0728
3.8986,5.8594,-3.0743
3.8847,5.8274,-3.059
3.8807,5.8332,-3.0446
3.9105,6.1425,-2.9759
3.688,6.647,-3.1034
3.3495,6.8714,-3.1898
3.1268,7.1769,-3.3972
2.9767,7.3543,-3.5989
3.3544,6.9612,-3.5455
3.3834,6.5996,-3.4699
3.5647,6.1724,-3.0744
3.9737,5.9036,-2.9121
3.9391,6.0476,-3.1873
3.6978,6.4875,-3.3767
3.6051,6.7947,-3.5687
3.7902,7.22,-3.6894
3.5858,7.5155,-3.8496
2.8217,7.5092,-4.1351
2.8362,7.7538,-4.2393
2.7276,7.4588,-4.1112
2.902,7.2191,-3.873
3.0195,7.1251,-3.7195
2.545,7.3133,-3.8579
2.5296,7.5249,-3.9444
2.394,7.8063,-4.1066
2.0256,7.9538,-4.3277
1.9779,8.0899,-4.2602
1.6189,8.2811,-4.137
1.1915,7.9055,-3.9382
1.5634,7.5565,-3.4794
1.7121,7.6744,-3.3362
1.5895,7.6931,-3.1735
1.6167,7.9873,-3.3327
1.6678,7.759,-3.4464
1.6688,7.6244,-3.5653
1.628,7.9605,-3.7031
1.6868,8.2928,-3.8909
1.4544,8.4659,-4.2801
1.1334,8.7424,-4.5446
1.0081,8.8981,-4.7223
0.83797,8.9779,-4.7585
0.6097,8.8858,-4.8482
0.61372,8.7152,-4.9188
0.3754,8.0232,-4.6279
0.53772,8.471,-4.6157
0.30175,8.2662,-4.3333
0.22939,8.0692,-4.1667
0.28882,7.8688,-4.0044
0.30716,8.0577,-3.9954
0.32303,8.1187,-4.05
0.48586,8.266,-4.3041
0.62941,8.5246,-4.7055
0.32188,9.0723,-5.3333
-0.23078,9.4278,-5.6897
-0.55891,9.8038,-6.0822
-0.73936,9.7195,-6.4881
-0.93745,9.4615,-6.6674
-0.95292,9.34,-6.5869
-1.3693,8.8592,-6.2551
-1.1524,8.2828,-5.4591
-1.1129,7.934,-4.8635
-0.74692,7.8138,-4.5059
-0.574,7.7781,-4.456
-0.5141,7.7388,-4.6685
-0.19114,7.6351,-5.0912
0.27892,7.4443,-5.3748
0.29525,7.4933,-5.4783
0.2209,7.5481,-5.537
0.025257,7.4627,-5.5762
-0.31882,7.6988,-5.5811
-0.65599,7.533,-5.6119
-0.45598,7.4244,-5.137
-0.18738,6.8812,-4.77
-0.09196,6.5441,-4.6712
0.34711,6.1461,-4.1917
0.5928,5.841,-3.8585
0.61402,5.5761,-3.6049
0.5595,5.3189,-3.3307
0.44591,5.1723,-3.249
0.3007,4.9499,-3.183
0.34649,4.8373,-3.1562
0.22836,4.862,-3.2012
0.17831,4.9249,-3.3193
0.24958,4.9433,-3.3861
0.29437,5.0156,-3.5526
0.2553,5.0746,-3.6093
0.034705,5.1264,-3.5435
0.14111,5.1519,-3.6661
0.15937,4.9904,-3.6064
0.29595,4.7706,-3.483
0.6605,4.5485,-3.2937
0.63378,4.3087,-3.394
0.7248,4.1376,-3.3143
0.6677,4.1756,-3.2846
0.59993,4.1417,-3.3522
0.60556,4.1593,-3.4559
0.62206,4.1928,-3.5664
0.51182,4.2214,-3.6558
0.22657,4.2037,-3.7056
0.088927,4.2213,-3.7959
-0.0055266,4.2272,-3.8091
-0.069669,4.292,-3.7173
-0.21516,4.2008,-3.6181
-0.25229,4.1969,-3.5184
0.034255,4.2824,-3.3862
-0.097075,4.2018,-3.3768
0.014965,4.1299,-3.2116
0.1608,4.0491,-3.1192
0.24,3.9756,-3.1617
0.054556,4.0141,-3.3464
0.11045,4.232,-3.6352
0.11059,4.4785,-3.7783
0.12784,4.6543,-3.8037
0.028775,4.7293,-3.8958
0.0025469,4.8608,-3.9855
-0.075912,4.8473,-3.9495
-0.03666,4.8475,-3.9943
0.067102,4.7135,-3.8859
0.040089,4.6911,-3.7473
0.17832,4.477,-3.5106
0.21651,4.2405,-3.3472
0.1467,3.9975,-3.2579
0.15562,3.9012,-3.3057
0.21169,3.8484,-3.2725
0.11147,3.8969,-3.3397
-0.061275,3.9094,-3.3819
-0.19948,3.8475,-3.3038
-0.21724,3.7486,-3.2393
-0.32225,3.5954,-3.2372
-0.44525,3.5519,-3.2532
-0.35642,3.5329,-3.3886
-0.11098,3.4792,-3.6281
0.16936,3.5913,-3.9492
0.3664,3.4319,-4.1221
0.48817,3.3579,-3.9982
0.58534,3.3252,-4.0063
0.62796,3.1028,-3.9894
0.51894,3.1421,-3.9837
0.55185,3.1095,-3.9043
0.53683,3.0867,-3.8536
0.55867,3.1536,-3.8604
0.53465,3.2285,-3.846
0.45976,3.2571,-3.8419
0.37691,3.2959,-3.9223
0.35262,3.3693,-3.9762
0.3062,3.4142,-4.0224
0.26482,3.4269,-4.0205
0.29348,3.3008,-3.8404
0.19771,3.0914,-3.6712
0.10797,2.9521,-3.5679
0.044091,2.958,-3.4557
-0.0028076,2.9553,-3.3093
-0.075128,2.8044,-3.2506
-0.18996,2.79,-3.2451
-0.14764,2.8668,-3.3656
-0.0095768,2.806,-3.2729
0.063429,2.6121,-3.1552
0.10337,2.4652,-3.3376
0.20975,2.4962,-3.4538
0.33639,2.5118,-3.4908
0.3686,2.5651,-3.5778
0.3626,2.6726,-3.5889
0.30271,2.6902,-3.5768
0.28697,2.6492,-3.5154
0.33365,2.6413,-3.4616
0.41444,2.6049,-3.3486
0.40117,2.5205,-3.2127
0.33808,2.403,-3.0788
0.24868,2.3151,-3.0094
0.059459,2.1897,-2.9668
0.049583,2.1546,-2.9823
0.00050868,2.1632,-2.9473
0.021499,2.192,-2.9516
0.048811,2.2085,-2.9708
0.027876,2.2088,-2.9838
0.069617,2.2146,-3.0235
0.14758,2.2369,-3.027
0.22307,2.2529,-3.0308
0.24001,2.2062,-2.9975
0.30504,2.1827,-2.9971
0.32139,2.2026,-3.0103
0.30633,2.2094,-3.0356
0.30454,2.203,-3.0411
0.3031,2.1555,-3.0138
0.28218,2.1651,-3.0357
0.27007,2.1625,-2.9892
0.22312,2.0932,-2.8999
0.18488,2.0455,-2.8587
0.14206,1.9862,-2.8409
0.14414,1.8478,-2.9051
0.063419,1.8641,-3.1599
0.039153,1.9441,-3.4319
-0.080026,2.0128,-3.6843
-0.11105,2.0537,-3.8606
0.037461,2.2194,-4.0232
0.17493,2.3146,-4.0371
0.30461,2.3889,-4.0448
0.31775,2.5175,-4.1401
0.22701,2.5109,-4.0092
0.12227,2.5305,-3.9019
0.14278,2.422,-3.8154
0.079417,2.3352,-3.7513
0.10173,2.2488,-3.6955
0.081546,2.2042,-3.6294
-0.054313,2.1229,-3.5295
-0.17071,2.1332,-3.4037
-0.035574,2.0291,-3.433
-0.047062,2.1369,-3.7707
-0.018033,2.2099,-4.0471
-0.14086,2.3782,-4.2743
-0.14016,2.471,-4.2427
-0.05186,2.7506,-4.2131
-0.062083,2.7463,-3.8935
-0.10794,2.8,-3.7654
-0.29068,2.6285,-3.5584
-0.46948,2.6278,-3.4817
-0.62551,2.5397,-3.3514
-0.70693,2.3694,-3.1207
-0.94585,2.2926,-2.9128
-0.93673,2.2031,-2.6852
-0.97982,2.1084,-2.4921
-1.0975,2.0715,-2.4238
-1.462,1.8954,-2.2695
-1.1395,2.0986,-2.3849
-0.98065,2.035,-2.3577
-0.97102,1.9497,-2.3292
-0.94267,2.0317,-2.3242
-0.92323,1.9608,-2.3078
-0.9524,1.9591,-2.3079
-1.0084,1.9451,-2.3023
-1.0127,1.9464,-2.367
-1.0298,1.9515,-2.3977
-1.0273,1.9035,-2.3797
-1.0558,1.8704,-2.3623
-1.0565,1.8709,-2.3591
-1.1072,1.8687,-2.3325
-1.181,1.6831,-2.2435
-1.3639,1.5686,-2.1317
-1.1119,1.6582,-2.107
-1.0832,1.6766,-2.0884
-0.95686,1.6679,-2.0976
-1.0004,1.5581,-2.0044
-1.0803,1.506,-1.9954
-1.1102,1.4585,-1.9647
-1.0547,1.5747,-2.0909
-1.0363,1.5131,-1.9989
-0.93837,1.5113,-1.9286
-0.89836,1.4555,-1.874
-0.92297,1.3895,-1.7459
-0.94343,1.2609,-1.8801
-1.0564,1.306,-1.9569
-1.0532,1.4392,-2.0297
-1.0066,1.6184,-2.0687
-0.87585,1.7522,-2.042
-0.88554,1.8011,-1.9368
-0.98671,1.7731,-1.8235
-1.0876,1.757,-1.7049
-1.1039,1.7638,-1.6397
-1.063,1.7671,-1.5015
-1.0823,1.732,-1.3258
-1.334,1.577,-0.94617
-1.995,1.6158,-1.0526
-1.9075,1.7464,-1.1734
-2.1399,1.8776,-1.1473
-2.1474,2.0057,-1.2855
-2.0171,2.0604,-1.2749
-1.912,2.0949,-1.288
-1.6177,2.0687,-1.2588
-1.5486,1.9901,-1.1052
-1.7589,1.9262,-0.92682
-1.7982,1.8603,-0.77635
-1.6844,1.922,-0.76456
-1.7149,1.8701,-0.69683
-1.7678,1.7614,-0.6262
-1.6684,1.77,-0.52902
-1.4887,1.8076,-0.52501
-1.3339,1.7819,-0.3698
-1.4273,1.7067,-0.27462
-1.5517,1.6324,-0.27295
-1.5182,1.6541,-0.21965
-1.7755,1.6789,-0.1417
-1.7864,1.8808,-0.26764
-2.072,1.9571,-0.080371
-2.5455,2.0445,-0.1564
-2.5179,2.2335,-0.24217
-2.3525,2.0752,-0.17834
-2.1433,1.9137,-0.23106
-1.831,1.8525,-0.32766
-1.682,1.7072,-0.096773
-1.8206,1.5415,-0.15902
-1.6797,1.5493,-0.047925
