dB_E,dB_N,dB_Z
-1.5931,-8.8716,2.9306
-1.3612,-8.8072,3.2625
-0.72774,-9.0917,3.4766
-0.22166,-9.0996,3.3378
0.13961,-9.5113,3.4725
0.17963,-10.426,3.3259
0.29007,-10.657,3.0512
-0.47907,-10.92,3.1565
-0.88165,-10.82,3.2921
-1.1479,-10.933,3.8827
0.48879,-11.051,3.466
0.859,-10.408,3.1195
0.70448,-10.179,3.1505
0.34225,-11.048,2.8448
-0.64222,-12.279,2.2331
-1.1039,-12.499,2.2407
-1.3714,-12.985,2.6333
-2.3405,-11.914,2.7601
-2.138,-10.807,2.6939
-1.0573,-10.91,2.5118
-0.0096513,-10.49,2.3098
0.5558,-9.6074,1.8456
0.90709,-9.0125,1.545
1.6977,-9.1402,1.6633
3.5312,-9.5586,1.3244
4.015,-10.197,0.94591
2.7922,-10.736,0.56423
1.0833,-10.504,1.472
0.49945,-10.773,1.3405
0.70783,-10.373,1.4575
0.32987,-10.131,1.4482
0.28789,-9.8135,1.3733
0.62037,-9.7498,1.3205
1.0139,-9.5107,1.1016
-0.35473,-9.5137,1.1991
-0.24518,-10.17,1.5072
0.26651,-10.39,1.3792
0.57269,-10.333,1.2187
1.4902,-10.221,1.5609
0.42147,-10.159,2.1079
-0.18089,-9.7521,2.1417
-0.92813,-9.4742,1.9918
-0.91155,-9.079,1.6459
-0.84601,-8.8185,1.7191
-0.52964,-8.4105,1.2967
-0.28595,-8.297,1.1319
-0.08133,-7.7749,0.98252
-0.18514,-7.4349,0.97692
-0.037894,-7.0304,0.84352
0.092327,-6.732,0.56015
0.12096,-6.4606,0.40259
0.021246,-6.1986,0.36117
0.17541,-5.9608,0.22603
0.21557,-5.961,0.13428
0.48863,-5.9822,0.15987
0.5895,-5.9399,0.023652
0.92908,-6.4074,0.17401
1.1403,-6.28,0.084024
1.2086,-6.2197,0.23985
1.4314,-6.1881,0.27354
1.3711,-6.1354,0.43448
1.4959,-6.0305,0.45884
1.4463,-5.9105,0.56173
1.2886,-5.5187,0.29804
1.1991,-5.8455,0.54768
0.97695,-5.7916,0.49987
0.91207,-6.2254,0.8837
1.104,-6.5177,1.0694
1.3904,-6.6279,1.2009
1.8526,-6.825,1.5079
1.7762,-6.8619,1.7913
1.737,-6.6799,1.78
1.5313,-6.1794,1.6292
1.5434,-6.1363,1.7409
1.29,-5.9158,1.6487
1.1707,-5.9885,1.7387
1.3848,-6.1187,1.692
1.3469,-5.8568,1.6247
1.544,-5.8012,1.6098
1.7184,-5.5551,1.5335
1.7165,-5.5648,1.6185
1.6215,-5.6565,1.7061
1.8794,-5.7904,1.7754
1.8263,-5.8286,1.8015
1.8092,-5.717,1.7801
2.2454,-5.5908,1.6335
2.3106,-5.6317,1.7432
2.5951,-5.7401,1.8013
2.4283,-5.9975,2.0058
2.3607,-6.213,2.1213
2.4554,-6.5014,2.3593
2.4331,-6.7278,2.4951
2.6041,-6.8141,2.6077
2.9896,-6.3956,2.2927
3.1023,-6.2147,2.1884
3.2762,-6.4584,2.3365
3.3238,-6.445,2.1962
3.6626,-6.3064,2.1314
3.6647,-6.5584,2.3162
3.555,-6.5782,2.0866
3.3938,-6.7934,2.1155
3.2865,-7.2167,2.5006
3.733,-7.6575,2.659
4.2635,-7.5665,2.4168
4.1133,-7.7772,2.4212
4.7178,-8.1564,2.3859
4.8405,-8.3343,2.2903
4.8029,-8.7475,2.481
4.9612,-8.9321,2.3777
4.7855,-8.9789,2.3219
4.6619,-9.1047,2.4029
4.2801,-9.3528,2.411
4.2387,-9.4407,2.2209
3.781,-9.5037,2.4727
3.231,-9.2987,2.329
3.1523,-9.0339,2.2992
3.2748,-8.8564,2.356
3.2378,-8.5377,2.186
3.4087,-8.2806,2.0198
4.1885,-8.3908,2.0528
4.3681,-8.2644,2.0094
4.1461,-7.916,1.871
4.0993,-7.4758,1.6049
3.8671,-7.172,1.6076
4.1094,-6.8736,1.3826
4.4927,-6.8398,1.4552
4.7786,-6.9636,1.4866
4.3866,-6.858,1.37
4.0654,-6.6999,1.3488
4.2025,-6.7054,1.3619
4.7972,-6.5037,1.4414
5.6803,-6.4975,1.9508
5.8547,-6.7833,2.6141
5.9638,-6.8171,2.91
6.2909,-6.8643,3.1054
7.2308,-6.6837,3.2129
7.5583,-7.0834,3.771
7.8357,-7.2752,4.0638
8.1437,-7.5138,4.3332
8.5488,-7.7556,4.4346
8.7913,-7.8684,4.4359
8.4088,-8.1055,4.6273
8.2525,-8.3127,4.757
7.4945,-7.9493,4.6572
6.8864,-7.8324,5.15
7.0292,-7.5673,5.1864
7.3848,-7.285,5.139
8.0129,-7.1538,5.2303
8.2465,-6.755,5.0469
8.2224,-6.861,4.9193
8.3047,-6.8472,4.9269
8.2744,-6.7249,5.0235
8.3125,-7.2581,5.247
8.3829,-7.5299,5.0617
8.5569,-7.4813,4.8303
7.7337,-6.8978,4.4244
8.3531,-7.8616,5.2163
9.5246,-7.6129,5.1932
10.721,-7.2021,4.8659
11.786,-6.6589,4.3904
12.11,-5.895,4.1576
11.888,-5.4793,4.1553
12.493,-5.7,4.3782
13.18,-5.9357,4.7383
13.263,-6.0952,4.9397
13.489,-5.7619,4.7558
14.081,-5.3525,4.129
13.612,-5.4342,4.9053
14.082,-4.9977,5.1663
14.543,-4.3519,5.0905
14.15,-3.8509,5.8267
13.778,-5.11,6.0893
13.951,-5.4293,5.7391
14.912,-5.7135,5.9164
15.016,-5.1021,5.3727
13.965,-5.0181,5.5864
13.374,-4.6877,6.0118
12.892,-4.8315,5.9935
12.379,-4.1527,5.3932
12.67,-3.512,4.5926
12.142,-4.2085,5.2408
12.023,-5.2568,5.7098
12.761,-5.9601,6.0615
12.978,-6.7604,6.7678
13.086,-6.0125,5.7588
11.716,-5.3069,6.6393
11.537,-4.9428,7.3751
12.06,-4.7574,7.8789
13.238,-4.6417,8.0817
15.263,-4.727,7.7431
16.898,-4.6302,5.8714
16.934,-4.5358,5.4239
17.077,-3.967,4.8875
15.647,-3.6533,5.1722
14.49,-2.4343,5.5968
14.549,-1.8532,5.7252
14.266,-2.2922,6.0446
14.917,-2.4131,5.7259
15.572,-2.1534,4.9433
14.988,-2.6904,5.0813
14.712,-2.905,5.3413
14.519,-2.1948,5.0339
13.997,-1.9391,5.5394
13.929,-2.0606,5.8281
15.057,-2.0785,5.5609
16.112,-2.0453,5.0406
16.041,-1.6378,4.8263
16.624,-0.60983,3.9544
16.554,0.31246,3.5521
16.487,0.038632,3.3735
15.547,-0.25956,3.5362
14.516,0.49873,2.8602
14.469,0.54386,3.7899
13.889,0.49742,4.0168
12.975,0.4437,4.0339
12.082,0.24451,4.1514
11.334,0.016105,4.0662
10.861,0.1135,4.1853
11.276,-0.042393,4.7237
12.329,0.50523,4.899
13.01,0.96927,4.5323
13.488,1.3479,4.6709
13.851,1.2455,4.9583
14.017,1.3275,4.1765
13.476,1.221,3.3116
13.053,1.4116,3.0873
12.729,1.8952,3.1597
12.479,1.9163,2.5783
13.281,1.7751,2.7798
13.81,1.361,3.3655
14.542,1.1493,3.5151
14.33,1.1728,3.3037
13.363,1.0502,2.7612
12.249,1.0747,2.2768
11.75,1.1594,2.3708
11.944,1.3094,2.3749
12.247,1.4444,2.3999
11.54,1.0618,2.193
10.452,0.81774,2.131
10.549,0.71349,2.3685
10.251,1.1611,2.2094
10.164,1.6338,1.6374
9.2001,1.6665,1.045
7.9373,1.7966,-0.15957
7.1854,1.5353,-0.66963
6.6666,1.5202,-1.0868
6.4024,1.3298,-0.77797
7.0658,1.683,-0.85419
7.2473,1.6968,-0.99571
7.2864,1.8983,-1.3909
7.2143,1.6573,-1.0594
7.7138,1.9724,-0.66545
9.881,3.7658,-1.2908
10.977,4.3327,-2.0178
10.311,3.7661,-1.0489
8.7963,2.3654,-0.048003
9.0025,2.4099,-0.49814
9.2608,2.9999,-1.0561
10.134,3.488,-1.1369
10.9,3.9042,-1.4552
10.868,3.9681,-1.4349
10.583,4.3369,-1.2188
10.206,4.3838,-1.0185
10.593,4.6651,-0.9091
11.111,5.0091,-0.87615
11.265,5.3457,-1.1894
11.431,5.2603,-1.0055
11.365,5.3608,-1.2332
10.998,5.1358,-1.1747
10.978,5.3609,-1.4506
11.018,5.4718,-2.0682
9.5886,4.3944,-2.0968
7.5363,2.8465,-1.2323
6.4924,1.7594,-0.1419
6.6259,1.3142,0.50225
7.6311,1.5057,0.27695
8.3812,2.4821,-0.51161
8.9871,3.2126,-0.57263
9.1183,3.5043,-0.99656
8.843,3.3792,-1.082
8.6705,3.3338,-1.0983
8.2743,2.6669,-0.1485
8.5127,2.58,0.49619
8.8489,3.2571,0.4075
9.067,4.3951,-0.35768
9.1798,4.9793,-0.93018
9.0843,5.111,-1.3507
9.3332,4.2192,-1.7424
9.1548,2.8479,-1.2098
8.7767,1.8609,-0.32832
8.5701,1.4332,0.017526
8.3257,0.95788,0.49168
8.5902,1.1034,0.44199
8.6025,1.5416,0.082701
8.2668,2.0446,-0.37246
7.447,1.9591,0.12152
7.2769,2.224,0.065858
7.2155,2.3566,0.29879
7.3308,2.4579,0.24839
7.3596,2.7577,-0.11259
7.2867,3.0767,-0.49415
7.0965,3.2966,-0.8795
6.2122,3.4353,-1.0295
6.2359,3.265,-0.47609
6.1595,2.9247,-0.23529
6.7907,3.6144,-0.65509
7.2282,3.9569,-1.1569
7.0802,3.6961,-1.1283
7.0831,3.8416,-1.3582
7.0489,3.6737,-1.3521
6.3023,3.5701,-1.5833
5.0103,3.448,-1.244
5.5026,3.4439,-0.85522
6.2179,3.0662,-0.29487
6.9494,3.1548,-0.12729
7.2784,3.1974,-0.30092
7.5732,3.2448,-0.46099
7.7359,3.3323,-0.93748
7.2815,2.3805,-0.43088
6.8591,2.225,-0.8206
5.986,1.9971,-0.93346
5.4299,1.3668,-0.032858
5.037,0.38307,0.61593
5.5921,0.4346,0.88654
6.1498,0.63274,0.5501
6.1311,0.81185,0.47331
5.9258,1.1393,0.22712
5.8692,1.4499,0.14107
5.8238,2.1328,-0.28057
6.2165,3.0957,-0.52791
6.7689,4.7053,-1.9862
7.5193,5.8659,-2.8688
8.3559,7.3134,-4.505
9.9529,6.621,-5.6169
9.6195,6.3283,-6.2832
8.4046,6.3652,-5.9235
9.1895,8.2811,-7.2341
9.0779,10.303,-9.1766
8.8771,11.116,-9.8504
8.9614,11.708,-10.235
9.1714,10.699,-10.006
8.4914,9.7187,-9.1771
7.8582,9.5747,-8.4026
7.2633,8.246,-7.3848
6.9994,8.3524,-6.7796
6.9836,8.4761,-6.386
6.6382,9.4171,-6.5044
6.4067,9.1485,-5.9464
6.4655,9.4358,-5.8318
5.7449,9.0163,-5.0977
5.4096,8.8317,-4.908
5.3047,8.4028,-4.4805
5.5216,7.3009,-3.7297
5.6945,7.243,-3.9179
5.4549,7.0283,-3.7627
5.4924,6.3109,-3.3804
5.6396,6.1908,-3.5373
5.7667,5.8579,-3.5447
5.9714,5.3474,-3.1998
6.3048,5.4468,-2.9615
6.5786,5.67,-3.0876
6.7397,5.3263,-3.1688
6.7691,4.8457,-2.9721
6.8021,5.0065,-3.147
6.8021,5.0365,-3.1685
6.7049,4.7314,-2.9975
6.5814,4.5723,-2.7939
6.3624,4.3144,-2.6319
6.1435,3.9727,-2.4006
5.9141,3.6812,-2.119
5.6811,3.6539,-1.9871
5.653,3.6247,-1.9102
5.5675,3.5007,-1.8281
5.5705,3.7344,-1.8211
5.5087,3.9749,-2.1646
5.2129,3.5436,-2.1118
4.9561,3.3211,-2.0267
4.8285,3.2761,-2.006
4.7305,3.3358,-1.9966
4.6808,3.2224,-1.9219
4.6268,3.2596,-1.9236
4.554,3.2454,-1.9502
4.4968,3.2272,-1.9966
4.4417,3.1112,-2.0071
4.3123,2.7822,-1.8096
4.1873,2.7805,-1.8078
4.0197,2.367,-1.6594
3.8142,2.2053,-1.4214
3.7361,2.1935,-1.2975
3.7647,2.5405,-1.4903
3.7436,3.1348,-1.855
3.7634,3.1599,-2.2058
3.78,3.1777,-2.444
3.7007,3.0063,-2.5341
3.6478,2.4266,-2.3093
3.2669,2.4511,-2.0039
3.1779,2.7323,-2.2095
3.2724,2.658,-2.4903
3.1855,2.2233,-2.314
2.9435,1.8577,-1.9435
2.7749,1.813,-1.7882
2.7379,1.7004,-1.7403
2.536,1.714,-1.638
2.485,1.7293,-1.665
2.507,1.7047,-1.6604
2.4923,1.8675,-1.6211
2.6738,1.9906,-1.597
2.7132,2.0406,-1.5005
2.7751,2.2389,-1.459
2.8975,2.4259,-1.4213
3.2056,2.7578,-1.4518
3.4675,3.2494,-1.5596
3.6515,3.8256,-1.794
3.8838,4.3987,-1.9614
4.048,4.5174,-1.9727
4.2296,4.6535,-1.7979
4.5487,5.607,-2.0933
4.7056,5.9738,-2.1773
4.7402,6.0595,-2.1485
4.6869,5.9836,-1.999
5.0509,6.6673,-2.1202
5.2239,6.813,-2.0693
5.204,6.9992,-2.0258
5.0514,6.7924,-1.7992
4.8672,6.6975,-1.7611
4.7686,6.7423,-1.8245
4.7699,6.8876,-2.0993
4.7107,7.3454,-2.5257
4.5996,7.0587,-2.5663
4.3448,6.3808,-2.3348
4.1137,5.9848,-2.2216
3.9642,5.9332,-2.4282
3.7979,5.6773,-2.4439
3.6391,5.7287,-2.58
3.4687,5.3351,-2.4536
3.3456,5.2684,-2.3615
3.2693,5.7578,-2.6456
3.2886,5.8492,-2.9038
2.9812,5.2299,-2.5917
2.778,4.8867,-2.42
2.5366,4.6028,-2.3082
2.5769,5.075,-2.808
2.3997,5.1166,-3.2217
2.4012,4.9756,-3.6242
2.8371,5.8696,-4.5949
3.1778,5.3213,-4.4597
2.9369,4.648,-3.7901
2.9316,3.4793,-2.8607
2.7745,3.493,-2.4252
2.6818,2.8794,-1.9386
2.5883,2.3167,-1.256
2.492,2.4972,-1.0369
2.3726,2.7955,-1.1068
2.406,2.9432,-0.94858
2.3632,3.8021,-1.6038
2.4042,3.9235,-1.64
2.2733,5.0986,-2.1988
2.1746,5.0756,-2.3056
1.9015,4.9155,-2.3768
1.4611,5.3074,-2.513
1.4579,6.3704,-3.2572
1.6861,5.7595,-3.4437
1.6054,4.5762,-2.8932
1.808,3.6718,-2.2764
1.9409,3.9681,-2.0428
2.0513,4.4894,-2.5064
1.9823,4.8427,-3.1269
2.0147,4.4195,-2.8714
2.0646,4.7957,-3.3289
2.4058,4.974,-3.4906
2.809,4.7667,-3.4767
2.8779,4.9939,-3.5051
2.8272,4.2342,-2.9931
2.7003,3.6404,-2.1536
2.6836,3.5787,-1.7676
2.5664,3.3526,-1.4401
2.3327,3.687,-1.6135
2.3833,3.1735,-1.4647
2.3252,3.0174,-1.0807
2.2206,3.3072,-1.2155
2.2692,3.7745,-1.4751
2.2627,4.1204,-1.6271
2.1878,4.3463,-1.6451
2.0694,4.6562,-1.7546
2.0912,5.0042,-1.6842
2.3023,4.8376,-1.5382
2.3215,4.5539,-1.0369
2.0611,4.5096,-0.88813
1.8122,4.213,-0.71251
1.8598,4.1039,-0.41197
1.9168,4.0871,-0.18556
2.026,3.9359,0.18671
2.0434,3.8614,0.35531
2.0707,3.8793,0.36577
2.321,4.0341,0.5637
2.2741,4.3904,0.39727
2.3181,4.9417,0.058632
2.432,5.2722,-0.077903
2.3573,5.6762,-0.35901
1.9547,5.4539,-0.60341
1.9298,5.8108,-0.61762
1.3816,6.3464,-1.1268
1.1471,6.1743,-1.0849
1.2684,5.8383,-0.69217
1.3921,5.2719,-0.10618
1.4636,4.8891,0.15116
1.6252,4.5446,0.43153
1.3267,4.7697,0.2177
1.2313,4.9923,-0.014275
1.0641,4.6417,0.0913
1.0019,4.3775,0.2915
0.97462,4.6945,0.12869
0.85022,4.9128,-0.17572
1.1298,5.1464,-0.40069
1.2006,5.1821,-0.49639
1.001,5.5466,-0.7976
0.59469,5.5377,-1.13
0.55636,5.2054,-1.1637
0.91903,4.3198,-0.80029
0.86302,3.9605,-0.69932
1.2768,3.7157,-0.33057
1.3492,3.3539,-0.35509
1.2116,3.268,-0.48306
1.3218,2.8968,-0.31686
1.018,2.2079,-0.22095
1.3017,1.6151,0.27407
1.7604,1.9462,0.25977
1.4451,2.1444,-0.11134
1.3021,2.0567,-0.19556
1.2735,2.1778,-0.15984
1.2196,2.4462,-0.16277
1.1406,2.809,-0.64071
1.249,2.9519,-0.93373
1.1413,2.9173,-1.1869
1.1778,2.5128,-1.0839
1.5805,2.6192,-0.83162
1.7024,2.4827,-0.84406
2.0759,2.3766,-0.91586
2.3366,2.3279,-1.0391
2.5195,2.312,-1.0768
2.4209,2.4455,-1.1403
2.2037,2.5385,-1.3162
1.8845,2.2781,-1.1762
1.8197,2.445,-0.85598
1.9098,2.4722,-0.90949
1.9411,2.3982,-0.77525
2.1791,2.4648,-0.77563
2.5382,2.4522,-0.92202
2.9082,2.5244,-1.062
3.0889,2.5917,-1.1196
3.13,2.6378,-1.2444
3.3054,2.5946,-1.3505
3.4552,2.6321,-1.4444
3.8567,2.5019,-2.0073
2.0407,1.7945,-2.2565
2.6898,1.6025,-1.0343
2.753,1.1028,-0.80758
2.5596,1.5161,-1.1212
2.4771,1.4808,-1.2604
2.71,1.6621,-1.2409
2.9212,2.2475,-1.3478
2.9847,2.7336,-1.5022
2.9979,3.2434,-2.0064
2.8539,3.6188,-2.3627
2.3382,3.9225,-2.9122
1.7532,3.6774,-2.8172
1.6199,3.4012,-1.5977
1.5868,3.5126,-1.6764
2.269,3.0583,-1.9502
3.2655,2.6701,-2.1876
3.5698,2.6404,-2.7822
3.3788,2.8673,-2.7021
3.485,3.2552,-2.6383
3.873,3.5607,-2.8955
3.8959,4.3737,-3.4683
3.508,4.8018,-3.8191
3.3189,4.898,-3.643
2.9503,4.9044,-3.9617
3.0537,4.0817,-3.5602
3.5287,3.3726,-2.0572
3.5829,3.3597,-2.0783
3.6881,3.7608,-2.7187
3.9686,3.5798,-3.1324
5.1284,3.5775,-3.7129
5.483,4.2322,-4.0752
5.1197,4.8348,-4.3681
4.532,5.1335,-4.8476
4.3264,5.1054,-4.8774
4.2203,4.8248,-4.5338
4.5411,5.1372,-4.3022
4.1383,5.3276,-4.2189
4.2664,5.6426,-3.8858
4.4028,5.7468,-3.947
4.6237,5.6232,-3.9242
4.6216,5.5909,-3.9061
4.6213,5.6097,-3.8938
4.6917,5.9627,-3.8593
4.4864,6.5467,-4.1042
4.1683,6.8255,-4.2652
3.9863,7.1653,-4.5713
3.8735,7.358,-4.8512
4.2739,6.8881,-4.719
4.2833,6.4918,-4.5807
4.425,6.0373,-4.0522
4.8121,5.7112,-3.806
4.7851,5.8376,-4.1634
4.5543,6.3252,-4.4718
4.4873,6.6656,-4.7491
4.7281,7.1129,-4.9421
4.5431,7.4581,-5.1863
3.7499,7.4916,-5.5636
3.788,7.7435,-5.7235
3.6559,7.4447,-5.5553
3.7994,7.1984,-5.2424
3.8855,7.1143,-5.0635
3.3698,7.3766,-5.2976
3.3529,7.5879,-5.443
3.2352,7.8866,-5.6837
2.8818,8.0946,-5.9972
2.8591,8.2812,-5.9544
2.4848,8.564,-5.8723
2.028,8.2294,-5.6258
2.3739,7.8609,-5.0419
2.562,7.9978,-4.9009
2.4256,8.035,-4.7313
2.472,8.3358,-4.9679
2.5171,8.0525,-5.059
2.5033,7.9072,-5.182
2.4725,8.2903,-5.4007
2.5439,8.6365,-5.6455
2.2968,8.8161,-6.1478
1.9795,9.137,-6.5173
1.8599,9.3042,-6.7508
1.6841,9.4052,-6.8125
1.4281,9.3163,-6.913
1.4167,9.1389,-6.9889
1.1307,8.4224,-6.5768
1.3091,8.9102,-6.6365
1.0505,8.7317,-6.2926
0.94333,8.5327,-6.074
0.97175,8.324,-5.8514
0.9864,8.5239,-5.8657
1.0176,8.594,-5.9365
1.2139,8.7148,-6.2321
1.3845,8.9414,-6.7008
1.0845,9.5036,-7.5167
0.52776,9.9121,-8.0181
0.20162,10.313,-8.5461
-0.011994,10.203,-9.0272
-0.22941,9.9179,-9.2222
-0.23352,9.8293,-9.135
-0.7102,9.3717,-8.7176
-0.54634,8.7876,-7.7061
-0.56218,8.4549,-6.9631
-0.18367,8.3039,-6.5016
-0.013705,8.243,-6.4214
0.042311,8.1634,-6.65
0.41435,7.9668,-7.09
0.9176,7.6954,-7.3601
0.92869,7.7343,-7.4809
0.86842,7.8042,-7.5559
0.66183,7.7351,-7.6061
0.31897,8.0393,-7.6711
-0.050233,7.8641,-7.7016
0.10483,7.7194,-7.1023
0.32679,7.1151,-6.5856
0.38767,6.7603,-6.4187
0.79072,6.3251,-5.7739
1.0309,6.0156,-5.3264
1.0076,5.7601,-4.9852
0.92403,5.5126,-4.6274
0.78774,5.3611,-4.5088
0.59313,5.1274,-4.3993
0.63761,5.0076,-4.3525
0.51002,5.0405,-4.4205
0.48841,5.1075,-4.5848
0.57776,5.1096,-4.6599
0.62432,5.157,-4.8663
0.5797,5.2124,-4.9462
0.33197,5.2773,-4.8904
0.44066,5.2759,-5.0394
0.46866,5.1011,-4.9517
0.60954,4.8515,-4.7672
0.98061,4.5935,-4.4961
0.89871,4.304,-4.5789
0.966,4.1019,-4.4602
0.90485,4.1447,-4.4329
0.82424,4.1046,-4.5194
0.82641,4.1126,-4.6465
0.84715,4.1422,-4.7809
0.72661,4.1824,-4.8968
0.42071,4.2001,-4.9709
0.274,4.2219,-5.0874
0.16356,4.2327,-5.1083
0.10418,4.3245,-5.0162
-0.05694,4.2496,-4.9007
-0.09477,4.2444,-4.7846
0.19951,4.3084,-4.6267
0.058906,4.2399,-4.613
0.1952,4.1833,-4.4073
0.35542,4.1009,-4.274
0.44868,4.015,-4.3041
0.2422,4.0517,-4.5337
0.3156,4.2441,-4.8976
0.33516,4.4981,-5.1067
0.36116,4.6845,-5.1616
0.2612,4.7629,-5.2845
0.25783,4.9042,-5.4117
0.17427,4.9025,-5.3709
0.19902,4.8784,-5.4219
0.28671,4.7198,-5.271
0.24187,4.6994,-5.1059
0.36126,4.4648,-4.789
0.38019,4.2201,-4.5583
0.27686,3.9627,-4.417
0.26659,3.8389,-4.4579
0.32547,3.7735,-4.4106
0.22428,3.8346,-4.5056
0.02432,3.8526,-4.5654
-0.14177,3.8023,-4.4677
-0.18594,3.6971,-4.372
-0.32798,3.5302,-4.3515
-0.46153,3.488,-4.3671
-0.35708,3.4442,-4.5128
-0.097947,3.3137,-4.7671
0.23345,3.3597,-5.1432
0.43916,3.1349,-5.3184
0.55647,3.0409,-5.1517
0.65984,2.9799,-5.1536
0.70173,2.7316,-5.1042
0.60639,2.7967,-5.1137
0.65479,2.7788,-5.0178
0.64763,2.7705,-4.9571
0.67928,2.8451,-4.9721
0.66203,2.9372,-4.9703
0.59219,2.9847,-4.9744
0.50916,3.0277,-5.0837
0.49635,3.1114,-5.166
0.44823,3.1596,-5.2341
0.39639,3.172,-5.2368
0.40313,3.0439,-5.0043
0.27692,2.842,-4.7799
0.16111,2.7078,-4.6415
0.096404,2.7457,-4.5176
0.056975,2.7773,-4.3498
-0.028499,2.6398,-4.264
-0.13953,2.6497,-4.2614
-0.062907,2.7209,-4.4116
0.093356,2.6654,-4.2873
0.15543,2.4697,-4.1118
0.17814,2.2749,-4.2942
0.28929,2.2627,-4.4261
0.41555,2.2396,-4.4628
0.45166,2.2748,-4.5705
0.46445,2.3911,-4.6081
0.40875,2.4221,-4.6042
0.39796,2.3939,-4.5303
0.45662,2.3877,-4.4667
0.55167,2.3566,-4.3244
0.54159,2.2966,-4.1536
0.4707,2.2047,-3.9822
0.36856,2.1332,-3.8907
0.15858,2.0304,-3.8322
0.14364,1.9832,-3.8449
0.094925,1.9938,-3.8067
0.12248,2.0171,-3.8159
0.15512,2.0238,-3.8394
0.13366,2.0194,-3.856
0.17981,2.0057,-3.9008
0.26837,2.0146,-3.9056
0.35075,2.0159,-3.9084
0.36427,1.9584,-3.86
0.42932,1.912,-3.8511
0.44683,1.9194,-3.8682
0.43096,1.9167,-3.9009
0.42765,1.9016,-3.9083
0.4128,1.8406,-3.8673
0.38903,1.8437,-3.8985
0.37662,1.8514,-3.8465
0.3188,1.7988,-3.7341
0.27376,1.7625,-3.681
0.22451,1.7097,-3.6528
0.21138,1.5472,-3.7055
0.1198,1.5185,-4.0127
0.10064,1.5638,-4.3477
-0.024138,1.611,-4.6704
-0.051708,1.6307,-4.8894
0.12297,1.7758,-5.1014
0.28651,1.8585,-5.1255
0.45624,1.9395,-5.144
0.49145,2.0578,-5.278
0.39748,2.0955,-5.1291
0.29475,2.1602,-5.0149
0.30504,2.0712,-4.8943
0.23186,1.9993,-4.8079
0.24909,1.9085,-4.7272
0.22349,1.8672,-4.6428
0.073076,1.8078,-4.5204
-0.051464,1.8589,-4.3782
0.074486,1.7208,-4.3838
0.063819,1.7345,-4.801
0.10127,1.7469,-5.1416
-0.0093059,1.8863,-5.457
0.0060253,1.9985,-5.4405
0.12703,2.2898,-5.4459
0.11705,2.3475,-5.0607
0.065564,2.4247,-4.9149
-0.15123,2.3028,-4.6465
-0.34963,2.3213,-4.5628
-0.52743,2.2657,-4.4028
-0.63275,2.1224,-4.1046
-0.89989,2.0945,-3.8593
-0.89795,2.0219,-3.5736
-0.95744,1.976,-3.3238
-1.0931,1.9676,-3.2441
-1.5109,1.8551,-3.0506
-1.1478,2.0057,-3.1988
-0.98127,1.9161,-3.1446
-0.97877,1.8216,-3.102
-0.93797,1.92,-3.1046
-0.91497,1.8455,-3.0816
-0.94296,1.8637,-3.0873
-0.99739,1.8647,-3.0844
-0.99403,1.8497,-3.1637
-1.0102,1.8539,-3.2013
-1.0068,1.8061,-3.1751
-1.0377,1.771,-3.1497
-1.0355,1.7664,-3.146
-1.0879,1.7775,-3.1184
-1.1859,1.5992,-2.9881
-1.393,1.5136,-2.8503
-1.1107,1.585,-2.8178
-1.0712,1.6013,-2.7995
-0.93164,1.5788,-2.8029
-0.98725,1.486,-2.6769
-1.0728,1.43,-2.6636
-1.1114,1.3938,-2.6187
-1.0273,1.4738,-2.793
-1.013,1.4412,-2.6738
-0.90504,1.4406,-2.585
-0.86678,1.3865,-2.5082
-0.90315,1.3501,-2.3406
-0.93592,1.1577,-2.4779
-1.0464,1.2015,-2.5875
-1.0277,1.3179,-2.6934
-0.96008,1.498,-2.7633
-0.80859,1.6343,-2.7384
-0.82115,1.7123,-2.6159
-0.93865,1.7109,-2.4784
-1.0523,1.7282,-2.3381
-1.0678,1.7442,-2.2631
-1.0227,1.7728,-2.0974
-1.0511,1.7723,-1.8809
-1.3576,1.7182,-1.4004
-2.0472,1.733,-1.5816
-1.9267,1.81,-1.7598
-2.1556,1.9693,-1.7656
-2.1282,2.0541,-1.9702
-1.986,2.1034,-1.9626
-1.8614,2.1162,-1.9868
-1.5499,2.0575,-1.9367
-1.4903,2.0046,-1.7326
-1.724,1.9849,-1.5213
-1.7791,1.9509,-1.3297
-1.6461,2.0189,-1.3162
-1.6926,1.9932,-1.2223
-1.7586,1.8865,-1.1275
-1.6524,1.9026,-1.0046
-1.457,1.9401,-0.99055
-1.3032,1.9733,-0.77418
-1.4272,1.9175,-0.63507
-1.5613,1.8291,-0.63309
-1.5199,1.8454,-0.57069
-1.7971,1.9004,-0.48984
-1.7698,2.0786,-0.68617
-2.0908,2.2419,-0.46723
-2.5607,2.3069,-0.62104
-2.4947,2.4695,-0.76828
-2.3449,2.3226,-0.64836
-2.1311,2.1197,-0.68528
-1.7868,2.0164,-0.79423
-1.673,1.9231,-0.4619
-1.821,1.7157,-0.53524
-1.6777,1.7542,-0.38068
-1.6047,1.7978,-0.52247
-1.5316,1.8221,-0.56272
-1.605,1.7162,-0.4584
-1.5933,1.7075,-0.41602
-1.5056,1.6451,-0.24814
-1.3799,1.5998,-0.28477
-1.3074,1.4921,-0.22051
