Z,Y,X,Date
-5.27978,-7.46361,4.55919,2024-05-11 23:34:00
-3.03017,-9.06454,4.35822,2024-05-11 23:35:00
-5.0068,-10.0406,5.03366,2024-05-11 23:36:00
-5.83006,-8.46938,4.50922,2024-05-11 23:37:00
-6.48431,-7.36214,3.99912,2024-05-11 23:38:00
-6.52966,-5.31216,3.41979,2024-05-11 23:39:00
-7.04785,-4.0056,3.08517,2024-05-11 23:40:00
-1.54874,-6.77037,2.09918,2024-05-11 23:41:00
-5.41516,-6.93384,3.2838,2024-05-11 23:42:00
-3.26982,-6.80457,3.1171,2024-05-11 23:43:00
-4.99174,-7.17087,3.22982,2024-05-11 23:44:00
-6.24101,-4.17529,2.50427,2024-05-11 23:45:00
-1.61243,-6.73586,1.63758,2024-05-11 23:46:00
-2.5272,-7.34091,2.14133,2024-05-11 23:47:00
-2.32801,-7.62451,2.05677,2024-05-11 23:48:00
-2.90842,-7.04493,1.61134,2024-05-11 23:49:00
-4.65859,-5.45354,2.10327,2024-05-11 23:50:00
1.00316,-6.65815,0.649691,2024-05-11 23:51:00
-2.43887,-7.12692,1.8669,2024-05-11 23:52:00
1.42932,-8.23437,1.08486,2024-05-11 23:53:00
1.97654,-9.66362,0.903052,2024-05-11 23:54:00
0.365204,-9.28198,1.29488,2024-05-11 23:55:00
0.624033,-9.041,0.791119,2024-05-11 23:56:00
-0.709513,-8.49717,1.23577,2024-05-11 23:57:00
-1.50313,-6.89023,1.41843,2024-05-11 23:58:00
-2.83218,-5.23429,0.847539,2024-05-11 23:59:00
