Z,Y,X,Date
4.12452,-9.07982,11.8072,2024-05-10 11:29:00
3.92937,-9.44816,11.6454,2024-05-10 11:30:00
3.46335,-8.63291,10.5184,2024-05-10 11:31:00
3.36762,-8.2646,10.9817,2024-05-10 11:32:00
3.25591,-7.75765,10.4481,2024-05-10 11:33:00
3.83976,-8.83331,12.3466,2024-05-10 11:34:00
3.43681,-8.22956,10.4832,2024-05-10 11:35:00
2.98535,-7.94526,10.3066,2024-05-10 11:36:00
2.67956,-7.18624,9.72693,2024-05-10 11:37:00
3.07983,-7.67433,10.2013,2024-05-10 11:38:00
2.98053,-7.66603,10.4868,2024-05-10 11:39:00
2.2754,-6.74243,9.21417,2024-05-10 11:40:00
1.88886,-6.20734,8.63099,2024-05-10 11:41:00
1.78591,-5.54634,8.43178,2024-05-10 11:42:00
1.74208,-5.38189,8.45554,2024-05-10 11:43:00
1.58502,-5.50545,8.5111,2024-05-10 11:44:00
1.26217,-5.0373,8.26442,2024-05-10 11:45:00
0.873388,-4.39162,7.93859,2024-05-10 11:46:00
0.846967,-4.49356,7.92663,2024-05-10 11:47:00
0.24385,-3.62984,6.81329,2024-05-10 11:48:00
0.163889,-3.50085,6.93423,2024-05-10 11:49:00
0.238648,-3.48581,6.98884,2024-05-10 11:50:00
0.120186,-3.77479,6.4426,2024-05-10 11:51:00
-0.128408,-3.76523,6.2738,2024-05-10 11:52:00
-0.0519216,-3.86326,6.06527,2024-05-10 11:53:00
0.0717721,-4.31597,6.61749,2024-05-10 11:54:00
-0.00760323,-4.54836,6.49317,2024-05-10 11:55:00
-0.493612,-4.13593,6.10693,2024-05-10 11:56:00
-0.612558,-4.03949,5.97157,2024-05-10 11:57:00
-0.707507,-3.62304,5.80128,2024-05-10 11:58:00
-0.665648,-3.74006,5.81673,2024-05-10 11:59:00
-0.875153,-3.67019,5.46334,2024-05-10 12:00:00
-1.3316,-2.77267,4.58103,2024-05-10 12:01:00
-1.72661,-1.91387,3.9596,2024-05-10 12:02:00
-1.88888,-1.48456,3.80529,2024-05-10 12:03:00
-1.64944,-1.1415,4.14085,2024-05-10 12:04:00
-1.17902,-2.32434,5.03439,2024-05-10 12:05:00
-1.46768,-2.31928,4.7318,2024-05-10 12:06:00
-1.34235,-2.96986,5.40068,2024-05-10 12:07:00
-2.15585,-1.85535,4.31185,2024-05-10 12:08:00
-2.73906,-0.752746,3.59637,2024-05-10 12:09:00
-2.50842,-1.43082,4.65726,2024-05-10 12:10:00
-3.27148,0.614832,3.03987,2024-05-10 12:11:00
-3.6996,0.98583,2.99258,2024-05-10 12:12:00
-3.5713,1.46643,3.05886,2024-05-10 12:13:00
-3.87183,1.40627,3.16547,2024-05-10 12:14:00
-4.14726,1.87946,2.50808,2024-05-10 12:15:00
-4.17764,2.01112,2.74625,2024-05-10 12:16:00
-4.09691,1.54058,2.92346,2024-05-10 12:17:00
-3.97478,1.07407,3.14741,2024-05-10 12:18:00
-4.37649,1.64415,2.47728,2024-05-10 12:19:00
-4.54659,2.17816,1.98351,2024-05-10 12:20:00
-4.45502,2.14615,2.26034,2024-05-10 12:21:00
-3.95343,1.23231,2.74937,2024-05-10 12:22:00
-3.65286,0.288154,3.10284,2024-05-10 12:23:00
-3.9855,0.340555,2.60252,2024-05-10 12:24:00
-4.19042,0.725762,2.21441,2024-05-10 12:25:00
-4.01849,0.824235,2.46766,2024-05-10 12:26:00
-3.86235,-0.0882234,2.96462,2024-05-10 12:27:00
-3.723,0.0592145,2.41871,2024-05-10 12:28:00
-3.55131,-0.248872,2.86748,2024-05-10 12:29:00
-3.87323,-0.174379,2.87583,2024-05-10 12:30:00
-3.34338,-1.27769,3.40317,2024-05-10 12:31:00
-3.49455,-1.66384,3.52934,2024-05-10 12:32:00
-3.87403,-1.3962,3.29175,2024-05-10 12:33:00
-3.93111,-1.62671,3.49937,2024-05-10 12:34:00
-3.81038,-1.92931,3.66936,2024-05-10 12:35:00
-3.74892,-2.43631,4.00085,2024-05-10 12:36:00
-3.86994,-2.04551,3.5953,2024-05-10 12:37:00
-4.09424,-1.65181,3.69855,2024-05-10 12:38:00
-4.27975,-1.69273,3.53542,2024-05-10 12:39:00
-3.88365,-2.21945,3.61988,2024-05-10 12:40:00
-2.90784,-4.64329,4.96988,2024-05-10 12:41:00
-2.87956,-5.78402,5.24634,2024-05-10 12:42:00
-3.03146,-6.36764,5.54382,2024-05-10 12:43:00
-3.68888,-5.18867,4.72342,2024-05-10 12:44:00
-3.66301,-4.66017,4.75304,2024-05-10 12:45:00
-3.42272,-4.76005,5.11972,2024-05-10 12:46:00
-3.92364,-3.95672,4.67329,2024-05-10 12:47:00
-4.00591,-3.23929,4.28797,2024-05-10 12:48:00
-4.47369,-2.14738,4.02672,2024-05-10 12:49:00
-4.81137,-1.41091,3.888,2024-05-10 12:50:00
-4.91789,0.496639,3.1493,2024-05-10 12:51:00
-4.24467,-1.35068,4.45426,2024-05-10 12:52:00
-4.3837,-1.75282,4.447,2024-05-10 12:53:00
-4.95833,-0.435533,3.75348,2024-05-10 12:54:00
-5.34646,0.373166,3.64794,2024-05-10 12:55:00
-5.4395,1.70051,3.36841,2024-05-10 12:56:00
-4.62718,-0.364408,4.37381,2024-05-10 12:57:00
-6.10057,1.57655,3.18027,2024-05-10 12:58:00
-5.0191,-0.0234577,4.02289,2024-05-10 12:59:00
-5.39669,0.311425,4.00894,2024-05-10 13:00:00
-5.7438,0.447997,3.96475,2024-05-10 13:01:00
-6.43934,2.18292,3.19257,2024-05-10 13:02:00
-6.13291,2.31782,3.32792,2024-05-10 13:03:00
-5.77271,1.6925,3.64053,2024-05-10 13:04:00
-6.38145,2.45667,3.18925,2024-05-10 13:05:00
-6.44287,2.97152,2.7791,2024-05-10 13:06:00
-6.51209,3.16412,2.84403,2024-05-10 13:07:00
-6.36938,2.94371,2.92418,2024-05-10 13:08:00
-6.4458,2.657,2.99496,2024-05-10 13:09:00
-6.57053,2.76027,2.77082,2024-05-10 13:10:00
-6.07183,1.23694,3.51677,2024-05-10 13:11:00
-6.45678,1.42773,3.57215,2024-05-10 13:12:00
-7.79805,3.41929,2.85856,2024-05-10 13:13:00
-6.80894,2.66284,2.93711,2024-05-10 13:14:00
-7.39092,2.61288,3.53113,2024-05-10 13:15:00
-6.60643,1.70428,3.53004,2024-05-10 13:16:00
-6.69001,1.75493,3.75753,2024-05-10 13:17:00
-7.38694,2.0605,3.59158,2024-05-10 13:18:00
-7.13738,1.44859,3.53218,2024-05-10 13:19:00
-7.2411,1.74315,3.54296,2024-05-10 13:20:00
-7.57247,2.10805,3.37012,2024-05-10 13:21:00
-7.65935,2.38583,3.16319,2024-05-10 13:22:00
-7.55422,2.63382,2.97152,2024-05-10 13:23:00
-7.52957,2.55271,2.87788,2024-05-10 13:24:00
-7.59664,1.70613,3.24168,2024-05-10 13:25:00
-9.01659,4.70913,2.09506,2024-05-10 13:26:00
-8.76417,4.55685,2.18584,2024-05-10 13:27:00
-7.72181,3.84423,2.32244,2024-05-10 13:28:00
-7.54696,2.81921,2.77242,2024-05-10 13:29:00
-8.2201,3.19727,2.52491,2024-05-10 13:30:00
-8.17758,3.59045,2.12679,2024-05-10 13:31:00
-7.70723,1.87479,2.8414,2024-05-10 13:32:00
-8.27173,2.46671,2.55207,2024-05-10 13:33:00
-8.63276,3.34517,2.21212,2024-05-10 13:34:00
-8.01804,3.10918,2.23938,2024-05-10 13:35:00
-7.9527,2.73886,2.48773,2024-05-10 13:36:00
-8.37609,2.54131,2.44184,2024-05-10 13:37:00
-8.68491,2.92536,2.36688,2024-05-10 13:38:00
-8.09438,1.80726,2.90522,2024-05-10 13:39:00
-7.85302,1.43327,3.05142,2024-05-10 13:40:00
-8.10027,1.43916,3.12638,2024-05-10 13:41:00
-7.71717,0.207515,3.5053,2024-05-10 13:42:00
-8.49449,1.17873,3.54595,2024-05-10 13:43:00
-7.79701,1.43978,3.21067,2024-05-10 13:44:00
-7.43642,0.164043,3.94551,2024-05-10 13:45:00
-7.77468,-0.489487,4.11901,2024-05-10 13:46:00
-8.40825,0.602231,3.58878,2024-05-10 13:47:00
-7.13285,-0.909217,3.82747,2024-05-10 13:48:00
-8.64418,0.528074,4.27305,2024-05-10 13:49:00
-7.99233,-0.0137296,3.73685,2024-05-10 13:50:00
-6.74163,-1.46026,4.33916,2024-05-10 13:51:00
-8.80234,0.852759,4.36467,2024-05-10 13:52:00
-7.08567,-2.97524,5.06178,2024-05-10 13:53:00
-6.57717,-3.8466,5.3098,2024-05-10 13:54:00
-6.83816,-3.79961,5.95467,2024-05-10 13:55:00
-5.15402,-8.04263,6.90008,2024-05-10 13:56:00
-5.57851,-8.1329,7.01825,2024-05-10 13:57:00
-5.79907,-8.8887,7.28834,2024-05-10 13:58:00
-7.12182,-8.13567,7.23904,2024-05-10 13:59:00
-6.8954,-7.01922,6.5762,2024-05-10 14:00:00
-6.14679,-8.34547,7.28921,2024-05-10 14:01:00
-8.03904,-6.14958,7.17087,2024-05-10 14:02:00
-7.03852,-6.27134,6.30736,2024-05-10 14:03:00
-7.75768,-5.05613,6.41365,2024-05-10 14:04:00
-7.41329,-5.78762,6.25192,2024-05-10 14:05:00
-6.97643,-6.51359,6.23657,2024-05-10 14:06:00
-6.95868,-5.6011,5.97502,2024-05-10 14:07:00
-6.43075,-7.14772,6.17377,2024-05-10 14:08:00
-7.57953,-6.706,5.96492,2024-05-10 14:09:00
-6.70547,-7.74379,5.49473,2024-05-10 14:10:00
-5.8754,-10.5874,6.3244,2024-05-10 14:11:00
-6.71151,-10.642,6.58497,2024-05-10 14:12:00
-6.77136,-9.89177,5.86235,2024-05-10 14:13:00
-6.70511,-9.93197,6.07459,2024-05-10 14:14:00
-6.8255,-9.99753,6.18216,2024-05-10 14:15:00
-7.29595,-8.99885,5.93935,2024-05-10 14:16:00
-6.99414,-8.77335,6.05433,2024-05-10 14:17:00
-5.11894,-13.2214,6.87847,2024-05-10 14:18:00
-7.02517,-11.7192,7.17683,2024-05-10 14:19:00
-6.53471,-12.3781,6.79505,2024-05-10 14:20:00
-6.98018,-11.9253,6.77666,2024-05-10 14:21:00
-6.80456,-12.8041,6.92182,2024-05-10 14:22:00
-7.31331,-10.3536,6.33547,2024-05-10 14:23:00
-5.64359,-11.6195,6.22775,2024-05-10 14:24:00
-7.63165,-12.5974,7.0339,2024-05-10 14:25:00
-8.63442,-10.4163,6.46952,2024-05-10 14:26:00
-7.93131,-10.1966,6.01985,2024-05-10 14:27:00
-6.71518,-11.8211,6.40914,2024-05-10 14:28:00
-7.79775,-8.6762,5.88427,2024-05-10 14:29:00
-9.53085,-6.6063,6.2189,2024-05-10 14:30:00
-7.33539,-8.85499,6.23458,2024-05-10 14:31:00
-5.4785,-13.0801,7.23306,2024-05-10 14:32:00
-5.84812,-15.6165,8.13506,2024-05-10 14:33:00
-5.74454,-17.4484,8.28671,2024-05-10 14:34:00
-7.3921,-16.7573,8.64885,2024-05-10 14:35:00
-5.55944,-18.2902,8.22823,2024-05-10 14:36:00
-9.77445,-16.1347,8.95613,2024-05-10 14:37:00
-10.2314,-10.943,7.33403,2024-05-10 14:38:00
-11.6609,-5.0964,5.83587,2024-05-10 14:39:00
-10,-3.17868,5.50771,2024-05-10 14:40:00
-9.14737,1.10197,4.40441,2024-05-10 14:41:00
-7.78488,-4.01739,6.39329,2024-05-10 14:42:00
-7.67086,-6.68258,7.11045,2024-05-10 14:43:00
-7.82649,-8.29781,7.08379,2024-05-10 14:44:00
-8.03988,-7.43004,6.76989,2024-05-10 14:45:00
-9.27553,-5.34566,6.38694,2024-05-10 14:46:00
-9.05693,-6.55925,6.59882,2024-05-10 14:47:00
-9.05982,-4.67861,5.45616,2024-05-10 14:48:00
-9.48693,-1.65097,4.7659,2024-05-10 14:49:00
-9.44746,-1.9692,5.0285,2024-05-10 14:50:00
-9.51783,-0.956999,4.59366,2024-05-10 14:51:00
-9.1145,-1.7386,4.69114,2024-05-10 14:52:00
-9.55384,-0.423859,4.43913,2024-05-10 14:53:00
-9.15678,-0.837404,4.28756,2024-05-10 14:54:00
-9.80216,-1.03279,4.81075,2024-05-10 14:55:00
-9.7086,-2.106,4.82252,2024-05-10 14:56:00
-9.14263,-2.56453,4.64481,2024-05-10 14:57:00
-9.92719,-1.19401,4.70715,2024-05-10 14:58:00
-10.1127,-1.44281,4.96415,2024-05-10 14:59:00
-9.67442,-1.84786,4.64889,2024-05-10 15:00:00
-9.03873,-3.34418,4.98573,2024-05-10 15:01:00
-9.34646,-4.95586,5.69455,2024-05-10 15:02:00
-9.18754,-4.46278,4.88384,2024-05-10 15:03:00
-9.52168,-4.02374,4.94533,2024-05-10 15:04:00
-9.68752,-3.564,5.13247,2024-05-10 15:05:00
-9.48525,-2.79117,4.61104,2024-05-10 15:06:00
-9.74074,-1.75553,4.51994,2024-05-10 15:07:00
-8.9322,-3.46234,4.74413,2024-05-10 15:08:00
-9.09741,-3.90016,4.73684,2024-05-10 15:09:00
-9.4407,-2.70394,4.45186,2024-05-10 15:10:00
-9.57786,-2.37339,4.57689,2024-05-10 15:11:00
-9.29423,-2.72794,4.50343,2024-05-10 15:12:00
-9.94408,-1.28492,4.4775,2024-05-10 15:13:00
-9.17183,-0.91725,3.80188,2024-05-10 15:14:00
-8.69578,-2.61858,4.39533,2024-05-10 15:15:00
-8.97917,-2.07008,4.1907,2024-05-10 15:16:00
-8.88902,-3.05159,4.24619,2024-05-10 15:17:00
-8.89598,-3.43871,4.29002,2024-05-10 15:18:00
-8.38957,-2.88176,3.98743,2024-05-10 15:19:00
-8.87442,-2.95853,4.44615,2024-05-10 15:20:00
-9.70158,-1.02929,4.35883,2024-05-10 15:21:00
-8.38217,-4.5646,4.72073,2024-05-10 15:22:00
-9.13106,-2.53262,4.55993,2024-05-10 15:23:00
-9.62149,0.295328,3.87173,2024-05-10 15:24:00
-9.75532,-0.297222,4.65769,2024-05-10 15:25:00
-9.51038,2.61958,3.3704,2024-05-10 15:26:00
-8.5009,1.21404,3.67146,2024-05-10 15:27:00
-8.8777,1.28121,4.00812,2024-05-10 15:28:00
-10.041,4.18337,3.42065,2024-05-10 15:29:00
-9.77733,5.27243,2.82236,2024-05-10 15:30:00
-10.1101,5.79097,3.37901,2024-05-10 15:31:00
-9.78788,5.72823,2.86696,2024-05-10 15:32:00
-10.2239,6.28033,3.07354,2024-05-10 15:33:00
-9.49494,5.48253,2.73417,2024-05-10 15:34:00
-9.15118,4.13305,3.15409,2024-05-10 15:35:00
-8.67976,3.57479,2.70609,2024-05-10 15:36:00
-10.28,7.36084,2.79685,2024-05-10 15:37:00
-8.98772,5.07206,2.47765,2024-05-10 15:38:00
-8.06842,1.95401,3.16006,2024-05-10 15:39:00
-7.59411,1.19091,3.10365,2024-05-10 15:40:00
-8.26463,1.42925,3.32314,2024-05-10 15:41:00
-8.61588,2.19072,2.93207,2024-05-10 15:42:00
-7.42744,0.27176,3.08717,2024-05-10 15:43:00
-7.40976,-0.316102,3.31808,2024-05-10 15:44:00
-7.62539,-1.26828,3.62059,2024-05-10 15:45:00
-7.22667,-0.766423,2.85132,2024-05-10 15:46:00
-7.84958,0.229927,3.28637,2024-05-10 15:47:00
-8.80597,1.72864,3.37257,2024-05-10 15:48:00
-7.69795,0.805759,2.45452,2024-05-10 15:49:00
-7.17322,1.28683,2.73918,2024-05-10 15:50:00
-7.04942,0.942848,2.94182,2024-05-10 15:51:00
-7.09335,-0.431446,3.32168,2024-05-10 15:52:00
-7.01237,-1.18726,3.17382,2024-05-10 15:53:00
-7.21191,-0.399205,3.00249,2024-05-10 15:54:00
-7.36867,-0.0151972,3.05821,2024-05-10 15:55:00
-7.00287,-0.651408,3.00961,2024-05-10 15:56:00
-6.61722,-1.97623,3.24618,2024-05-10 15:57:00
-6.46593,-1.57516,2.91918,2024-05-10 15:58:00
-6.42553,-3.00592,3.53028,2024-05-10 15:59:00
-7.50748,-0.429144,3.16201,2024-05-10 16:00:00
-6.78991,-1.5359,2.96169,2024-05-10 16:01:00
-6.48781,-1.10047,2.71268,2024-05-10 16:02:00
-6.17954,-2.76561,3.36444,2024-05-10 16:03:00
-6.62562,-2.40637,3.34154,2024-05-10 16:04:00
-7.10948,-1.96364,3.28194,2024-05-10 16:05:00
-6.82154,-1.65191,2.90218,2024-05-10 16:06:00
-6.27574,-2.53126,3.16278,2024-05-10 16:07:00
-6.46914,-2.37352,3.16737,2024-05-10 16:08:00
-6.69089,-1.09731,2.62959,2024-05-10 16:09:00
-5.65335,-3.35871,2.6699,2024-05-10 16:10:00
-6.81359,-2.16135,3.57199,2024-05-10 16:11:00
-7.17117,0.293857,2.2646,2024-05-10 16:12:00
-5.46236,-3.53434,2.6933,2024-05-10 16:13:00
-6.13027,-1.7984,2.68763,2024-05-10 16:14:00
-5.62678,-3.32939,2.25735,2024-05-10 16:15:00
-7.31442,0.0208694,2.98802,2024-05-10 16:16:00
-5.54383,-1.94119,1.25814,2024-05-10 16:17:00
-4.01345,-8.91462,3.5232,2024-05-10 16:18:00
-5.81789,-6.22044,3.25439,2024-05-10 16:19:00
-7.33777,-2.07583,2.19185,2024-05-10 16:20:00
-7.11499,-0.526926,1.97548,2024-05-10 16:21:00
-6.50695,-0.257949,1.67282,2024-05-10 16:22:00
-6.21132,-0.947059,2.13067,2024-05-10 16:23:00
-6.3121,0.374426,1.65868,2024-05-10 16:24:00
-6.08136,-0.655172,2.52487,2024-05-10 16:25:00
-4.96796,-0.425279,1.12911,2024-05-10 16:26:00
-3.54182,-5.01125,2.83022,2024-05-10 16:27:00
-4.12647,-7.15918,3.55449,2024-05-10 16:28:00
-4.83731,-5.43119,2.46668,2024-05-10 16:29:00
-5.33572,-6.17233,3.38857,2024-05-10 16:30:00
-5.49947,-3.87393,2.15638,2024-05-10 16:31:00
-5.62933,-2.34397,1.8265,2024-05-10 16:32:00
-4.74942,-4.25213,1.76923,2024-05-10 16:33:00
-4.66467,-4.17294,2.07491,2024-05-10 16:34:00
-5.25914,-4.06912,2.48016,2024-05-10 16:35:00
-6.43887,1.47452,1.48162,2024-05-10 16:36:00
-4.03307,-2.1962,0.944586,2024-05-10 16:37:00
-2.38064,-8.40385,2.56836,2024-05-10 16:38:00
-3.50545,-9.19189,3.15921,2024-05-10 16:39:00
-5.3372,-3.99246,2.4867,2024-05-10 16:40:00
-3.12314,-7.55156,1.41327,2024-05-10 16:41:00
-2.41478,-10.5227,2.83464,2024-05-10 16:42:00
-2.33479,-12.5264,2.48704,2024-05-10 16:43:00
-4.29025,-8.90312,3.08503,2024-05-10 16:44:00
-3.27903,-9.18618,1.60695,2024-05-10 16:45:00
-1.92414,-12.2471,2.21874,2024-05-10 16:46:00
-3.54854,-8.78505,2.36499,2024-05-10 16:47:00
-2.11351,-12.1873,1.89807,2024-05-10 16:48:00
-3.20153,-8.67111,2.2299,2024-05-10 16:49:00
-3.22694,-8.49805,1.89107,2024-05-10 16:50:00
-3.37261,-8.86313,2.48499,2024-05-10 16:51:00
-3.09448,-9.26918,2.14838,2024-05-10 16:52:00
-1.7979,-14.0166,2.51444,2024-05-10 16:53:00
-2.66519,-13.7997,3.31965,2024-05-10 16:54:00
-6.0447,-2.88434,2.67384,2024-05-10 16:55:00
-6.41771,1.21919,1.21759,2024-05-10 16:56:00
-3.02157,-3.9545,0.689654,2024-05-10 16:57:00
-2.60142,-8.06037,2.53445,2024-05-10 16:58:00
-4.1898,-5.91315,2.50377,2024-05-10 16:59:00
-4.44918,-5.67356,2.4668,2024-05-10 17:00:00
-4.90515,-2.18046,1.40517,2024-05-10 17:01:00
-4.2134,-2.52026,0.728353,2024-05-10 17:02:00
-5.05638,1.73304,1.33269,2024-05-10 17:03:00
-4.21128,0.861684,-0.196184,2024-05-10 17:04:00
-3.45956,-5.4963,3.05923,2024-05-10 17:05:00
-4.93385,3.75362,0.0282295,2024-05-10 17:06:00
-19.595,47.5407,-4.72414,2024-05-10 17:07:00
9.87637,-54.0148,14.7953,2024-05-10 17:08:00
11.7025,-79.0639,8.30094,2024-05-10 17:09:00
9.96462,-71.112,19.1388,2024-05-10 17:10:00
16.6299,-72.1294,10.1403,2024-05-10 17:11:00
8.85008,-56.0128,8.63867,2024-05-10 17:12:00
12.8423,-65.1917,7.55506,2024-05-10 17:13:00
5.73642,-66.7681,11.3961,2024-05-10 17:14:00
31.9692,-107.381,14.4115,2024-05-10 17:15:00
4.90842,-64.6398,13.3851,2024-05-10 17:16:00
14.0035,-64.4086,4.62105,2024-05-10 17:17:00
0.0183233,-37.6781,7.06597,2024-05-10 17:18:00
9.23456,-62.543,2.74799,2024-05-10 17:19:00
12.2625,-94.5168,7.66159,2024-05-10 17:20:00
18.9388,-100.777,0.772437,2024-05-10 17:21:00
25.1291,-129.463,0.944886,2024-05-10 17:22:00
27.4569,-143.992,1.52488,2024-05-10 17:23:00
31.9514,-152.872,-2.39906,2024-05-10 17:24:00
31.5661,-164.996,-0.324117,2024-05-10 17:25:00
27.6806,-157.847,-4.05312,2024-05-10 17:26:00
45.8178,-171.568,-5.5166,2024-05-10 17:27:00
42.3736,-206.184,6.13731,2024-05-10 17:28:00
51.3158,-195.206,-3.95999,2024-05-10 17:29:00
49.0153,-209.858,4.16694,2024-05-10 17:30:00
50.7914,-197.988,-1.73341,2024-05-10 17:31:00
38.8131,-186.04,4.75081,2024-05-10 17:32:00
32.15,-170.846,4.99462,2024-05-10 17:33:00
41.8035,-178.753,5.1148,2024-05-10 17:34:00
41.5479,-171.104,4.37603,2024-05-10 17:35:00
36.4746,-156.237,3.61308,2024-05-10 17:36:00
42.8118,-159.964,4.30058,2024-05-10 17:37:00
39.5141,-160.234,10.3838,2024-05-10 17:38:00
35.2034,-133.174,-0.690986,2024-05-10 17:39:00
28.3952,-134.717,7.26376,2024-05-10 17:40:00
24.0504,-126.386,6.10211,2024-05-10 17:41:00
28.0621,-123.495,6.69338,2024-05-10 17:42:00
40.4714,-138.057,5.02173,2024-05-10 17:43:00
41.1267,-148.56,11.1307,2024-05-10 17:44:00
35.104,-139.607,4.67427,2024-05-10 17:45:00
39.2548,-121.656,-8.15497,2024-05-10 17:46:00
31.8436,-120.092,-3.76189,2024-05-10 17:47:00
43.2551,-114.393,-12.8752,2024-05-10 17:48:00
43.8906,-122.411,-18.3849,2024-05-10 17:49:00
48.5569,-129.785,-25.8244,2024-05-10 17:50:00
38.6224,-115.072,-30.1109,2024-05-10 17:51:00
44.25,-123.619,-33.1455,2024-05-10 17:52:00
38.8719,-116.37,-36.1307,2024-05-10 17:53:00
58.4607,-155.137,-34.2918,2024-05-10 17:54:00
33.3961,-138.197,-20.8263,2024-05-10 17:55:00
41.335,-135.757,-24.4127,2024-05-10 17:56:00
33.4061,-126.51,-17.9173,2024-05-10 17:57:00
37.2974,-123.741,-18.5103,2024-05-10 17:58:00
32.6089,-117.987,-17.4279,2024-05-10 17:59:00
24.8841,-108.333,-21.1659,2024-05-10 18:00:00
30.0146,-119.794,-25.4481,2024-05-10 18:01:00
36.1614,-133.893,-28.7563,2024-05-10 18:02:00
45.5283,-148.749,-28.1164,2024-05-10 18:03:00
46.1846,-157.151,-33.8482,2024-05-10 18:04:00
50.3333,-159.867,-33.5916,2024-05-10 18:05:00
60.4249,-175.853,-36.1287,2024-05-10 18:06:00
64.0523,-198.272,-32.2197,2024-05-10 18:07:00
76.8322,-212.183,-35.1263,2024-05-10 18:08:00
73.7625,-219.834,-31.8513,2024-05-10 18:09:00
60.9641,-200.935,-33.8127,2024-05-10 18:10:00
47.1369,-208.597,-42.2311,2024-05-10 18:11:00
46.2303,-187.954,-39.9967,2024-05-10 18:12:00
18.3833,-167.107,-44.0782,2024-05-10 18:13:00
31.7251,-188.204,-38.3818,2024-05-10 18:14:00
37.5754,-206.636,-33.8266,2024-05-10 18:15:00
40.3197,-219.295,-36.8649,2024-05-10 18:16:00
34.0054,-220.091,-29.3988,2024-05-10 18:17:00
46.2828,-197.697,-46.5551,2024-05-10 18:18:00
38.3422,-175.194,-47.4888,2024-05-10 18:19:00
26.9244,-163.181,-44.3673,2024-05-10 18:20:00
22.1167,-161.529,-41.4286,2024-05-10 18:21:00
14.592,-152.67,-34.7205,2024-05-10 18:22:00
5.32756,-145.977,-28.0737,2024-05-10 18:23:00
11.2189,-141.657,-24.9325,2024-05-10 18:24:00
13.6439,-145.342,-20.3072,2024-05-10 18:25:00
17.0416,-147.97,-18.1006,2024-05-10 18:26:00
31.0997,-156.875,-23.2581,2024-05-10 18:27:00
40.8842,-178.625,-27.8192,2024-05-10 18:28:00
35.4989,-165.808,-35.5896,2024-05-10 18:29:00
26.3872,-154.283,-35.9696,2024-05-10 18:30:00
14.4073,-144.425,-31.9915,2024-05-10 18:31:00
-10.7357,-138.656,-28.3026,2024-05-10 18:32:00
-32.5696,-136.775,-23.9144,2024-05-10 18:33:00
-36.9727,-149.051,-9.81663,2024-05-10 18:34:00
-36.8547,-150.152,-9.11415,2024-05-10 18:35:00
-46.0928,-149.256,-8.18022,2024-05-10 18:36:00
-51.935,-156.815,-2.66403,2024-05-10 18:37:00
-53.4692,-159.087,1.32661,2024-05-10 18:38:00
-57.6692,-187.886,4.24308,2024-05-10 18:39:00
-54.0191,-206.472,4.94966,2024-05-10 18:40:00
-33.2168,-210.93,-2.40278,2024-05-10 18:41:00
-55.1092,-203.987,-27.6304,2024-05-10 18:42:00
-33.2862,-216.3,-36.9764,2024-05-10 18:43:00
-21.5653,-219.945,-43.2373,2024-05-10 18:44:00
-2.37463,-219.35,-37.01,2024-05-10 18:45:00
8.96661,-225.896,-38.5057,2024-05-10 18:46:00
19.336,-224.023,-45.9133,2024-05-10 18:47:00
16.7596,-206.076,-51.9602,2024-05-10 18:48:00
4.8352,-204.879,-56.417,2024-05-10 18:49:00
8.39052,-207.023,-62.3447,2024-05-10 18:50:00
41.5389,-227.773,-62.2803,2024-05-10 18:51:00
63.6077,-240.207,-65.3509,2024-05-10 18:52:00
90.6699,-241.626,-76.6679,2024-05-10 18:53:00
120.824,-217.063,-87.5854,2024-05-10 18:54:00
106.358,-186.487,-97.3353,2024-05-10 18:55:00
70.9231,-195.74,-90.5061,2024-05-10 18:56:00
54.355,-202.274,-94.289,2024-05-10 18:57:00
52.1624,-211.948,-93.48,2024-05-10 18:58:00
56.8682,-208.885,-94.5523,2024-05-10 18:59:00
54.433,-222.04,-83.7783,2024-05-10 19:00:00
74.9353,-238.718,-81.5773,2024-05-10 19:01:00
100.102,-211.523,-105.266,2024-05-10 19:02:00
139.349,-122.162,-118.899,2024-05-10 19:03:00
114.768,-190.446,-108.745,2024-05-10 19:04:00
96.6605,-206.369,-121.73,2024-05-10 19:05:00
91.8667,-114.619,-98.3414,2024-05-10 19:06:00
69.9088,-170.752,-125.09,2024-05-10 19:07:00
57.0092,-163.931,-143.999,2024-05-10 19:08:00
53.614,-148.074,-142.593,2024-05-10 19:09:00
52.2722,-131.159,-132.252,2024-05-10 19:10:00
37.6357,-111.578,-142.972,2024-05-10 19:11:00
21.1109,-75.7375,-142.474,2024-05-10 19:12:00
22.0306,-84.2323,-138.217,2024-05-10 19:13:00
1.74867,-112.943,-122.824,2024-05-10 19:14:00
-31.1423,-136.222,-134.387,2024-05-10 19:15:00
-30.6883,-112.036,-141.32,2024-05-10 19:16:00
-18.5689,-85.6605,-132.903,2024-05-10 19:17:00
-29.0966,-85.5746,-97.3189,2024-05-10 19:18:00
-25.8521,-89.2999,-90.5113,2024-05-10 19:19:00
-38.7572,-113.915,-81.0136,2024-05-10 19:20:00
-63.0143,-116.361,-78.0841,2024-05-10 19:21:00
-69.2332,-112.298,-77.0636,2024-05-10 19:22:00
-51.7992,-109.731,-69.3151,2024-05-10 19:23:00
-35.7271,-113.156,-61.1916,2024-05-10 19:24:00
